CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalMethod,IntervalStatus,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,4,95,1.79999821844641,0.1,0.9,1.79999821844506,1.79999821844507,0,closed_loop_monte_carlo,ok,9.76996261670138e-15,-0.9,0.9,2.69659850005155e-11,2.99622055561283e-13,1.08555140185571e-16,0,2.99513500421098e-13
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,5,96,1.79999706271779,0.1,0.9,1.79999706271358,1.7999970627136,0,closed_loop_monte_carlo,ok,1.66533453693773e-14,-0.9,0.9,8.39761593596222e-11,9.33068437329136e-13,1.85037170770859e-16,0,9.32883400158365e-13
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,6,97,1.79999515724874,0.1,0.9,1.79999515723624,1.79999515723627,0,closed_loop_monte_carlo,ok,2.79776202205539e-14,-0.9,0.9,2.49450682332508e-10,2.77167424813898e-12,3.10862446895044e-16,0,2.77136338569209e-12
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,7,98,1.79999201567579,0.1,0.9,1.7999920156398,1.79999201563985,0,closed_loop_monte_carlo,ok,4.64073224293315e-14,-0.9,0.9,7.18849202385741e-10,7.98721335984156e-12,5.15636915881462e-16,0,7.98669772292568e-12
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,8,99,1.79998683613682,0.1,0.9,1.7999868360352,1.79998683603528,0,closed_loop_monte_carlo,ok,7.68274333040608e-14,-0.9,0.9,2.03097672013541e-09,2.25664080015046e-11,8.53638147822898e-16,0,2.25655543633568e-11
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,9,100,1.79997829662727,0.1,0.9,1.79997829634396,1.79997829634409,0,closed_loop_monte_carlo,ok,1.27009514017118e-13,-0.9,0.9,5.66369884325013e-09,6.29299871472237e-11,1.41121682241242e-15,0,6.29285759304013e-11
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,10,101,1.79996421764573,0.1,0.9,1.79996421686264,1.79996421686286,0,closed_loop_monte_carlo,ok,2.10276240864005e-13,-0.9,0.9,1.56576456245006e-08,1.73973840272228e-10,2.33640267626672e-15,0,1.73971503869552e-10
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,11,102,1.79994100611631,0.1,0.9,1.79994100396412,1.79994100396447,0,closed_loop_monte_carlo,ok,3.47277762102749e-13,-0.9,0.9,4.30372502080445e-08,4.78191668978272e-10,3.85864180114166e-15,0,4.78187810336471e-10
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,12,103,1.79990273891298,0.1,0.9,1.79990273302043,1.799902733021,0,closed_loop_monte_carlo,ok,5.72430991496731e-13,-0.9,0.9,1.17840123881052e-07,1.30933470978947e-09,6.36034434996367e-15,0,1.30932834944512e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,13,104,1.79983965277444,0.1,0.9,1.79983963668192,1.79983963668286,0,closed_loop_monte_carlo,ok,9.44133660141233e-13,-0.9,0.9,3.21832438920922e-07,3.57591598801024e-09,1.04903740015693e-14,0,3.57590549763624e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,14,105,1.7997356571159,0.1,0.9,1.79973561324209,1.79973561324364,0,closed_loop_monte_carlo,ok,1.55719881433924e-12,-0.9,0.9,8.77446695968231e-07,9.74940773298035e-09,1.73022090482138e-14,0,9.7493904307713e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,1,92,1.79999960248116,0.2,0.8,1.79999960248114,1.79999960248114,0,closed_loop_monte_carlo,ok,6.66133814775094e-16,-0.8,0.8,1.89404048001052e-13,4.20897884446782e-15,1.48029736616688e-17,0,4.19417587080615e-15
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,2,93,1.79999934460239,0.2,0.8,1.79999934460229,1.79999934460229,0,closed_loop_monte_carlo,ok,2.22044604925031e-15,-0.8,0.8,1.03028696685215e-12,2.28952659300477e-14,4.93432455388958e-17,0,2.28459226845088e-14
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,3,94,1.79999891943244,0.2,0.8,1.79999891943204,1.79999891943204,0,closed_loop_monte_carlo,ok,3.33066907387547e-15,-0.8,0.8,4.00679489587219e-12,8.90398865749376e-14,7.40148683083438e-17,0,8.89658717066292e-14
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,4,95,1.79999821844641,0.2,0.8,1.79999821844506,1.79999821844507,0,closed_loop_monte_carlo,ok,5.99520433297585e-15,-0.8,0.8,1.34885436153809e-11,2.99745413675131e-13,1.33226762955019e-16,0,2.99612186912176e-13
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,5,96,1.79999706271779,0.2,0.8,1.79999706271359,1.79999706271359,0,closed_loop_monte_carlo,ok,9.76996261670138e-15,-0.8,0.8,4.19984047539401e-11,9.33297883420892e-13,2.17110280371142e-16,0,9.33080773140521e-13
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,6,97,1.79999515724874,0.2,0.8,1.79999515723625,1.79999515723626,0,closed_loop_monte_carlo,ok,1.68753899743024e-14,-0.8,0.8,1.24741550422414e-10,2.77203445383141e-12,3.75008666095608e-16,0,2.77165944516532e-12
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,7,98,1.79999201567579,0.2,0.8,1.79999201563982,1.79999201563985,0,closed_loop_monte_carlo,ok,2.88657986402541e-14,-0.8,0.8,3.59452467790788e-10,7.98783261757308e-12,6.41462192005646e-16,0,7.98719115538107e-12
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,8,99,1.79998683613682,0.2,0.8,1.79998683603523,1.79998683603527,0,closed_loop_monte_carlo,ok,4.79616346638068e-14,-0.8,0.8,1.01554009646065e-09,2.25675576991257e-11,1.06581410364015e-15,0,2.2566491885022e-11
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,9,100,1.79997829662727,0.2,0.8,1.799978296344,1.79997829634408,0,closed_loop_monte_carlo,ok,7.94919685631612e-14,-0.8,0.8,2.8319320222181e-09,6.29318227159577e-11,1.76648819029247e-15,0,6.29300562277674e-11
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,10,101,1.79996421764573,0.2,0.8,1.79996421686271,1.79996421686284,0,closed_loop_monte_carlo,ok,1.30118138486068e-13,-0.8,0.8,7.82896991680104e-09,1.73977109262245e-10,2.8915141885793e-15,0,1.73974217748057e-10
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,11,102,1.79994100611631,0.2,0.8,1.79994100396423,1.79994100396445,0,closed_loop_monte_carlo,ok,2.1493917756743e-13,-0.8,0.8,2.15188706853553e-08,4.78197126341229e-10,4.77642616816512e-15,0,4.78192349915061e-10
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,12,103,1.79990273891298,0.2,0.8,1.79990273302061,1.79990273302097,0,closed_loop_monte_carlo,ok,3.55493412484975e-13,-0.8,0.8,5.89204665057963e-08,1.30934370012881e-09,7.89985361077723e-15,0,1.3093358002752e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,13,104,1.79983965277444,0.2,0.8,1.79983963668222,1.79983963668281,0,closed_loop_monte_carlo,ok,5.86419801607008e-13,-0.8,0.8,1.60916884484053e-07,3.57593076631228e-09,1.30315511468224e-14,0,3.57591773476113e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,14,105,1.7997356571159,0.2,0.8,1.79973561324258,1.79973561324355,0,closed_loop_monte_carlo,ok,9.67448343658361e-13,-0.8,0.8,4.38724447215932e-07,9.74943216035405e-09,2.14988520812969e-14,0,9.74941066150197e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,1,92,1.79999960248116,0.5,0.5,1.79999960248114,1.79999960248114,0,closed_loop_monte_carlo,ok,2.22044604925031e-16,-0.5,0.5,7.57172102794357e-14,4.20651168219087e-15,1.2335811384724e-17,0,4.19417587080615e-15
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,2,93,1.79999934460239,0.5,0.5,1.79999934460229,1.79999934460229,0,closed_loop_monte_carlo,ok,4.44089209850063e-16,-0.5,0.5,4.13447054370408e-13,2.2969280798356e-14,2.46716227694479e-17,0,2.29446091755866e-14
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,3,94,1.79999891943244,0.5,0.5,1.79999891943204,1.79999891943204,0,closed_loop_monte_carlo,ok,1.33226762955019e-15,-0.5,0.5,1.60538249360798e-12,8.91879163115542e-14,7.40148683083438e-17,0,8.91139014432459e-14
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,4,95,1.79999821844641,0.5,0.5,1.79999821844506,1.79999821844506,0,closed_loop_monte_carlo,ok,1.99840144432528e-15,-0.5,0.5,5.40123501480139e-12,3.0006861193341e-13,1.11022302462516e-16,0,2.99957589630948e-13
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,5,96,1.79999706271779,0.5,0.5,1.79999706271359,1.79999706271359,0,closed_loop_monte_carlo,ok,3.33066907387547e-15,-0.5,0.5,1.68085545482199e-11,9.33808586012219e-13,1.85037170770859e-16,0,9.33623548841448e-13
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,6,97,1.79999515724874,0.5,0.5,1.79999515723626,1.79999515723626,0,closed_loop_monte_carlo,ok,5.55111512312578e-15,-0.5,0.5,4.99122965180732e-11,2.77290536211518e-12,3.08395284618099e-16,0,2.77259696683056e-12
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,7,98,1.79999201567579,0.5,0.5,1.79999201563983,1.79999201563984,0,closed_loop_monte_carlo,ok,9.54791801177635e-15,-0.5,0.5,1.43809186781141e-10,7.98939926561894e-12,5.3043988954313e-16,0,7.98886882572939e-12
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,8,99,1.79998683613682,0.5,0.5,1.79998683603525,1.79998683603526,0,closed_loop_monte_carlo,ok,1.75415237890775e-14,-0.5,0.5,4.06262357088849e-10,2.25701309493805e-11,9.74529099393193e-16,0,2.25691564202811e-11
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,9,100,1.79997829662727,0.5,0.5,1.79997829634403,1.79997829634406,0,closed_loop_monte_carlo,ok,2.95319324550292e-14,-0.5,0.5,1.13285225644688e-09,6.29362364692712e-11,1.64066291416829e-15,0,6.2934595806357e-11
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,10,101,1.79996421764573,0.5,0.5,1.79996421686276,1.79996421686281,0,closed_loop_monte_carlo,ok,4.84057238736568e-14,-0.5,0.5,3.13171577559501e-09,1.73984209755278e-10,2.68920688186982e-15,0,1.73981520548397e-10
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,11,102,1.79994100611631,0.5,0.5,1.79994100396431,1.79994100396439,0,closed_loop_monte_carlo,ok,8.03801469828613e-14,-0.5,0.5,8.60775939415248e-09,4.78208855230693e-10,4.46556372127007e-15,0,4.78204389666972e-10
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,12,103,1.79990273891298,0.5,0.5,1.79990273302074,1.79990273302088,0,closed_loop_monte_carlo,ok,1.33670852164869e-13,-0.5,0.5,2.35685377880657e-08,1.30936321044809e-09,7.42615845360382e-15,0,1.30935578428964e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,13,104,1.79983965277444,0.5,0.5,1.79983963668244,1.79983963668266,0,closed_loop_monte_carlo,ok,2.21378471110256e-13,-0.5,0.5,6.43673330191774e-08,3.57596294550986e-09,1.22988039505698e-14,0,3.57595064670591e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,91,92,14,105,1.7997356571159,0.5,0.5,1.79973561324294,1.79973561324331,0,closed_loop_monte_carlo,ok,3.65041330496751e-13,-0.5,0.5,1.75490734832806e-07,9.74948526848923e-09,2.02800739164862e-14,0,9.74946498841531e-09
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,1,99,1.79998683613682,0.05,0.95,1.79998683613683,1.79998683613683,0,closed_loop_monte_carlo,ok,2.66453525910038e-15,-0.95,0.95,6.48370246381091e-14,3.6020569243394e-16,1.48029736616688e-17,3.45402718772271e-16,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,2,100,1.79997829662727,0.05,0.95,1.79997829662727,1.79997829662729,0,closed_loop_monte_carlo,ok,1.19904086659517e-14,-0.95,0.95,2.1627144519698e-13,1.20150802887211e-15,6.66133814775094e-17,1.1348946473946e-15,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,3,101,1.79996421764573,0.05,0.95,1.79996421764574,1.79996421764578,0,closed_loop_monte_carlo,ok,4.15223411209809e-14,-0.95,0.95,4.41202629986037e-13,2.45112572214465e-15,2.30679672894338e-16,2.22044604925031e-15,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,4,102,1.79994100611631,0.05,0.95,1.79994100611632,1.79994100611645,0,closed_loop_monte_carlo,ok,1.28785870856518e-13,-0.95,0.95,3.95239396766556e-13,2.19577442648087e-15,7.1547706031399e-16,1.48029736616688e-15,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,5,103,1.79990273891298,0.05,0.95,1.79990273891295,1.79990273891334,1,closed_loop_monte_carlo,ok,3.82360809680904e-13,0.05,0.05,3.82360809680904e-13,2.12422672044947e-15,2.12422672044947e-15,0,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,6,104,1.79983965277444,0.05,0.95,1.79983965277444,1.79983965277554,0,closed_loop_monte_carlo,ok,1.09512399149025e-12,-0.95,0.95,1.31716859641529e-12,7.31760331341825e-15,6.08402217494586e-15,1.2335811384724e-15,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,7,105,1.7997356571159,0.05,0.95,1.79973565711719,1.79973565712026,0,closed_loop_monte_carlo,ok,3.06910052927378e-12,-0.95,0.95,5.4539039950896e-11,3.02994666393867e-13,1.70505584959655e-14,2.85944107897901e-13,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,8,106,1.79956424019714,0.05,0.95,1.79956424020929,1.79956424021779,0,closed_loop_monte_carlo,ok,8.49853520890065e-12,-0.95,0.95,4.9462522966337e-10,2.74791794257428e-12,4.72140844938925e-14,2.70070385808039e-12,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,9,107,1.79928173812869,0.05,0.95,1.79928173820921,1.79928173823257,0,closed_loop_monte_carlo,ok,2.33559838136443e-11,-0.95,0.95,3.24405080576184e-09,1.80225044764547e-11,1.29755465631357e-13,1.78927490108233e-11,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,10,108,1.79881628778646,0.05,0.95,1.79881628824269,1.79881628830659,0,closed_loop_monte_carlo,ok,6.39004404945354e-11,-0.95,0.95,1.83130359765471e-08,1.01739088758595e-10,3.55002447191863e-13,1.01384086311403e-10,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,11,109,1.79804974994573,0.05,0.95,1.79804975231703,1.79804975249136,0,closed_loop_monte_carlo,ok,1.74331660218741e-10,-0.95,0.95,9.50262002419322e-08,5.27923334677401e-10,9.68509223437448e-13,5.26954825453964e-10,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,12,110,1.79678827522837,0.05,0.95,1.79678828692072,1.79678828739543,0,closed_loop_monte_carlo,ok,4.7470671837857e-10,-0.95,0.95,4.68168936729185e-07,2.60093853738436e-09,2.63725954654761e-12,2.59830127783781e-09,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,13,111,1.79471477182412,0.05,0.95,1.79471482754063,1.79471482883141,0,closed_loop_monte_carlo,ok,1.29078014943218e-09,-0.95,0.95,2.22995108534185e-06,1.23886171407881e-08,7.17100083017878e-12,1.23814461399579e-08,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A2_rep001_ARX_I.mat,forecast_results,98,99,14,112,1.79131320814184,0.05,0.95,1.79131346752416,1.79131347102925,0,closed_loop_monte_carlo,ok,3.50509132829302e-09,-0.95,0.95,1.03787979739423e-05,5.76599887441236e-08,1.94727296016279e-11,5.7640516014522e-08,0
