Scenario,Model,ExoMode,WindowDay,HorizonIdx,ForecastDay,Truth_S,Projected_S,AbsError_S,Truth_I,Projected_I,AbsError_I
A4,ARX,S,336,11,347,0.999997858405225,6814.37892261964,6813.37892476123,2.68369888637995,1825.86880884416,1823.18510995778
A4,ARX,S,336,12,348,0.999997952730916,7660.48290949448,7659.48291154175,2.5596861305857,1736.49972555119,1733.9400394206
A4,ARX,S,336,13,349,0.999998042420003,8507.56586903012,8506.5658709877,2.44172134915608,1650.22962719476,1647.7879058456
A4,ARX,S,336,14,350,0.999998127747514,9354.88423903034,9353.88424090259,2.3295200345894,1567.30603845661,1564.97651842202
A4,ARX,S,343,1,344,0.999997544539523,12.1942060045323,11.1942084599928,3.09500359042406,1029.8144395265,1026.71943593607
A4,ARX,S,343,2,345,0.999997654638634,84.8511947741139,83.8511971194753,2.95105078850521,1851.65329274034,1848.70224195183
A4,ARX,S,343,3,346,0.999997759147053,451.447822782557,450.44782502341,2.8140530133415,2284.3112852791,2281.49723226575
A4,ARX,S,343,4,347,0.999997858405225,1159.9521808792,1158.95218302079,2.68369888637995,2326.69992899473,2324.01623010835
A4,ARX,S,343,5,348,0.999997952730916,1958.668051801,1957.66805384827,2.5596861305857,2269.57409313295,2267.01440700236
A4,ARX,S,343,6,349,0.999998042420003,2784.53698642343,2783.53698838101,2.44172134915608,2186.42899864847,2183.98727729931
A4,ARX,S,343,7,350,0.999998127747514,3623.07641805005,3622.07641992231,2.3295200345894,2094.54797066237,2092.21845062778
A4,ARX,S,343,8,351,0.999998208968816,4468.9276604082,4467.92766219923,2.22280671276758,2000.16983182133,1997.94702510856
A4,ARX,S,343,9,352,0.999998286320898,5319.3962404005,5318.39624211418,2.12131515085935,1906.14686199176,1904.0255468409
A4,ARX,S,343,10,353,0.999998360023678,6172.8229399672,6171.82294160718,2.02478857758694,1813.95982181788,1811.93503324029
A4,ARX,S,343,11,354,0.999998430281303,7028.03416013173,7027.03416170145,1.93297988026713,1724.42963521121,1722.49665533095
A4,ARX,S,343,12,355,0.999998497283408,7884.117601283,7883.11760278572,1.84565175556407,1638.02167298077,1636.17602122521
A4,ARX,S,343,13,356,0.999998561206318,8740.31746602701,8739.3174674658,1.76257680058124,1554.99438003552,1553.23180323494
A4,ARX,S,343,14,357,0.999998622214162,9595.98018671932,9594.98018809711,1.68353753822586,1475.47931114443,1473.7957736062
A4,ARX,S,350,1,351,0.999998208968816,12.4640275977356,11.4640293887668,2.22280671276758,1029.44471160995,1027.22190489718
A4,ARX,S,350,2,352,0.999998286320898,88.7094582518912,87.7094599655703,2.12131515085935,1848.23679140725,1846.11547625639
A4,ARX,S,350,3,353,0.999998360023678,475.818309159387,474.818310799363,2.02478857758694,2262.09227549435,2260.06748691676
A4,ARX,S,350,4,354,0.999998430281303,1199.57092543047,1198.57092700018,1.93297988026713,2292.97696663638,2291.04398675612
A4,ARX,S,350,5,355,0.999998497283408,2007.08361564742,2006.08361715014,1.84565175556407,2231.97953862592,2230.13388687035
A4,ARX,S,350,6,356,0.999998561206318,2839.78022355987,2838.78022499866,1.76257680058124,2147.2986241188,2145.53604731822
A4,ARX,S,350,7,357,0.999998622214162,3684.14359937686,3683.14360075465,1.68353753822586,2054.98148453185,2053.29794699363
A4,ARX,S,350,8,358,0.999998680459929,4535.12819301703,4534.12819433657,1.60832637612461,1960.82096958487,1959.21264320875
A4,ARX,S,350,9,359,0.999998736086414,5390.18354802079,5389.1835492847,1.53674550212037,1867.4457381822,1865.90899268008
A4,ARX,S,350,10,360,0.999998789227103,6247.73375059962,6246.7337518104,1.46860672186975,1776.20152254376,1774.73291582189
A4,ARX,S,350,11,361,0.999998840006961,7106.66085509364,7105.66085625363,1.40373124555445,1687.81910178494,1686.41537053938
A4,ARX,S,350,12,362,0.999998888543157,7966.09304678977,7965.09304790123,1.34194943146603,1602.70048599766,1601.35853656619
A4,ARX,S,350,13,363,0.999998934945705,8825.30538327677,8824.30538434183,1.28310049441031,1521.05855861914,1519.77545812473
A4,ARX,S,350,14,364,0.999998979318052,9683.66833973046,9682.66834075114,1.22703218666815,1442.99196581922,1441.76493363255
A4,AR,None,49,1,50,58085.5025126884,58546.7896900444,461.287177355945,105.964580323012,107.139441523798,1.17486120078627
A4,AR,None,49,2,51,58070.0059242922,58987.4423705235,917.436446231302,105.520687166725,108.05988254711,2.53919538038537
A4,AR,None,49,3,52,58054.1058503926,59422.5658901824,1368.46003978982,105.351656879384,109.465155578449,4.11349869906597
A4,AR,None,49,4,53,58037.7526420277,59852.1143643504,1814.36172232271,105.461740320773,111.385890417682,5.92415009690944
A4,AR,None,49,5,54,58020.8945235945,60276.0295966681,2255.13507307362,105.856051503374,113.860314156526,8.00426265315178
A4,AR,None,49,6,55,58003.4774746804,60694.2389014179,2690.76142673757,106.540588004204,116.935327262433,10.3947392582285
A4,AR,None,49,7,56,57985.4451381132,61106.6525350751,3121.20739696198,107.522240290718,120.667813542803,13.1455732520855
A4,AR,None,49,8,57,57966.7387616797,61513.1606557729,3546.4218940932,108.808787083226,125.126230589792,16.3174435065653
A4,AR,None,49,9,58,57947.297181843,61913.6297119608,3966.3325301178,110.408873591808,130.392537765196,19.9836641733879
A4,AR,None,49,10,59,57927.0568586399,62307.8981401921,4380.84128155216,112.331969187909,136.564531597951,24.2325624100417
A4,AR,None,49,11,60,57905.9519717206,62695.7712258174,4789.81925409676,114.588300816166,143.758674170143,29.1703733539764
A4,AR,None,49,12,61,57883.9145881352,63077.0149483053,5193.10036017004,117.188758242358,152.113519315257,34.924761072899
A4,AR,None,49,13,62,57860.8749128923,63451.3485936111,5590.47368071871,120.144767097303,161.793865039229,41.6490979419264
A4,AR,None,49,14,63,57836.7616334327,63818.4358678855,5981.67423445282,123.468125648803,172.995789462071,49.5276638132685
A4,AR,None,56,1,57,57966.7387616797,58429.0844839678,462.345722288141,108.808787083226,111.391988878478,2.5832017952517
A4,AR,None,56,2,58,57947.297181843,58866.5144321658,919.217250322748,110.408873591808,115.92963811641,5.52076452460203
A4,AR,None,56,3,59,57927.0568586399,59297.6225994878,1370.56574084792,112.331969187909,121.20880075273,8.87683156482038
A4,AR,None,56,4,60,57905.9519717206,59722.27305493,1816.32108320932,114.588300816166,127.31572862437,12.7274278082037
A4,AR,None,56,5,61,57883.9145881352,60140.3025665824,2256.38797844722,117.188758242358,134.351256114658,17.1624978723006
A4,AR,None,56,6,62,57860.8749128923,60551.5162440186,2690.64133112625,120.144767097303,142.43306940763,22.2883023103277
A4,AR,None,56,7,63,57836.7616334327,60955.6824813873,3118.92084795456,123.468125648803,151.698349786016,28.2302241372138
A4,AR,None,56,8,64,57811.5023688559,61352.527094329,3541.02472547308,127.170801355193,162.306844575436,35.1360432202431
A4,AR,None,56,9,65,57785.0242339074,61741.7265312443,3956.70229733688,131.264683570771,174.444424531769,43.1797409609981
A4,AR,None,56,10,66,57757.2545262545,62122.9000267395,4365.64550048496,135.761289334318,188.327191151107,52.5659018167896
A4,AR,None,56,11,67,57728.1215433435,62495.6005528568,4767.4790095133,140.671420026775,204.206201066726,63.5347810399508
A4,AR,None,56,12,68,57697.5555320381,62859.3044128013,5161.74888076317,146.004767879143,222.372876734738,76.3681088555947
A4,AR,None,56,13,69,57665.4897702293,63213.3993134565,5547.90954322721,151.769472884785,243.165172150324,91.3956992655395
A4,AR,None,56,14,70,57631.8617746448,63557.170748534,5925.30897388925,157.971632645739,266.974558300798,109.002925655059
A4,AR,None,63,1,64,57811.5023688559,58275.1391891554,463.636820299442,127.170801355193,131.509095354084,4.33829399889142
A4,AR,None,63,2,65,57785.0242339074,58706.368870824,921.344636916576,131.264683570771,140.552729114265,9.28804554349375
A4,AR,None,63,3,66,57757.2545262545,59130.2519538467,1372.99742759217,135.761289334318,150.715123183088,14.9538338487702
A4,AR,None,63,4,67,57728.1215433435,59546.5590790257,1818.43753568218,140.671420026775,162.126446642799,21.4550266160238
A4,AR,None,63,5,68,57697.5555320381,59955.0270751184,2257.47154308028,146.004767879143,174.932213331606,28.9274454524635
A4,AR,None,63,6,69,57665.4897702293,60355.35561555,2689.8658453207,151.769472884785,189.294559335669,37.5250864508845
A4,AR,None,63,7,70,57631.8617746448,60747.2037502606,3115.34197561584,157.971632645739,205.393488593038,47.4218559472987
A4,AR,None,63,8,71,57596.6146232161,61130.1863703933,3533.57174717724,164.614770063677,223.42803845742,58.8132683937433
A4,AR,None,63,9,72,57559.6983736782,61503.8706831272,3944.17230944897,171.699266548779,243.617305040348,71.9180384915686
A4,AR,None,63,10,73,57521.0715527779,61867.7727963619,4346.70124358403,179.221771505766,266.20125502308,86.9794835173142
A4,AR,None,63,11,74,57480.7026828331,62221.3545378781,4740.65185504503,187.17460216728,291.44123680432,104.266634637039
A4,AR,None,63,12,75,57438.5718047971,62564.0206604626,5125.44885566553,195.545151239223,319.620089928871,124.074938689647
A4,AR,None,63,13,76,57394.671949903,62895.1166124104,5500.44466250739,204.315323114353,351.041738558714,146.72641544436
A4,AR,None,63,14,77,57349.0105059389,63213.9270805096,5864.91657457074,213.461022372724,386.03014338472,172.569121011996
A4,AR,None,70,1,71,57596.6146232161,58062.1439111188,465.529287902675,164.614770063677,170.757936268343,6.14316620466582
A4,AR,None,70,2,72,57559.6983736782,58484.4042680644,924.70589438625,171.699266548779,184.768158559924,13.0688920111448
A4,AR,None,70,3,73,57521.0715527779,58898.4442152961,1377.37266251824,179.221771505766,200.095617568297,20.8738460625314
A4,AR,None,70,4,74,57480.7026828331,59304.0510174254,1823.3483345923,187.17460216728,216.835504038853,29.6609018715726
A4,AR,None,70,5,75,57438.5718047971,59700.9989832544,2262.42717845733,195.545151239223,235.083683718386,39.5385324791629
A4,AR,None,70,6,76,57394.671949903,60089.05105507,2694.37910516698,204.315323114353,254.93524806772,50.6199249533668
A4,AR,None,70,7,77,57349.0105059389,60467.9608826538,3118.95037671496,213.461022372724,276.482803017784,63.0217806450606
A4,AR,None,70,8,78,57301.6104198054,60837.4754198855,3535.86500008006,222.951720661075,299.814492920324,76.862772259249
A4,AR,None,70,9,79,57252.5111758255,61197.3380718094,3944.8268959839,232.750129549963,325.011766223329,92.2616366733661
A4,AR,None,70,10,80,57201.769489836,61547.2924067945,4345.52291695858,242.812007329564,352.14690056453,109.334893234966
A4,AR,None,70,11,81,57149.4596628342,61887.0864319259,4737.62676909175,253.086126669507,381.280317709377,128.194191039871
A4,AR,None,70,12,82,57095.6735451347,62216.4774102215,5120.80386508673,263.514427432955,412.457732694052,148.943305261097
A4,AR,None,70,13,83,57040.5200726798,62535.2371760801,5494.71710340029,274.032374579059,445.707196137963,171.674821558904
A4,AR,None,70,14,84,56984.1243511278,62843.1578812035,5859.03353007566,284.569534995303,481.036103274231,196.466568278928
A4,AR,None,77,1,78,57301.6104198054,57770.1171859126,468.50676610721,222.951720661075,229.802311777703,6.85059111662781
A4,AR,None,77,2,79,57252.5111758255,58183.1751874684,930.664011642926,232.750129549963,246.978251099368,14.2281215494052
A4,AR,None,77,3,80,57201.769489836,58588.1812874451,1386.41179760909,242.812007329564,264.955479309591,22.143471980027
A4,AR,None,77,4,81,57149.4596628342,58985.1506727579,1835.69100992368,253.086126669507,283.688239572755,30.6021129032488
A4,AR,None,77,5,82,57095.6735451347,59374.1192159558,2278.44567082109,263.514427432955,303.117838231222,39.6034107982667
A4,AR,None,77,6,83,57040.5200726798,59755.1455599753,2714.62548729548,274.032374579059,323.172336171725,49.1399615926661
A4,AR,None,77,7,84,56984.1243511278,60128.3129432618,3144.18859213393,284.569534995303,343.766505549042,59.1969705537387
A4,AR,None,77,8,85,56926.6262801498,60493.7306987072,3567.10441855743,295.05037938465,364.802078695822,69.7516993111719
A4,AR,None,77,9,86,56868.178729232,60851.535364933,3983.35663570098,305.395306244146,386.168308136501,80.7730018923556
A4,AR,None,77,10,87,56808.9452962214,61201.8913563188,4392.9460600973,315.521874904858,407.742847189628,92.22097228477
A4,AR,None,77,11,88,56749.0976996708,61544.9911486604,4795.89344898958,325.346224078852,429.392950039624,104.046725960773
A4,AR,None,77,12,89,56688.8128744704,61881.0549501112,5192.24207564087,334.784641998063,450.976978836143,116.192336838081
A4,AR,None,77,13,90,56628.2698559995,62210.3298416315,5582.05998563201,343.755244712234,472.346193860297,128.590949148063
A4,AR,None,77,14,91,56567.6465499487,62533.0883869623,5965.4418370136,352.179711124433,493.346791648251,141.167080523817
A4,AR,None,84,1,85,56926.6262801498,57399.3537244071,472.727444257376,295.05037938465,299.993549025269,4.94316964061863
A4,AR,None,84,2,86,56868.178729232,57807.9641116209,939.785382388858,305.395306244146,315.107997494745,9.71269125059945
A4,AR,None,84,3,87,56808.9452962214,58210.2206491353,1401.27535291384,315.521874904858,329.777824816838,14.2559499119799
A4,AR,None,84,4,88,56749.0976996708,58606.405332642,1857.30763297112,325.346224078852,343.868825052852,18.5226009740001
A4,AR,None,84,5,89,56688.8128744704,58996.8139982555,2308.00112378508,334.784641998063,357.250165829073,22.4655238310108
A4,AR,None,84,6,90,56628.2698559995,59381.7529895014,2753.48313350187,343.755244712234,369.796875184646,26.0416304724127
A4,AR,None,84,7,91,56567.6465499487,59761.5356028515,3193.88905290276,352.179711124433,381.392213388558,29.2125022641245
A4,AR,None,84,8,92,56507.1164921044,60136.4784104374,3629.36191833304,359.985017517363,391.929856406052,31.9448388886893
A4,AR,None,84,9,93,56446.845704146,60506.89756027,4060.05185612406,367.105111184834,401.315825605029,34.2107144201959
A4,AR,None,84,10,94,56386.9897476493,60873.1051517955,4486.11540414619,373.482462689939,409.470108962675,35.9876462727362
A4,AR,None,84,11,95,56327.6910692039,61235.4057782599,4907.714709056,379.069439379625,416.327931804272,37.2584924246468
A4,AR,None,84,12,96,56269.0767154341,61594.0933176564,5325.01660222236,383.829449021796,421.840649227209,38.0112002054133
A4,AR,None,84,13,97,56211.2564787059,61949.4480416707,5738.19156296486,387.737811493232,425.976247042705,38.2384355494725
A4,AR,None,84,14,98,56154.321513623,62301.7340977924,6147.41258416942,390.7823278212,428.71945253297,37.9371247117695
A4,AR,None,91,1,92,56507.1164921044,56984.6217278081,477.505235703749,359.985017517363,360.599108973747,0.61409145638396
A4,AR,None,91,2,93,56446.845704146,57397.1218997867,950.276195640763,367.105111184834,367.690624903847,0.585513719013534
A4,AR,None,91,3,94,56386.9897476493,57805.4633978321,1418.47365018273,373.482462689939,373.395018724227,0.0874439657114294
A4,AR,None,91,4,95,56327.6910692039,58209.9465288117,1882.25545960778,379.069439379625,377.673224787873,1.39621459175248
A4,AR,None,91,5,96,56269.0767154341,58610.8524740683,2341.77575863429,383.829449021796,380.506523730106,3.32292529169007
A4,AR,None,91,6,97,56211.2564787059,59008.4407684803,2797.18428977447,387.737811493232,381.896180769094,5.84163072413821
A4,AR,None,91,7,98,56154.321513623,59402.9473879309,3248.62587430792,390.7823278212,381.862594023761,8.91973379743962
A4,AR,None,91,8,99,56098.3434424394,59794.5834498624,3696.24000742297,392.963528884589,380.444012381044,12.5195165035453
A4,AR,None,91,9,100,56043.3739456595,60183.5345097015,4140.16056404206,394.294599913002,377.69489428673,16.5997056262719
A4,AR,None,91,10,101,55989.4448136868,60569.9604172254,4580.51560353861,394.800990736698,373.683986246058,21.1170044906398
A4,AR,None,91,11,102,55936.5684175678,60953.995681928,5017.42726436019,394.519734710092,368.492202905296,26.0275318047956
A4,AR,None,91,12,103,55884.7385425247,61335.7502853909,5451.01174286617,393.498510616057,362.210389698023,31.2881209180344
A4,AR,None,91,13,104,55833.9315176479,61715.3108715383,5881.3793538904,391.794491058213,354.937044725283,36.85744633293
A4,AR,None,91,14,105,55784.1075690423,62092.7422422342,6308.63467319187,389.473027444723,346.776069467475,42.6969579772482
A4,AR,None,98,1,99,56098.3434424394,56580.1273861593,481.783943719893,392.963528884589,389.700968818418,3.26256006617103
A4,AR,None,98,2,100,56043.3739456595,57002.749426132,959.375480472576,394.294599913002,387.354018004331,6.94058190867133
A4,AR,None,98,3,101,55989.4448136868,57422.3540065782,1432.90919289145,394.800990736698,383.799985085864,11.0010056508335
A4,AR,None,98,4,102,55936.5684175678,57839.0842385449,1902.51582097704,394.519734710092,379.109006418634,15.4107282914571
A4,AR,None,98,5,103,55884.7385425247,58253.0604988834,2368.32195635866,393.498510616057,373.360929191794,20.1375814242639
A4,AR,None,98,6,104,55833.9315176479,58664.3813176479,2830.44979999993,391.794491058213,366.643328799704,25.1511622585094
A4,AR,None,98,7,105,55784.1075690423,59073.1245647443,3289.01699570199,389.473027444723,359.04952154969,30.4235058950331
A4,AR,None,98,8,106,55735.2123218017,59479.3488737741,3744.13655197241,386.606225442144,350.676628169109,35.9295972730349
A4,AR,None,98,9,107,55687.1783780619,59883.0952418786,4195.91686381665,383.271465716681,341.623735469558,41.6477302471235
A4,AR,None,98,10,108,55639.9269034807,60284.3887473853,4644.46184390453,379.549923054855,331.990194587923,47.5597284669325
A4,AR,None,98,11,109,55593.3691620987,60683.2403317017,5089.87116960302,375.525132894632,321.874084992974,53.6510479016582
A4,AR,None,98,12,110,55547.4079488837,61079.6485977286,5532.24064884485,371.281648345968,311.370864389653,59.910783956315
A4,AR,None,98,13,111,55501.9388795805,61473.6015836217,5971.66270404118,366.90382345173,300.572216151014,66.3316073007166
A4,AR,None,98,14,112,55456.8515080712,61865.0784776197,6408.22696954847,362.474750276229,289.565098245451,72.9096520307785
A4,AR,None,105,1,106,55735.2123218017,56220.4095761323,485.197254330647,386.606225442144,382.59986921778,4.00635622436386
A4,AR,None,105,2,107,55687.1783780619,56653.3911991565,966.212821094552,383.271465716681,375.30830790599,7.96315781069154
A4,AR,None,105,3,108,55639.9269034807,57083.0982924277,1443.17138894692,379.549923054855,367.649596367419,11.9003266874362
A4,AR,None,105,4,109,55593.3691620987,57509.5687169346,1916.19955483597,375.525132894632,359.674647673712,15.8504852209209
A4,AR,None,105,5,110,55547.4079488837,57932.8330078194,2385.42505893563,371.281648345968,351.433543295182,19.8481050507864
A4,AR,None,105,6,111,55501.9388795805,58352.915052803,2850.97617322252,366.90382345173,342.975094507751,23.9287289439798
A4,AR,None,105,7,112,55456.8515080712,58769.8327706068,3312.98126253566,362.474750276229,334.346459516222,28.128290760007
A4,AR,None,105,8,113,55412.0302517102,59183.5987797279,3771.56852801768,358.075368932551,325.592817318687,32.4825516138635
A4,AR,None,105,9,114,55367.3551145466,59594.2210492887,4226.86593474216,353.783761343918,316.75709802282,37.0266633210987
A4,AR,None,105,10,115,55322.7022066723,60001.7035250383,4679.00131836604,349.674631773885,307.879768184918,41.7948635889665
A4,AR,None,105,11,116,55277.9440649363,60406.0467249012,5128.10265996496,345.81897025854,298.99866878631,46.8203014722305
A4,AR,None,105,12,117,55232.9497858857,60807.2482997286,5574.29851384287,342.283889235663,290.148902691011,52.1349865446513
A4,AR,None,105,13,118,55187.5849860756,61205.3035560667,6017.71856999116,339.132618998801,281.362767838528,57.7698511602729
A4,AR,None,105,14,119,55141.7116079539,61600.2059388201,6458.49433086614,336.424644128832,272.669732006344,63.7549121224875
A4,AR,None,112,1,113,55412.0302517102,55900.112936346,488.082684635803,358.075368932551,356.339202583286,1.73616634926452
A4,AR,None,112,2,114,55367.3551145466,56338.9811179536,971.626003407,353.783761343918,350.609358864484,3.17440247943432
A4,AR,None,112,3,115,55322.7022066723,56773.4442723168,1450.74206564448,349.674631773885,345.283555722333,4.39107605155203
A4,AR,None,112,4,116,55277.9440649363,57203.4910810809,1925.54701614465,345.81897025854,340.360057789918,5.45891246862215
A4,AR,None,112,5,117,55232.9497858857,57629.1105994199,2396.16081353412,342.283889235663,335.837146031656,6.4467432040064
A4,AR,None,112,6,118,55187.5849860756,58050.2921617532,2862.70717567762,339.132618998801,331.713199556651,7.4194194421496
A4,AR,None,112,7,119,55141.7116079539,58467.0252827219,3325.31367476791,336.424644128832,327.986771139764,8.43787298906767
A4,AR,None,112,8,120,55095.1875915726,58879.2995542231,3784.11196265055,334.215960717143,324.656656650058,9.55930406708512
A4,AR,None,112,9,121,55047.8664336067,59287.1045392748,4239.23810566814,332.559432880343,321.721958579945,10.8374743003982
A4,AR,None,112,10,122,54999.5966558394,59690.4296634564,4690.83300761697,331.505226622145,319.18214385203,12.3230827701142
A4,AR,None,112,11,123,54950.2212056096,60089.2641046681,5139.04289905851,331.101299344754,317.037096054988,14.0642032897659
A4,AR,None,112,12,124,54899.5768109558,60483.5966819537,5584.01987099791,331.393924061238,315.287162225621,16.1067618356171
A4,AR,None,112,13,125,54847.4933135172,60873.4157441508,6025.92243063365,332.428228426883,313.933194252203,18.4950341746805
A4,AR,None,112,14,126,54793.7930028256,61258.7090591666,6464.91605634094,334.248729920459,312.97658492491,21.2721449955487
A4,AR,None,119,1,120,55095.1875915726,55586.0344767727,490.846885200117,334.215960717143,336.271818686876,2.05585796973241
A4,AR,None,119,2,121,55047.8664336067,56024.3637977539,976.497364147253,332.559432880343,337.152806154081,4.59337327373828
A4,AR,None,119,3,122,54999.5966558394,56456.5788063057,1456.98215046635,331.505226622145,339.094481865678,7.58925524353333
A4,AR,None,119,4,123,54950.2212056096,56882.5475961774,1932.3263905678,331.101299344754,342.131531852593,11.0302325078395
A4,AR,None,119,5,124,54899.5768109558,57302.125488102,2402.54867714619,331.393924061238,346.306975172899,14.9130511116605
A4,AR,None,119,6,125,54847.4933135172,57715.1532736313,2867.65996011413,332.428228426883,351.672744981366,19.244516554483
A4,AR,None,119,7,126,54793.7930028256,58121.4553246574,3327.66232183183,334.248729920459,358.290330096096,24.0416001756366
A4,AR,None,119,8,127,54738.2899765748,58520.8375603252,3782.5475837504,336.899849716801,366.23147753682,29.3316278200192
A4,AR,None,119,9,128,54680.7895528511,58913.0852648442,4232.29571199304,340.426388879382,375.578954836796,35.1525659574147
A4,AR,None,119,10,129,54621.0877621917,59297.9607522573,4676.87299006557,344.87395137686,386.427368784659,41.5534174077987
A4,AR,None,119,11,130,54558.9709496772,59675.2008776745,5116.22992799737,350.289299036601,398.884034542886,48.594735506285
A4,AR,None,119,12,131,54494.2155199883,60044.5143990116,5550.29887902332,356.720623872326,413.069885719972,56.3492618476454
A4,AR,None,119,13,132,54426.5878613327,60405.5791990816,5978.99133774895,364.217723280054,429.120411848356,64.9026885683026
A4,AR,None,119,14,133,54355.8444871759,60758.039385165,6402.19489798912,372.832063440357,447.186604750237,74.3545413098807
A4,AR,None,126,1,127,54738.2899765748,55232.0838432147,493.79386663987,336.899849716801,343.630873334058,6.73102361725682
A4,AR,None,126,2,128,54680.7895528511,55662.1597188531,981.370166002038,340.426388879382,354.821129581759,14.3947407023775
A4,AR,None,126,3,129,54621.0877621917,56083.6639216704,1462.57615947867,344.87395137686,367.979048769045,23.105097392185
A4,AR,None,126,4,130,54558.9709496772,56496.1924233027,1937.2214736255,350.289299036601,383.289262005121,32.9999629685205
A4,AR,None,126,5,131,54494.2155199883,56899.2876975138,2405.07217752546,356.720623872326,400.964155392513,44.2435315201864
A4,AR,None,126,6,132,54426.5878613327,57292.4319562355,2865.84409490283,364.217723280054,421.246772989532,57.0290497094785
A4,AR,None,126,7,133,54355.8444871759,57675.0397953337,3319.19530815786,372.832063440357,444.413925566905,71.5818621265485
A4,AR,None,126,8,134,54281.7324375374,58046.4502676898,3764.71783015238,382.616715985594,470.779465223426,88.1627492378321
A4,AR,None,126,9,135,54203.9899839111,58405.918429898,4201.9284459869,393.626152712699,500.697664591248,107.071511878549
A4,AR,None,126,10,136,54122.3476832521,58752.6064460464,4630.25876279434,405.915883003227,534.566612872458,128.650729869231
A4,AR,None,126,11,137,54036.5298265019,59085.5743788343,5049.04455233235,419.54191884031,572.831508878106,153.289590037796
A4,AR,None,126,12,138,53946.2563252989,59403.7708556003,5457.51453030136,434.560053100074,615.987693425508,181.427640325435
A4,AR,None,126,13,139,53851.2450763478,59706.0238652103,5854.77878886247,451.02493837373,664.583220136247,213.558281762517
A4,AR,None,126,14,140,53751.2148358694,59991.032021003,6239.8171851336,468.988956184536,719.220715694296,250.23175950976
A4,AR,None,133,1,134,54281.7324375374,54779.085247568,497.352810030621,382.616715985594,395.279948066425,12.6632320808307
A4,AR,None,133,2,135,54203.9899839111,55190.9663637527,986.976379841675,393.626152712699,420.76143562604,27.1352829133403
A4,AR,None,133,3,136,54122.3476832521,55590.7889132976,1468.44123004554,405.915883003227,449.613043285674,43.6971602824468
A4,AR,None,133,4,137,54036.5298265019,55977.7693846664,1941.23955816451,419.54191884031,482.209406964341,62.667488124031
A4,AR,None,133,5,138,53946.2563252989,56351.0328272386,2404.77650193966,434.560053100074,518.96509810101,84.405045000936
A4,AR,None,133,6,139,53851.2450763478,56709.6064338432,2858.36135749539,451.02493837373,560.335845387282,109.310907013552
A4,AR,None,133,7,140,53751.2148358694,57052.413902574,3301.19906670458,468.988956184536,606.818917781138,137.829961596602
A4,AR,None,133,8,141,53645.8886261732,57378.271002004,3732.38237583081,488.500870332356,658.952384138009,170.451513805654
A4,AR,None,133,9,142,53534.9976823022,57685.8828432119,4150.88516090973,509.604263433713,717.312927097193,207.70866366348
A4,AR,None,133,10,143,53418.2859286751,57973.8434381345,4555.55750945937,532.335762684557,782.511858765524,250.176096080967
A4,AR,None,133,11,144,53295.5149536796,58240.6381897818,4945.12323610225,556.723069538891,855.188968637286,298.465899098395
A4,AR,None,133,12,145,53166.4694245197,58484.650007176,5318.18058265624,582.782818347782,936.003836387222,353.22101803944
A4,AR,None,133,13,146,53030.9628558936,58704.169756384,5673.20690049038,610.518300885014,1025.62427055851,415.105969673491
A4,AR,None,133,14,147,52888.8436152593,58897.4117376493,6008.56812239001,639.917106782838,1124.71159562798,484.794488845147
A4,AR,None,140,1,141,53645.8886261732,54148.339781157,502.45115498385,488.500870332356,508.332335543409,19.8314652110534
A4,AR,None,140,2,142,53534.9976823022,54530.3406153269,995.342933024767,509.604263433713,552.079870065044,42.4756066313313
A4,AR,None,140,3,143,53418.2859286751,54896.2959993124,1478.0100706373,532.335762684557,600.618541021277,68.2827783367202
A4,AR,None,140,4,144,53295.5149536796,55245.2252948121,1949.71034113249,556.723069538891,654.344842067337,97.6217725284464
A4,AR,None,140,5,145,53166.4694245197,55576.0952357874,2409.62581126763,582.782818347782,713.657785151281,130.874966803499
A4,AR,None,140,6,146,53030.9628558936,55887.8294688864,2856.86661299277,610.518300885014,778.950156882964,168.43185599795
A4,AR,None,140,7,147,52888.8436152593,56179.3212854084,3290.47767014911,639.917106782838,850.597945202106,210.680838419268
A4,AR,None,140,8,148,52740.0010159271,56449.4497930331,3709.44877710603,670.948743718524,928.947934025455,257.999190306931
A4,AR,None,140,9,149,52584.371318781,56697.0996663944,4112.72834761345,703.562315044407,1014.30356349432,310.74124844991
A4,AR,None,140,10,150,52421.9434361959,56921.1844705164,4499.24103432048,737.684345571767,1106.90927373964,369.224928167877
A4,AR,None,140,11,151,52252.7641100507,57120.6733719682,4867.9092619175,773.216857375203,1206.93368647424,433.716829099039
A4,AR,None,140,12,152,52076.9423220766,57294.6208447461,5217.67852266955,810.035805642171,1314.45212416618,504.416318524014
A4,AR,None,140,13,153,51894.652691476,57442.1987507803,5547.54605930431,847.989988577133,1429.42911121861,581.439122641478
A4,AR,None,140,14,154,51706.1376237887,57562.7299419835,5856.59231819487,886.900544062625,1551.70163324781,664.801089185183
A4,AR,None,147,1,148,52740.0010159271,53250.7630781505,510.762062223454,670.948743718524,696.610415284062,25.6616715655379
A4,AR,None,147,2,149,52584.371318781,53595.2948418615,1010.92352308051,703.562315044407,757.702761109602,54.1404460651951
A4,AR,None,147,3,150,52421.9434361959,53921.9014294926,1499.95799329664,737.684345571767,823.246165059347,85.5618194875799
A4,AR,None,147,4,151,52252.7641100507,54230.1065784468,1977.34246839612,773.216857375203,893.233507261455,120.016649886252
