Scenario,Model,ExoMode,Configuration,OrderText,WindowDay,HorizonIdx,ForecastDay,ForecastDate,Truth_Rt,Median_Forecast,WIS
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,6,111,2020-07-11,0.5871849208956,0.681070499651799,0.0385849518403344
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,7,112,2020-07-12,0.630056257879522,0.708210397389907,0.0386090607252702
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,8,113,2020-07-13,0.633313699401393,0.727420320946711,0.0420488129533889
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,9,114,2020-07-14,0.671935689214482,0.749206445327548,0.0421643754153506
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,10,115,2020-07-15,0.749168102059221,0.774172580189083,0.0381604794818824
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,11,116,2020-07-16,0.721445935025748,0.790210683424826,0.0441677566837763
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,12,117,2020-07-17,0.748569852867096,0.796289696915891,0.0424395967205756
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,13,118,2020-07-18,0.758835814214817,0.79278647955662,0.041112271784135
real,ARX,I,Refined,"na=8, nb=1, nk=4",105,14,119,2020-07-19,0.748920274905469,0.786758208471248,0.0416595447287887
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,1,113,2020-07-13,0.633313699401393,0.630245984385263,0.00479933196704097
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,2,114,2020-07-14,0.671935689214482,0.634878899274451,0.0156592198593004
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,3,115,2020-07-15,0.749168102059221,0.671325690233148,0.0289006242116393
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,4,116,2020-07-16,0.721445935025748,0.668469630847389,0.0255472100708875
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,5,117,2020-07-17,0.748569852867096,0.677156376129114,0.0310347246606969
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,6,118,2020-07-18,0.758835814214817,0.710207756351426,0.0320188143420447
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,7,119,2020-07-19,0.748920274905469,0.705036326871912,0.033522508351654
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,8,120,2020-07-20,0.793309289278936,0.711298898067399,0.0404197897968381
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,9,121,2020-07-21,0.817722343725789,0.728560492875318,0.0434300269676421
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,10,122,2020-07-22,0.814729713188602,0.718729410412714,0.0445060189084687
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,11,123,2020-07-23,0.858865978250619,0.72552809239956,0.0498692432553657
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,12,124,2020-07-24,0.865580423788583,0.738540319201507,0.0491281923432511
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,13,125,2020-07-25,0.883075160460827,0.730065618224761,0.056472378187228
real,ARX,I,Refined,"na=8, nb=1, nk=4",112,14,126,2020-07-26,0.876798959440232,0.736498811538957,0.0523352797104795
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,1,120,2020-07-20,0.793309289278936,0.786995506617149,0.00606717727915824
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,2,121,2020-07-21,0.817722343725789,0.798599762465907,0.0128090718999382
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,3,122,2020-07-22,0.814729713188602,0.774386534217408,0.0185338521770538
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,4,123,2020-07-23,0.858865978250619,0.793509046036371,0.0256260612440575
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,5,124,2020-07-24,0.865580423788583,0.787238546561254,0.0297514715230583
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,6,125,2020-07-25,0.883075160460827,0.784408234507537,0.0368549861329507
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,7,126,2020-07-26,0.876798959440232,0.810165390144693,0.0335075809715584
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,8,127,2020-07-27,0.856249682763166,0.802248449379196,0.034042055385623
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,9,128,2020-07-28,0.837878109720648,0.797723173143154,0.0338882538611224
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,10,129,2020-07-29,0.89951628525457,0.814136634844557,0.0402940397876153
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,11,130,2020-07-30,0.930092048038275,0.808398702597079,0.0456626208934769
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,12,131,2020-07-31,1.01796536130354,0.817842945910846,0.0718756585281577
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,13,132,2020-08-01,1.03767506924102,0.833583439671322,0.0733302708024468
real,ARX,I,Refined,"na=8, nb=1, nk=4",119,14,133,2020-08-02,1.17060406514285,0.826255344379655,0.147383256528792
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,1,127,2020-07-27,0.856249682763166,0.852197524198614,0.00581270192603921
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,2,128,2020-07-28,0.837878109720648,0.846550881069227,0.0107181255408215
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,3,129,2020-07-29,0.89951628525457,0.853935804929973,0.0185285832386877
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,4,130,2020-07-30,0.930092048038275,0.850995888175512,0.0294898368109026
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,5,131,2020-07-31,1.01796536130354,0.85727315430047,0.0618175749276918
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,6,132,2020-08-01,1.03767506924102,0.85261437657639,0.0722272541597348
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,7,133,2020-08-02,1.17060406514285,0.846714391135567,0.177356759465924
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,8,134,2020-08-03,1.16190743835271,0.856869714513987,0.143766286653806
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,9,135,2020-08-04,1.20908414686928,0.864884663540966,0.171369399215105
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,10,136,2020-08-05,1.20827659811103,0.870143564836132,0.15861149446799
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,11,137,2020-08-06,1.24960359062613,0.878480562714264,0.185324260995693
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,12,138,2020-08-07,1.25133732334982,0.878108939548397,0.184646242152572
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,13,139,2020-08-08,1.2770876640806,0.881087257342705,0.203499006090154
real,ARX,I,Refined,"na=8, nb=1, nk=4",126,14,140,2020-08-09,1.19502500674927,0.889823224737688,0.123871293563458
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,1,134,2020-08-03,1.16190743835271,1.24425223419287,0.0359558997136823
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,2,135,2020-08-04,1.20908414686928,1.31316587176918,0.0384518082541448
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,3,136,2020-08-05,1.20827659811103,1.34016240260506,0.049659813139851
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,4,137,2020-08-06,1.24960359062613,1.34607765103616,0.0408229162299963
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,5,138,2020-08-07,1.25133732334982,1.31455081354894,0.041167699556233
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,6,139,2020-08-08,1.2770876640806,1.3243772533032,0.043514852191138
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,7,140,2020-08-09,1.19502500674927,1.28196269541405,0.0509241392445377
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,8,141,2020-08-10,1.15989212570902,1.24538638283418,0.0522265938294226
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,9,142,2020-08-11,1.12634718979177,1.2024676557948,0.051849813332896
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,10,143,2020-08-12,1.13085684002959,1.15667553656276,0.0458902881419356
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,11,144,2020-08-13,1.10933072890827,1.1219646947585,0.0438157185266939
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,12,145,2020-08-14,1.07648245732238,1.10599044403669,0.0454689256275295
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,13,146,2020-08-15,1.03583314888302,1.07677461365801,0.0459755788525537
real,ARX,I,Refined,"na=8, nb=1, nk=4",133,14,147,2020-08-16,1.00017008314807,1.06200641452406,0.0478526875550025
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,1,141,2020-08-10,1.15989212570902,1.17431652829598,0.0094300302523258
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,2,142,2020-08-11,1.12634718979177,1.13188409134629,0.0141359402843239
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,3,143,2020-08-12,1.13085684002959,1.11981897395158,0.019694111491462
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,4,144,2020-08-13,1.10933072890827,1.1010395239222,0.0232905057888764
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,5,145,2020-08-14,1.07648245732238,1.08894813065995,0.0265505366128085
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,6,146,2020-08-15,1.03583314888302,1.04697610369961,0.027964206386129
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,7,147,2020-08-16,1.00017008314807,1.04387051947435,0.034350756897441
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,8,148,2020-08-17,0.982659380618462,1.02736686119423,0.0360296951153297
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,9,149,2020-08-18,0.967124357105081,1.02899268975135,0.0396555148755433
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,10,150,2020-08-19,0.919390991196915,1.02583364797458,0.0456419899022116
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,11,151,2020-08-20,0.880682079376716,1.02171638500609,0.0560397522113377
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,12,152,2020-08-21,0.875745767567726,1.00950659205146,0.0536662987816077
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,13,153,2020-08-22,0.869083181062367,1.01452834371766,0.05776619573496
real,ARX,I,Refined,"na=8, nb=1, nk=4",140,14,154,2020-08-23,0.857566319630952,1.0084993765808,0.0596347332475919
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,1,148,2020-08-17,0.982659380618462,0.983156258301341,0.00635285252484214
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,2,149,2020-08-18,0.967124357105081,0.985424261778627,0.0127182788530739
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,3,150,2020-08-19,0.919390991196915,0.9781094720544,0.0230150368357353
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,4,151,2020-08-20,0.880682079376716,0.973931735526669,0.0354301985047444
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,5,152,2020-08-21,0.875745767567726,0.967109948278124,0.0354800397140025
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,6,153,2020-08-22,0.869083181062367,0.96414900224457,0.0373405564101415
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,7,154,2020-08-23,0.857566319630952,0.969915322713212,0.0439406378935253
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,8,155,2020-08-24,0.87909761832382,0.9779466178857,0.0400878704895562
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,9,156,2020-08-25,0.905400193976972,0.978488245693425,0.0376968416438384
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,10,157,2020-08-26,0.880785275682818,0.980127405776025,0.0417517589599344
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,11,158,2020-08-27,0.842401478154063,0.978281977251184,0.0534580902110057
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,12,159,2020-08-28,0.785741769123114,0.97847213002809,0.0728136246395148
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,13,160,2020-08-29,0.735786541405975,0.981376826636878,0.102173812374293
real,ARX,I,Refined,"na=8, nb=1, nk=4",147,14,161,2020-08-30,0.744877019901742,0.982176796557787,0.0967116403406386
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,1,155,2020-08-24,0.87909761832382,0.85545825530851,0.00897675318421209
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,2,156,2020-08-25,0.905400193976972,0.845148310634904,0.0219312286365509
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,3,157,2020-08-26,0.880785275682818,0.85028043974263,0.0165365253861534
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,4,158,2020-08-27,0.842401478154063,0.868189182684562,0.0195579029079881
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,5,159,2020-08-28,0.785741769123114,0.877907715711097,0.0354401987286532
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,6,160,2020-08-29,0.735786541405975,0.886987638883975,0.0597286561718789
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,7,161,2020-08-30,0.744877019901742,0.89641515402843,0.0573450424973496
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,8,162,2020-08-31,0.776462365198794,0.899781788627768,0.0477333883690681
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,9,163,2020-09-01,0.81487874966142,0.911737767392518,0.0394433251757473
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,10,164,2020-09-02,0.826803078663554,0.923148797903585,0.0398487206906796
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,11,165,2020-09-03,0.845704092124355,0.927407463705683,0.0390186643169032
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,12,166,2020-09-04,0.947609125661019,0.932266687411331,0.0323508448280638
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,13,167,2020-09-05,1.04837701151053,0.934771898646252,0.0438799525343903
real,ARX,I,Refined,"na=8, nb=1, nk=4",154,14,168,2020-09-06,1.10746448229494,0.935399419461263,0.062740829765401
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,1,162,2020-08-31,0.776462365198794,0.750619119865341,0.00960675359139018
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,2,163,2020-09-01,0.81487874966142,0.750216120345119,0.0234347833665602
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,3,164,2020-09-02,0.826803078663554,0.754684540833175,0.0265858343335119
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,4,165,2020-09-03,0.845704092124355,0.75209652058985,0.0342217542072144
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,5,166,2020-09-04,0.947609125661019,0.760997768776746,0.0781412273255116
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,6,167,2020-09-05,1.04837701151053,0.792464341685225,0.122932571582012
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,7,168,2020-09-06,1.10746448229494,0.810429264259748,0.146250598723459
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,8,169,2020-09-07,1.13067458750542,0.825968007620662,0.141830701691414
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,9,170,2020-09-08,1.13553713590478,0.839264011403657,0.128052055601402
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,10,171,2020-09-09,1.16074778962543,0.844982998413256,0.138516709532326
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,11,172,2020-09-10,1.20847248239732,0.858427472841284,0.161257511279814
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,12,173,2020-09-11,1.14915637905512,0.875778017174156,0.105504180595197
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,13,174,2020-09-12,1.134419078949,0.881368022835549,0.0930955079536036
real,ARX,I,Refined,"na=8, nb=1, nk=4",161,14,175,2020-09-13,1.1223485966325,0.887614196191874,0.0836361420875532
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,1,169,2020-09-07,1.13067458750542,1.14048821734237,0.00871050720461301
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,2,170,2020-09-08,1.13553713590478,1.13090740510635,0.0141708543658037
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,3,171,2020-09-09,1.16074778962543,1.13025569726226,0.0223335816546094
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,4,172,2020-09-10,1.20847248239732,1.159773468695,0.0292597548191807
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,5,173,2020-09-11,1.14915637905512,1.1555034609678,0.027984744763461
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,6,174,2020-09-12,1.134419078949,1.13072584208339,0.0301585871600123
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,7,175,2020-09-13,1.1223485966325,1.09865363860563,0.034848924507767
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,8,176,2020-09-14,1.11678959135723,1.05942700918647,0.0394603802121605
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,9,177,2020-09-15,1.11325393349771,1.04198988796634,0.0418554823331132
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,10,178,2020-09-16,1.12643744288814,1.03696022473394,0.0445658078556021
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,11,179,2020-09-17,1.11312293018445,1.01964494099099,0.0449444889907646
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,12,180,2020-09-18,1.17522018901898,1.00461210811883,0.0627169500551455
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,13,181,2020-09-19,1.23970759527637,0.991169416538039,0.0886561607525951
real,ARX,I,Refined,"na=8, nb=1, nk=4",168,14,182,2020-09-20,1.25149022092333,0.980873737711789,0.0993465830971065
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,1,176,2020-09-14,1.11678959135723,1.1012493061272,0.00884393722256842
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,2,177,2020-09-15,1.11325393349771,1.10192724751916,0.013579846858902
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,3,178,2020-09-16,1.12643744288814,1.09418163141678,0.0204548304721499
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,4,179,2020-09-17,1.11312293018445,1.05539951079009,0.0266489842112795
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,5,180,2020-09-18,1.17522018901898,1.05077335147572,0.0457158479432795
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,6,181,2020-09-19,1.23970759527637,1.04007489485632,0.0744414607457371
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,7,182,2020-09-20,1.25149022092333,1.03118775872157,0.0814681512739076
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,8,183,2020-09-21,1.22388438319824,1.03308559857813,0.0689056106856334
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,9,184,2020-09-22,1.19720033075884,1.02367491206034,0.0633266797657508
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,10,185,2020-09-23,1.22212799182071,1.00984339702522,0.0763250132070066
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,11,186,2020-09-24,1.2873076052273,1.01236580899886,0.103581079938478
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,12,187,2020-09-25,1.31327924490652,1.00694266464205,0.12040061015189
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,13,188,2020-09-26,1.34958295275688,1.00518438654269,0.142690663175255
real,ARX,I,Refined,"na=8, nb=1, nk=4",175,14,189,2020-09-27,1.30224286652017,1.00535992109337,0.113953362399586
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,1,183,2020-09-21,1.22388438319824,1.25721437335144,0.0128946504470651
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,2,184,2020-09-22,1.19720033075884,1.24967125944218,0.0209072588062888
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,3,185,2020-09-23,1.22212799182071,1.22998710055683,0.0210906403072327
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,4,186,2020-09-24,1.2873076052273,1.24263805767117,0.0299040703860831
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,5,187,2020-09-25,1.31327924490652,1.22884296449927,0.0376313483327209
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,6,188,2020-09-26,1.34958295275688,1.19411314673442,0.0572957669470483
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,7,189,2020-09-27,1.30224286652017,1.16659666327596,0.05106079045859
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,8,190,2020-09-28,1.24228672357533,1.13578068219838,0.0465024300677624
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,9,191,2020-09-29,1.21563623159752,1.1121605307632,0.0472079167160726
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,10,192,2020-09-30,1.2203504597522,1.10305786123554,0.0496313328117149
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,11,193,2020-10-01,1.21823170059953,1.08128364903023,0.0518837059343386
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,12,194,2020-10-02,1.2047699098187,1.06105957181834,0.0540935433012063
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,13,195,2020-10-03,1.1870844952234,1.04830509158852,0.0524447744081758
real,ARX,I,Refined,"na=8, nb=1, nk=4",182,14,196,2020-10-04,1.18605761593706,1.03568174978786,0.0562795876211053
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,1,190,2020-09-28,1.24228672357533,1.27302033319774,0.012047849582107
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,2,191,2020-09-29,1.21563623159752,1.26821696010409,0.0212116912517122
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,3,192,2020-09-30,1.2203504597522,1.26289311986248,0.0259476570974452
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,4,193,2020-10-01,1.21823170059953,1.24129288322185,0.0282919730632445
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,5,194,2020-10-02,1.2047699098187,1.21731824431334,0.0301311273689069
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,6,195,2020-10-03,1.1870844952234,1.16735510201148,0.0326425095933156
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,7,196,2020-10-04,1.18605761593706,1.14304434651,0.0378874486388359
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,8,197,2020-10-05,1.13915458820446,1.1288302456617,0.0363296475361817
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,9,198,2020-10-06,1.09890260027143,1.11296035658824,0.0381663982418987
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,10,199,2020-10-07,1.11616888424982,1.09541110709342,0.0396075140557595
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,11,200,2020-10-08,1.12957247354211,1.07734406969328,0.0432139962385822
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,12,201,2020-10-09,1.16301387648138,1.05575522761507,0.0491230270339669
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,13,202,2020-10-10,1.15802534091298,1.04964045570483,0.049600325964589
real,ARX,I,Refined,"na=8, nb=1, nk=4",189,14,203,2020-10-11,1.14128821046681,1.04410079268041,0.0485362256862648
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,1,197,2020-10-05,1.13915458820446,1.18854839572623,0.0181677840213195
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,2,198,2020-10-06,1.09890260027143,1.19491379982188,0.0371017086115154
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,3,199,2020-10-07,1.11616888424982,1.18886220362222,0.028581389780652
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,4,200,2020-10-08,1.12957247354211,1.17547499097299,0.0278025966299226
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,5,201,2020-10-09,1.16301387648138,1.15936880215537,0.0261361479887635
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,6,202,2020-10-10,1.15802534091298,1.14830671531404,0.0294659995112089
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,7,203,2020-10-11,1.14128821046681,1.13600675985654,0.0320270824453581
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,8,204,2020-10-12,1.1089707880668,1.12311668105528,0.0352923204164177
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,9,205,2020-10-13,1.14259778818792,1.10491329670775,0.0393009630578535
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,10,206,2020-10-14,1.14523858063532,1.08666157617637,0.0423612079566556
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,11,207,2020-10-15,1.15135850638225,1.07084149449685,0.0451075529502853
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,12,208,2020-10-16,1.13871066747302,1.05885527811571,0.0452767176471612
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,13,209,2020-10-17,1.19772306091482,1.04736369378509,0.0563179286487405
real,ARX,I,Refined,"na=8, nb=1, nk=4",196,14,210,2020-10-18,1.20555547694665,1.03646898666626,0.062554985364589
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,1,204,2020-10-12,1.1089707880668,1.13067502028172,0.00946690952738125
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,2,205,2020-10-13,1.14259778818792,1.13808746130189,0.0130326169596967
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,3,206,2020-10-14,1.14523858063532,1.13738808780314,0.0182487363733854
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,4,207,2020-10-15,1.15135850638225,1.13849041394908,0.022850336630834
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,5,208,2020-10-16,1.13871066747302,1.11659677245135,0.0264789131960482
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,6,209,2020-10-17,1.19772306091482,1.09527295795896,0.0388936678110398
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,7,210,2020-10-18,1.20555547694665,1.08063301940779,0.0467823336817825
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,8,211,2020-10-19,1.20307913416223,1.0714722377338,0.0493147652936128
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,9,212,2020-10-20,1.1887686069975,1.05943323017031,0.0487549623100941
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,10,213,2020-10-21,1.21818614738902,1.04746208045955,0.0626666059666726
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,11,214,2020-10-22,1.28828642641543,1.02854347596404,0.0941425800431396
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,12,215,2020-10-23,1.38104106104944,1.0150781383443,0.158786909641059
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,13,216,2020-10-24,1.44301884032803,1.00597920374082,0.215568164882025
real,ARX,I,Refined,"na=8, nb=1, nk=4",203,14,217,2020-10-25,1.49371322780403,0.998506448453071,0.271186595437572
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,1,211,2020-10-19,1.20307913416223,1.22846489962014,0.0105285161953182
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,2,212,2020-10-20,1.1887686069975,1.21913329612266,0.0171729199224182
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,3,213,2020-10-21,1.21818614738902,1.20557371465747,0.0201023895931833
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,4,214,2020-10-22,1.28828642641543,1.19050678672042,0.0368383828384857
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,5,215,2020-10-23,1.38104106104944,1.19347630563223,0.0673155169567705
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,6,216,2020-10-24,1.44301884032803,1.16656682544987,0.113584990832416
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,7,217,2020-10-25,1.49371322780403,1.14954677606976,0.154673940589179
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,8,218,2020-10-26,1.42201468229067,1.11952762634897,0.119517029276124
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,9,219,2020-10-27,1.35521247850245,1.09486739154741,0.0939292789051256
real,ARX,I,Refined,"na=8, nb=1, nk=4",210,10,220,2020-10-28,1.39977396731388,1.075636781289,0.127788206601171
