na,nb,nk,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
8,3,3,0.00386727286821483,347923146439.79,3.74896003339196e+154+0i,6.94972321901584e+116+0i,9.37240008347989e+153+0i,451
6,6,4,0.00337141370805755,9.52152759175259e+18,2.66776273527859e+155+0i,2.27671508729709e+18+0i,6.66940683819649e+154+0i,452
12,7,2,0.00483849647689372,8.11323007564653e+38,3.28167479415842e+137+0i,6.7355716734172e+156+0i,1.6838929183543e+156+0i,453
12,4,6,0.00320067575192287,7.23963343086135e+33,1.00768287203311+0i,8.65107961827776e+156+0i,2.16276990456944e+156+0i,454
14,4,6,0.0044332037190935,1.08437692656826e+41,2.62231420465005e+29+0i,3.22780074707925e+158+0i,8.06950186769812e+157+0i,455
9,6,2,0.00216026703120521,7.69066723230255e+20,1.1468408725754e+159+0i,5.3063349754181e+124+0i,2.86710218143851e+158+0i,456
3,6,3,0.00570205098710931,1.06164847439043e+51,2.70136896599463e+130+0i,2.57495822657753e+159+0i,6.43739556644382e+158+0i,457
13,4,1,0.00415164692704919,4.11810292860107e+35,8.00545258147181e+159+0i,475148876.567412+0i,2.00136314536795e+159+0i,458
11,3,5,0.0015545355600362,2.46339045030295e+70,3.47211788709378e+160+0i,3.01131834136761e+34+0i,8.68029471773446e+159+0i,459
7,5,2,0.00138151988182131,8.17237659317715e+19,3.83855689195206e+160+0i,213.008274955289+0i,9.59639222988014e+159+0i,460
5,2,7,0.00132186065796273,1.38777331171772e+161,0.00532315015428918+0i,0.00503088280994368+0i,3.46943327929429e+160+0i,461
8,4,2,0.00888488478258059,1.63975327813871e+15,3.93102073352357e+161+0i,2237723348264.88+0i,9.82755183380892e+160+0i,462
7,6,3,0.00168430244392283,2.73206868545549e+21,1.01875344050891e+163+0i,166.022363154663+0i,2.54688360127227e+162+0i,463
5,2,6,0.00136243102579958,1.68602781764407e+163,0.00541602836687616+0i,0.00508571453757843+0i,4.21506954411018e+162+0i,464
3,7,6,0.000701415554892684,1.98475224566769e+164,0.247562127870575+0i,21.8346676782098+0i,4.96188061416923e+163+0i,465
7,4,2,0.00142201200368126,4.12592516715041e+83,6.29374875109538e+23+0i,4.45193367671998e+164+0i,1.11298341917999e+164+0i,466
9,6,7,0.00233132772022601,6.32844990330538e+20,0.245058063947657+0i,6.91747709587443e+164+0i,1.72936927396861e+164+0i,467
6,5,4,0.00333155375228194,4.30373718944377e+17,1.64222175017978e+166+0i,9.15997064293152e+21+0i,4.10555437544946e+165+0i,468
8,5,3,0.00397210457121011,5.70951041300738e+16,3.1524619077258e+163+0i,6.38491583231627e+166+0i,1.597017073556e+166+0i,469
4,7,4,0.00204346316634582,0.0481926005159994,1.33142322179565e+167+0i,1.16623878021175e+54+0i,3.32855805448911e+166+0i,470
10,5,4,0.00219450244883637,5.04925403006612e+15,3.0966327979315e+167+0i,2.13982208518739e+163+0i,7.74211695035004e+166+0i,471
11,3,4,0.0015364085228445,2.67548175279495e+70,5.2944274015244e+168+0i,1.40201898631926e+30+0i,1.3236068503811e+168+0i,472
14,6,3,0.0113529385309846,1.52905463810222e+43,6.41653457540185e+169+0i,3.110426580457e+109+0i,1.60413364385046e+169+0i,473
9,3,5,0.00150774151880934,1.11337285390888e+170,3.22688565307938e+110+0i,23.3075369268333+0i,2.7834321347722e+169+0i,474
11,5,2,0.00192258431548281,4.01492140448777e+70,3.9967605721587e+170+0i,1.53189417572452e+49+0i,9.99190143039674e+169+0i,475
5,5,7,0.00125381874913315,4.75854837326262e+171,0.00519205728420539+0i,0.00494824942170255+0i,1.18963709331566e+171+0i,476
3,4,1,0.000986745356221622,4.64645746636012e+161,4.74303271061098e+172+0i,4.42657056700673e+138+0i,1.18575817766436e+172+0i,477
6,7,5,0.00364689694136772,5.84493119427353e+21,1.88154173677249e+173+0i,73919115178529.9+0i,4.70385434193122e+172+0i,478
10,6,4,0.0155739903757264,8.642359358326e+19,3.3165869003047e+67+0i,2.34868580054466e+173+0i,5.87171450136165e+172+0i,479
13,7,3,0.00510842839028225,3.64287166970465e+36,4.99723826490763e+64+0i,1.16999130563834e+174+0i,2.92497826409585e+173+0i,480
0,6,2,3.07232180413047e+24,7.89453193992353e+28,6.26352111891775e+96+0i,1.22109449573579e+176+0i,3.05273623933946e+175+0i,481
6,4,4,0.00310113772204159,2.21763488059763e+16,2.48583921145809e+176+0i,4.13464627794281e+25+0i,6.21459802864524e+175+0i,482
10,3,7,0.00179338146796033,1.28961114191068e+20,1.07604569010529e+177+0i,3.3437614593481e+24+0i,2.69011422526322e+176+0i,483
12,6,3,0.00789352321004661,1.24094941147104e+24,1.08254401340823e+177+0i,5.72196934035238e+146+0i,2.70636003352058e+176+0i,484
0,5,1,1.00499367639701e+61,0.101642019287944,2.97745276468321e+177-0.000584693656672235i,3.20665443785685e+60-0.0013768749159857i,7.44363191170803e+176-0.000490392143164483i,485
6,4,2,0.00282219709778482,1.68046150945186e+16,7.051026671133e+164+0i,6.2097697191899e+177+0i,1.55244242979765e+177+0i,486
11,6,2,0.0055453643794398,4.56268652815201e+70,1.1822879974511e+178+0i,4.20026169796509e+83+0i,2.95571999362775e+177+0i,487
1,5,1,1.28599250389628e+67,0.0439185438776207,1.82204598760204e+179+0i,2.53367639596243e+117+0i,4.5551149690051e+178+0i,488
4,4,7,0.00234158897681938,7.27241033141338e+179,0.0065292514094432+0i,0.00642396067676513+0i,1.81810258285335e+179+0i,489
12,5,2,0.00336859146005595,5.53650132444457e+32,6.35001876829287e+181+0i,5.93916835116555e+41+0i,1.58750469207322e+181+0i,490
9,7,1,0.00200251166078208,3.15259527864852e+22,5.8653823228198e+162+0i,1.64569978786727e+182+0i,4.11424946966817e+181+0i,491
11,6,4,0.0131748750220852,3.84165534532891e+70,0.179958958689571+0i,5.23972340648891e+182+0i,1.30993085162223e+182+0i,492
5,3,7,0.0012778136701941,1.67238377448405e+183,0.0052814883556488+0i,0.00500388014118523+0i,4.18095943621012e+182+0i,493
8,3,6,0.00406811696170619,879601501230.317,1.98999670927546e+36+0i,1.77795886472862e+184+0i,4.44489716182155e+183+0i,494
14,5,3,0.00471685990275011,1.92938030920913e+44,1.87614587447791e+185+0i,7.82226384292788e+93+0i,4.69036468619477e+184+0i,495
6,3,4,0.0030175944084558,1.13009318045952e+15,6.61091236150053e+185+0i,2.01486699428674e+29+0i,1.65272809037513e+185+0i,496
14,6,4,0.00452565438998646,2.06730387986984e+37,7.53706782613834e+122+0i,1.23674331061268e+186+0i,3.0918582765317e+185+0i,497
11,4,2,0.00151366991874514,3.54134235333906e+70,2.44693319705084e+187+0i,131264637.866054+0i,6.11733299262709e+186+0i,498
5,3,2,0.00383343509350112,5.94459356648224e+187,3299.26839403089+0i,309196380108.549+0i,1.48614839162056e+187+0i,499
5,5,6,0.00113878603793714,1.60349675430662e+188,0.00529478263863342+0i,0.00501353314792163+0i,4.00874188576655e+187+0i,500
7,7,3,0.00498487523558408,6.15569082780505e+22,2.07533256613259e+188+0i,265.637408228826+0i,5.18833141533148e+187+0i,501
5,1,5,0.0109711838735997,4.6432258193197e+188,0.00889655829382765+0i,0.00520795612239356+0i,1.16080645482993e+188+0i,502
8,6,2,0.0059457877610191,2.368248135974e+16,1.29027855625565e+189+0i,6.84030480470951e+141+0i,3.22569639063913e+188+0i,503
14,4,2,0.00446131997928389,2.52111874576123e+31,2.17624665990372e+189+0i,1.01589682567804e+20+0i,5.4406166497593e+188+0i,504
9,7,2,0.00364933863253288,5.80235662954072e+22,2.86905989602602e+174+0i,2.38422455625348e+189+0i,5.9605613906337e+188+0i,505
4,6,4,0.00206421012824294,9.45823070146636e+189,4.73524302603508e+122+0i,53103.8430968341+0i,2.36455767536659e+189+0i,506
5,2,5,0.0208718481471304,2.82151433014163e+190,0.00921037343053236+0i,0.00528456121632814+0i,7.05378582535408e+189+0i,507
12,6,2,0.00601538278579358,4.17003326709567e+33,9.43210420939471e+190+0i,2.76978742172711e+75+0i,2.35802605234868e+190+0i,508
5,4,1,0.00567011790907806,8.30628394657734e+136,2.59979624496223e+191+0i,2.90489184018062e+98+0i,6.49949061240558e+190+0i,509
11,5,4,0.00161419522863783,3.39443982502919e+70,1991341210093.74+0i,5.24115069249965e+192+0i,1.31028767312491e+192+0i,510
10,3,3,0.00172962947142509,2.9769847215183e+16,1.17786581685404e+194+0i,17279155690313.8+0i,2.9446645421351e+193+0i,511
9,6,1,0.00174140185406204,1.1033417348288e+21,2.10465494095121e+194+0i,6.33517827518152e+51+0i,5.26163735237803e+193+0i,512
9,3,1,0.00187243406153647,6.50205262178139e+16,2.29044915432322e+195+0i,5.83919559902382e+77+0i,5.72612288580804e+194+0i,513
3,7,3,0.26659518029548,5.70969930346895e+153,6.78800610850306e+197+0i,2.34488619562974e+168+0i,1.69700152712577e+197+0i,514
12,6,7,0.00258357988745669,5.40044571212168e+35,2.17430946829512e+198+0i,1.14744341345141e+29+0i,5.43577367073781e+197+0i,515
10,7,2,0.0261097510584002,1.05810180356971e+24,8.54353378055895e+48+0i,2.52634745476152e+198+0i,6.31586863690379e+197+0i,516
6,7,2,0.00296482678534995,3.42684138118703e+21,2.15806355243442e+135+0i,3.39631467909397e+198+0i,8.49078669773492e+197+0i,517
8,7,2,0.0130973119597706,6.1357994587194e+19,7.87639588164321e+198+0i,1.22349649996179e+141+0i,1.9690989704108e+198+0i,518
8,6,1,0.00380732844202077,7.85540021923771e+17,2.28057947043358e+148+0i,8.05420971750738e+199+0i,2.01355242937685e+199+0i,519
5,3,4,0.00239037085364585,6.21534783944114e+200,0.133611505416006+0i,0.379142937200506+0i,1.55383695986029e+200+0i,520
5,7,5,0.00429117205898367,2.0419602843624e+201,3.70412113351912+0i,19778773902846.8+0i,5.10490071090599e+200+0i,521
14,7,7,0.00437066383455525,5.6660056911578e+44,2.1090397883464e+153+0i,3.59706838447884e+201+0i,8.9926709611971e+200+0i,522
5,1,6,0.00147051035796452,2.80660768539589e+202,0.00545307846629701+0i,0.00511208519183919+0i,7.01651921348974e+201+0i,523
10,2,5,0.00313680654961992,1.46853386612513e+204,0.0676209267508956+0i,0.31850519111293+0i,3.67133466531283e+203+0i,524
3,7,5,0.00087050490203373,2.25294317239705e+204,0.588064120300434+0i,8.69185056186903e+27+0i,5.63235793099264e+203+0i,525
4,5,1,0.0020633776732507,0.0472459804404928,4.44153182614598e+205+0i,7.97110084016277e+184+0i,1.1103829565365e+205+0i,526
11,6,1,0.00161175933850352,4.95795906890463e+70,4.71553070328365e+206+0i,1.18670734895939e+60+0i,1.17888267582091e+206+0i,527
0,3,4,0.124512411334006,61083623586.169,6.32100981006492e+206+0i,7.7453420910761e+197+0i,1.58025245445257e+206+0i,528
8,3,4,0.00392925210418429,31186496091144.2,1.20647466769748e+208+0i,2.00901266866864e+148+0i,3.01618666924371e+207+0i,529
5,1,3,0.00319280038980415,1.29406859482257e+208,0.0077255830946558+0i,0.00494568358242941+0i,3.23517148705643e+207+0i,530
9,4,7,0.00232100353343961,2.99041565440147e+17,4.09916280102455e+208+0i,12.9759299239231+0i,1.02479070025614e+208+0i,531
5,2,1,0.00328684372907714,5.58900361647114e+208,0.030687284725862+0i,11492.9966056414+0i,1.39725090411778e+208+0i,532
5,1,7,0.0013891651486064,5.27454426927189e+209,0.00536461464573547+0i,0.00506208714831515+0i,1.31863606731797e+209+0i,533
13,6,1,0.00438573496292892,2.83201039234341e+210,5.54043205666068e+31+0i,8.20331855979628e+53+0i,7.08002598085851e+209+0i,534
4,1,3,0.0019394097006837,1.27934855475766e+212,0.00971083610312844+0i,0.00757078604682043+0i,3.19837138689415e+211+0i,535
5,5,3,0.00919720747591609,6.97103517348567e+212,7.42765255591055e+20+0i,10806502626778.1+0i,1.74275879337142e+212+0i,536
9,5,5,0.00205774206194733,1.08466963036651e+186,9.31667886685354e+212+0i,2.72885228034776e+21+0i,2.32916971671339e+212+0i,537
5,3,1,0.00426813044687572,1.00295738122915e+166,1.90775299899827e+213+0i,67055682926462.7+0i,4.76938249749566e+212+0i,538
1,7,3,1.16163933856696e+194,0.0465388783766586,2.36189902618953e+213+0i,0.134172742224786+0i,5.90474756547383e+212+0i,539
4,1,2,0.00197955217918796,3.00880619925121e+213,0.00769434877654125+0i,0.00741274680222231+0i,7.52201549812803e+212+0i,540
12,3,1,0.00317192496430318,9.68602572697752e+121,4.4691605977982e+117+0i,2.64616108327188e+215+0i,6.61540270817971e+214+0i,541
6,6,3,0.00290282527742438,8.50355261587551e+18,2.98981662379463e+215+0i,6.48270929933975e+183+0i,7.47454155948659e+214+0i,542
11,7,2,0.00282011702276972,5.19121669188594e+70,2.15515900085797e+69+0i,7.11095199026991e+215+0i,1.77773799756748e+215+0i,543
8,7,1,0.00397385519114813,8.57524380641507e+16,4.1556639072782e+129+0i,5.39282516825669e+216+0i,1.34820629206417e+216+0i,544
3,7,7,0.00177805705835777,2.14542977661984e+217,0.0099836984536456+0i,0.0100713602455109+0i,5.3635744415496e+216+0i,545
14,5,6,0.00428312973456773,1.06666099823568e+38,5.28321537188174e+41+0i,5.15107011833364e+218+0i,1.28776752958341e+218+0i,546
10,5,2,0.003263165109853,7.34515231283329e+218,1.06339188348041e+154+0i,8.72137039702354e+38+0i,1.83628807820832e+218+0i,547
6,6,1,0.00275846738876397,1.26704962230834e+19,1.02607498979317e+179+0i,3.98696312064359e+220+0i,9.96740780160897e+219+0i,548
10,3,1,0.0016730451353118,730038215102.877,4.17963672686597e+220+0i,4.03146338609628e+115+0i,1.04490918171649e+220+0i,549
8,6,4,0.00429887518340235,7.3723389991701e+17,5.25766691219403e+220+0i,3.26932602461187e+210+0i,1.31441672813024e+220+0i,550
2,5,3,0.0377436474204135,0.0341945598995663,7.05808368114081e+220+0i,8.46178056888121e+20+0i,1.7645209202852e+220+0i,551
5,4,5,0.435546683871339,2.6996691296104e+221,0.00955577437793239+0i,0.00548329092011887+0i,6.74917282402599e+220+0i,552
13,7,7,0.00402482412421111,2.96670020018389e+35,1.46969946369648e+222+0i,2.68434932058129e+114+0i,3.67424865924121e+221+0i,553
12,3,2,0.00322737600437937,1.08569671222845e+28,3.00285022179549e+223+0i,1.12199371383152e+18+0i,7.50712555448874e+222+0i,554
13,5,1,0.00414442009865666,1.855258478287e+37,9.0445950819308e+224+0i,1.08776454805124e+51+0i,2.2611487704827e+224+0i,555
6,7,1,0.0028061706396924,3.61370756188524e+85,5.09814980083143e+195+0i,6.17209310098394e+225+0i,1.54302327524598e+225+0i,556
4,7,1,0.0020905390468173,2.1101580990571e+125,1.24144135660673e+228+0i,2.85347646840114e+157+0i,3.10360339151682e+227+0i,557
10,7,5,0.0087800921476387,1.20180678572756e+24,1.46249756515161e+65+0i,1.26076670660719e+228+0i,3.15191676651798e+227+0i,558
5,5,5,5.39535541710715,7.22480034954889e+228,0.00960055110599676+0i,0.00559541571886692+0i,1.80620008738722e+228+0i,559
10,6,6,0.00222576067577419,7.96628475815619e+17,1.92531744312375e+229+0i,69.7312108507822+0i,4.81329360780938e+228+0i,560
11,4,7,0.00162220300912118,2.31738874706068e+70,0.482466623411235+0i,2.05612968135433e+229+0i,5.14032420338582e+228+0i,561
4,4,2,0.00346820396094921,0.0473539069780994,2.10600681407242e+229+0i,20969.2959791919+0i,5.26501703518105e+228+0i,562
5,3,5,0.0685743423024467,7.80239499053948e+229,0.0094169540276742+0i,0.00537893983326347+0i,1.95059874763487e+229+0i,563
9,5,4,0.00207948144175328,1.31531901896191e+20,7.40008541267507e+231+0i,328286074953.791+0i,1.85002135316877e+231+0i,564
12,4,1,0.00317089265960369,1.89502237709513e+29,7.67378531543029e+181+0i,1.08014768027709e+232+0i,2.70036920069272e+231+0i,565
8,7,6,0.0041001888200196,3.87993460714117e+19,1.13564327892062e+232+0i,3.78217771812589e+110+0i,2.83910819730154e+231+0i,566
12,5,7,0.0035379697704461,2.7923762545614e+21,1.17452575711146e+232+0i,682426049.800884+0i,2.93631439277865e+231+0i,567
2,7,4,2036.42837949587,0.0351123392768685,1.17817091284754e+81+0i,4.2266370514618e+232+0i,1.05665926286545e+232+0i,568
9,1,1,0.0017626088579268,5.85374642276577e+232,0.0140928913170095+0i,0.00958443862521591+0i,1.46343660569144e+232+0i,569
14,3,1,0.00421950205546047,1.05070766727191e+38,3.36036383161788e+103+0i,3.95551528630686e+233+0i,9.88878821576716e+232+0i,570
8,7,4,0.00440275468911157,2.36557483212076e+19,7.37717945479843e+233+0i,7.48502996409198e+180+0i,1.84429486369961e+233+0i,571
10,3,2,0.00171564228931653,2.27216505073875e+19,1.43142047816937e+234+0i,3435942.4792939+0i,3.57855119542343e+233+0i,572
0,3,3,0.126109863457476,7501.49835698045,1.4076210946453e+200+0i,2.6649747316961e+234+0i,6.66243682924024e+233+0i,573
2,6,1,1.17032924693264e+105,0.0344306375893729,4.5815165580966e+234+0i,9.37410142430276e+133+0i,1.14537913952415e+234+0i,574
11,3,1,0.00153400128355182,3.39071358951602e+70,1.95638667160592e+235+0i,9.77741418570136e+161+0i,4.8909666790148e+234+0i,575
12,7,1,0.00329166337819367,9.10942323779988e+33,2.68347811868075e+236+0i,4.09246937937685e+58+0i,6.70869529670188e+235+0i,576
12,6,4,0.00239276155361706,4.9938325754269e+36,7.13596843185692+0i,2.7285959885213e+236+0i,6.82148997130325e+235+0i,577
12,7,3,0.00547571988244212,1.117562795177e+34,1.77632173715944e+176+0i,1.18727106933911e+237+0i,2.96817767334777e+236+0i,578
4,4,3,0.00211718928753399,1.61495449259937e+237,3.3889762067907+0i,4.7775417178305+0i,4.03738623149844e+236+0i,579
8,4,1,0.00389712471236399,437622001921207,6.70702954263364e+77+0i,2.54888530621507e+237+0i,6.37221326553768e+236+0i,580
4,5,7,0.00235320412948884,9.11156743923097e+237,0.00655715730154856+0i,0.00647209617379957+0i,2.27789185980774e+237+0i,581
10,4,4,0.00171972000989218,2.03614949861537e+19,2.19067435645504e+239+0i,0.0980163399044223+0i,5.4766858911376e+238+0i,582
6,5,3,0.00289232549650484,4.55268170446862e+17,6.07840132300969e+239+0i,6.06232034059451e+208+0i,1.51960033075242e+239+0i,583
9,7,3,0.00197802816269593,1.04353997393345e+23,42936201769.079+0i,6.7348107135185e+239+0i,1.68370267837963e+239+0i,584
14,5,4,0.00458663533163973,5.48190604280448e+41,8.7219580015341e+239+0i,6.34815682003569e+86+0i,2.18048950038352e+239+0i,585
14,7,3,0.00826656058862622,1.16917993827588e+44,1.62438784194887e+240+0i,4.44797842562226e+160+0i,4.06096960487216e+239+0i,586
5,5,2,0.85807407860164,5.53780909958332e+240,1.84170240801376e+63+0i,3.224112225782e+179+0i,1.38445227489583e+240+0i,587
4,3,2,0.00206054780227039,7.47492519546926e+240,4.95751291328008e+229+0i,2184.42607947709+0i,1.86873129887971e+240+0i,588
5,1,2,0.00126267288270921,2.26445140258306e+241,0.00695118170234184+0i,0.00481600511403453+0i,5.66112850645764e+240+0i,589
12,7,4,0.00611754144817065,5.54576761977975e+34,56932.5790631039+0i,8.60960425312135e+241+0i,2.15240106328034e+241+0i,590
8,5,4,0.00417052699290184,3.29150897877679e+122,2.52740462564507e+208+0i,9.61441728511531e+241+0i,2.40360432127883e+241+0i,591
10,5,3,0.00183897619805052,5.51180019013478e+22,2.37847457288761e+242+0i,2.3789888738066e+90+0i,5.94618643221903e+241+0i,592
3,6,1,2951555298651.27,1.06172864686543e+51,1.96242641886122e+145+0i,1.17644313396328e+244+0i,2.94110783490821e+243+0i,593
11,3,3,0.00153703443641672,2.90045909145921e+70,4.21876079169389e+244+0i,1.30071749851425e+24+0i,1.05469019792347e+244+0i,594
4,4,1,0.0020841890161759,5.49692871726937e+244,1.15066216541211e+208+0i,2.22405867628006e+165+0i,1.37423217931734e+244+0i,595
5,4,3,0.00438369263466437,4.82605629637016e+228,1.21445681113614e+245+0i,10293069249.1717+0i,3.03614202784035e+244+0i,596
6,6,2,0.00304885747372794,7.83986427831182e+18,1.5779537791363e+245+0i,6.71894698189634e+81+0i,3.94488444784076e+244+0i,597
9,5,3,0.00216051552534343,5.16588465391962e+18,8.57046518558696e+246+0i,23074465.3847837+0i,2.14261629639674e+246+0i,598
3,7,4,0.00683208207902977,9.23024851129148e+175,2.16607851321996e+247+0i,1.97053258838397e+184+0i,5.41519628304991e+246+0i,599
11,7,7,0.00176890791418285,3.97065910377645e+70,2.82223975006963e+247+0i,1.25768206362622e+22+0i,7.05559937517407e+246+0i,600
12,6,6,0.00272149229494619,6.29062919385368e+36,2.71648762080255e+248+0i,7.8517401948261e+39+0i,6.79121905200637e+247+0i,601
0,7,6,2.32108314028359e+119,5.49361791241603e+15,4.12015817860101e+190+0i,7.21087343011025e+248+0i,1.80271835752756e+248+0i,602
8,6,5,0.00426895650481924,7.29864870410883e+17,2.33932828043167e+97+0i,1.02360503075183e+249+0i,2.55901257687957e+248+0i,603
5,4,4,0.00309652942074174,1.03361052056031e+249,0.133068794518229+0i,0.391666243628708+0i,2.58402630140077e+248+0i,604
7,5,1,0.00132894465656421,3.07163741809855e+85,1.68369434701686e+249+0i,2.57033006565664e+56+0i,4.20923586754215e+248+0i,605
9,6,5,0.00179988616185854,1.9170210933752e+20,1.54026639858583e+250+0i,5.29336612522474e+18+0i,3.85066599646458e+249+0i,606
3,5,1,0.0024626856978716,3.71583437077384e+50,1.62707787682901e+250+0i,4.00622656616988e+194+0i,4.06769469207253e+249+0i,607
11,7,1,0.00164117969729939,5.65233427428729e+70,4.65065645135425e+236+0i,8.21839499481523e+250+0i,2.05459874870382e+250+0i,608
10,4,3,0.00170771606933858,3.80505127290719e+16,1.7264930892534e+252+0i,0.0852587202152518+0i,4.31623272313349e+251+0i,609
3,4,6,0.00121380784112483,2.19404124407398e+252,0.00594014096984765+0i,0.00589728370300643+0i,5.48510311018494e+251+0i,610
14,7,6,0.00441740409604601,1.96137065253622e+46,6.26367076585557e+123+0i,1.08600293896992e+253+0i,2.7150073474248e+252+0i,611
8,3,2,0.00382064474219606,1355154241124.89,2.12170344693326e+253+0i,1.43033829696983e+75+0i,5.30425861733316e+252+0i,612
8,6,6,0.00413346948235822,6.99252327619914e+17,2.54047603892881e+253+0i,9.50946515500582e+127+0i,6.35119009732202e+252+0i,613
5,5,1,0.00209118336972044,7.92251424734635e+133,2.98900492719581e+253+0i,6.92109623013557e+53+0i,7.47251231798952e+252+0i,614
3,4,2,0.00073665566643278,1.11810798973347e+206,2.16806393686698e+254+0i,8.25200723639099e+20+0i,5.42015984216745e+253+0i,615
0,5,6,0.118824267373845,1.71584645725252e+16,4.28091073033252e+154+0i,3.5069586404502e+255+0i,8.7673966011255e+254+0i,616
6,7,4,0.00388567151134726,4.42744988296813e+103,4.22200323811632e+255+0i,2.00035875337938e+169+0i,1.05550080952908e+255+0i,617
3,4,4,0.00160735867409873,8.87782422509762e+255,0.00872020019085659+0i,0.0078463771250982+0i,2.21945605627441e+255+0i,618
0,2,2,0.105246436764441,0.20952524539879,1.88215860741672e+169+0i,1.02357766467962e+256+0i,2.55894416169906e+255+0i,619
5,6,1,0.00122010635434149,2.61075208472836e+52,1.7867956715387e+257+0i,9.48757745388896e+137+0i,4.46698917884676e+256+0i,620
14,3,7,0.00413649223952272,1.5278559826667e+36,2.36921738719603e+257+0i,8.5354138708833e+74+0i,5.92304346799006e+256+0i,621
4,4,4,0.00188769001192223,7.87990691685059e+257,0.011104838984892+0i,0.00794929597171586+0i,1.96997672921265e+257+0i,622
2,4,2,0.0243611695350332,0.0337683625840628,3.39524543548764e+258+0i,2.61003193135817e+16+0i,8.48811358871909e+257+0i,623
8,3,5,0.00398926377874,9571192207805.33,3.48262250478492e+258+0i,1.50338160931576e+170+0i,8.7065562619623e+257+0i,624
10,5,6,0.00212450463319183,2.19661803614933e+22,1.38657974427394e+259+0i,16.4092184873259+0i,3.46644936068484e+258+0i,625
10,5,5,0.00194901169734003,6.32625290936767e+20,3.44334918031331e+213+0i,3.38676001060962e+259+0i,8.46690002652405e+258+0i,626
13,6,4,0.00549214652472095,1.334091635295e+34,0.181899583222231+0i,4.37972166174522e+259+0i,1.0949304154363e+259+0i,627
9,6,4,0.00236962603245859,1.62092314973411e+21,0.219098267135771+0i,7.94451619035218e+259+0i,1.98612904758804e+259+0i,628
10,6,5,0.0097310262455596,6.81385556407585e+23,2.94297732644939e+79+0i,1.4165314205371e+260+0i,3.54132855134276e+259+0i,629
4,1,1,0.00204465444033016,1.1968755509144e+262,0.00627377820022014+0i,0.00733496098358168+0i,2.992188877286e+261+0i,630
1,3,1,0.045699426872103,0.0346675520275172,5.79586195492394e+224+0i,3.15672228361563e+262+0i,7.89180570903907e+261+0i,631
12,4,7,0.0028286110789673,2.01169427200901e+29,0.688062170662734+0i,5.62774037827422e+263+0i,1.40693509456856e+263+0i,632
10,3,4,0.00173710622563844,1.52132945527214e+264,6.68006975470103e+250+0i,9.53269844690877e+17+0i,3.80332363818052e+263+0i,633
7,3,2,0.00144470223113341,1.51194299489306e+17,2.03638927281268e+264+0i,10412.9924453166+0i,5.09097318203169e+263+0i,634
6,4,3,0.00284715504959819,1.64783256644537e+16,7.83286365680021e+264+0i,4.85749755519874e+234+0i,1.95821591420005e+264+0i,635
4,1,4,0.00192408723951553,3.76710554229149e+265,0.0113589788633649+0i,0.00771982860736897+0i,9.41776385572873e+264+0i,636
8,7,3,0.00528735871132539,3.7413844063513e+19,6.86935583484725e+265+0i,4.62107586298192e+125+0i,1.71733895871181e+265+0i,637
2,7,2,4.82693774840529e+217,0.0350318723811466,6.38316385277309e+96+0i,1.80363170143735e+266+0i,4.50907925359337e+265+0i,638
11,5,3,0.00172321679023727,3.6951780022304e+70,4.60433903247685e+266+0i,1.61423328334101e+111+0i,1.15108475811921e+266+0i,639
2,6,3,1437.98150623778,0.0345710691353361,5.33543347481097e+75+0i,4.63164455288024e+266+0i,1.15791113822006e+266+0i,640
13,6,5,0.0054251965540948,2.51256272269165e+267,0.194391139570315+0i,1.7039922612401e+32+0i,6.28140680672912e+266+0i,641
14,3,2,0.00433947196142921,7.27967629824755e+36,4.16012825164036e+267+0i,1.28160094530471e+35+0i,1.04003206291009e+267+0i,642
13,7,6,0.00413554640565645,2.54393845546427e+40,1.34453986710927e+269+0i,5.57884634595303e+113+0i,3.36134966777317e+268+0i,643
0,5,4,8.94273893725933e+108,914949927.116973,2.71794414601037e+229+0i,3.61174172940905e+269+0i,9.02935432352261e+268+0i,644
0,2,5,0.126944323299756,3.35832015790278e+20,7.26103071894925e+212+0i,7.58374309874107e+269+0i,1.89593577468527e+269+0i,645
1,7,5,34056458850250.2,0.0353351263664024,6.08863630226117e+136+0i,1.71777969890602e+270+0i,4.29444924726504e+269+0i,646
13,4,7,0.00409373987140997,1.79685381617855e+32,12.6353641209152+0i,4.68497504617359e+270+0i,1.1712437615434e+270+0i,647
8,4,3,0.00385063475805056,274085023605738,8.1529633463623e+270+0i,7.90581998063336e+15+0i,2.03824083659058e+270+0i,648
9,7,4,0.00250133101038422,9.37505043094696e+21,0.222247476216344+0i,1.05242794662062e+272+0i,2.63106986655154e+271+0i,649
11,5,6,0.00184874265009294,2.84707156946341e+70,5.32997732907519e+272+0i,6.74280651780489e+35+0i,1.3324943322688e+272+0i,650
0,5,7,0.231114410420262,2.98728666887167e+16,5.97373077022347e+272+0i,4.05365978291664e+249+0i,1.49343269255587e+272+0i,651
8,5,6,0.00422670649947854,2.66573750190382e+16,2.00274993538247e+273+0i,1.3746252278988e+146+0i,5.00687483845618e+272+0i,652
0,4,3,1.24414478976646e+109,26528126.7217879,2.90013787409601e+37+0i,3.79147716530657e+273+0i,9.47869291326642e+272+0i,653
0,2,7,0.127116259916796,6.65815006722842e+25,1.98865696808612e+252+0i,8.12387857553347e+273+0i,2.03096964388337e+273+0i,654
