DataSource,CountryCode,CountryName,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDate,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,224,2020-11-01,225,0.0930075498553947,0.0930075498553947,0.204677027335558,0.175776068902989,0.0195306743225543,0.0402902048769966,0.0331866706558438,0,0.625,-0.1625,0.3875,0.607228288492922,1,closed_loop_monte_carlo,ok,ok,-913.256340569168
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,231,2020-11-08,232,0.0352860929682466,0.0352860929682466,0.0649130696921172,0.0553946897868509,0.00615496553187233,0.0281692504861251,0,0.00096187695024924,0.964285714285714,0.176785714285714,0.2125,0.416839198988915,1,closed_loop_monte_carlo,ok,ok,-939.485819052674
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,238,2020-11-15,239,0.0379626559612638,0.0379626559612638,0.0800883020785766,0.0735841826857175,0.00817602029841305,0.0279901349124741,0.0016142261014401,0.000182274648936524,0.875,0.0875,0.223214285714286,0.428269945049598,1,closed_loop_monte_carlo,ok,ok,-967.804599951645
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,245,2020-11-22,246,0.0310337829707742,0.0310337829707742,0.0525243104635587,0.0429330283918566,0.00477033648798406,0.0251708201937407,0,0.00109262628904939,0.910714285714286,0.123214285714286,0.2125,0.358307273626663,1,closed_loop_monte_carlo,ok,ok,-994.58367782002
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,252,2020-11-29,253,0.0330700580644252,0.0330700580644252,0.0532546089758083,0.0441179215595691,0.00490199128439657,0.0281680667800286,0,0,1,0.2125,0.2125,0.411357450015308,1,closed_loop_monte_carlo,ok,ok,-1027.21215039003
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,259,2020-12-06,260,0.0361409598521152,0.0361409598521152,0.0322663402582384,0.0281421490299641,0.00312690544777379,0.032828495367549,0.000185559036792353,0,0.964285714285714,0.176785714285714,0.223214285714286,0.499763343265993,1,closed_loop_monte_carlo,ok,ok,-1058.92617366549
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,266,2020-12-13,267,0.040221576466543,0.040221576466543,0.0968265893802779,0.0753618630154085,0.00837354033504539,0.0274052059857639,0.00444283014573373,0,0.875,0.0875,0.233928571428571,0.398854928953461,1,closed_loop_monte_carlo,ok,ok,-1086.73772672684
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,273,2020-12-20,274,0.0392188415434076,0.0392188415434076,0.105505366105779,0.0863135610088493,0.00959039566764992,0.0247064160476326,0.00339169859228112,0.00153033123584397,0.839285714285714,0.0517857142857143,0.223214285714286,0.362968973845249,1,closed_loop_monte_carlo,ok,ok,-1117.06720458383
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,280,2020-12-27,281,0.0703302430791667,0.0703302430791667,0.180367257318601,0.152529825893592,0.0169477584326213,0.0235030467903969,0,0.0298794378561486,0.517857142857143,-0.269642857142857,0.421428571428571,0.32982314367839,1,closed_loop_monte_carlo,ok,ok,-1131.04887874457
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,287,2021-01-03,288,0.0450896340416361,0.0450896340416361,0.102516518576352,0.0775406727574892,0.00861563030638769,0.0299861277072521,0.00648787602799631,0,0.875,0.0875,0.248214285714286,0.438287254218028,1,closed_loop_monte_carlo,ok,ok,-1155.54349588485
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,294,2021-01-10,295,0.0979924462171871,0.0979924462171871,0.231979100786023,0.213411258727426,0.0237123620808251,0.0247537071804582,0.0495263769559038,0,0.303571428571429,-0.483928571428571,0.525,0.364766177573382,1,closed_loop_monte_carlo,ok,ok,-1145.87464271965
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,301,2021-01-17,302,0.0309439869404761,0.0309439869404761,0.0481137468279465,0.0427585793345498,0.00475095325939442,0.0251950884777439,0.000997945203337767,0,0.946428571428571,0.158928571428571,0.2125,0.368603907876338,1,closed_loop_monte_carlo,ok,ok,-1172.25097085422
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,308,2021-01-24,309,0.0275859276384345,0.0275859276384345,0.0384949578535651,0.0279923061828587,0.00311025624253986,0.0239841896245781,0.000326675367765859,0.000164806403550667,0.964285714285714,0.176785714285714,0.2125,0.354810614062126,1,closed_loop_monte_carlo,ok,ok,-1200.05850587967
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,315,2021-01-31,316,0.0302697064610485,0.0302697064610485,0.0433463223939497,0.0383730759578645,0.00426367510642939,0.0260060313546191,0,0,1,0.2125,0.2125,0.391170545142533,1,closed_loop_monte_carlo,ok,ok,-1224.77289227715
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,322,2021-02-07,323,0.0340392913805734,0.0340392913805734,0.0813031926049843,0.0688062306868543,0.00764513674298382,0.0251737114010694,0,0.00122044323652017,0.892857142857143,0.105357142857143,0.2125,0.373729226079073,1,closed_loop_monte_carlo,ok,ok,-1256.61497221503
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,329,2021-02-14,330,0.0363200804319654,0.0363200804319654,0.0508594265827659,0.0372478753186417,0.00413865281318241,0.0321814276187829,0,0,1,0.2125,0.2125,0.492793121475134,1,closed_loop_monte_carlo,ok,ok,-1288.17708340145
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,336,2021-02-21,337,0.0289051631981943,0.0289051631981943,0.0482205338003066,0.043582359731235,0.00484248441458167,0.0239337963545379,0,0.000128882429074684,0.982142857142857,0.194642857142857,0.2125,0.347708570434409,1,closed_loop_monte_carlo,ok,ok,-1321.44993041742
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,343,2021-02-28,344,0.0279596986519543,0.0279596986519543,0.0360811478503259,0.0308885909463298,0.00343206566070331,0.0244150549423654,0.000112578048885611,0,0.982142857142857,0.194642857142857,0.2125,0.373055059362292,1,closed_loop_monte_carlo,ok,ok,-1354.69978475926
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,350,2021-03-07,351,0.0310142553193766,0.0310142553193766,0.06965901506019,0.0579435655752013,0.00643817395280014,0.0230369685938362,0.000117093669015853,0.00142201910372441,0.928571428571429,0.141071428571429,0.2125,0.355285431004483,1,closed_loop_monte_carlo,ok,ok,-1385.6188250751
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,357,2021-03-14,358,0.0325580382394725,0.0325580382394725,0.0617490867628522,0.0524768163469888,0.00583075737188765,0.0267272808675848,0,0,1,0.2125,0.2125,0.412648749086154,1,closed_loop_monte_carlo,ok,ok,-1418.46893337254
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,364,2021-03-21,365,0.0321461214240756,0.0321461214240756,0.0312269660293917,0.0283182253602564,0.00314646948447293,0.0289996519396027,0,0,1,0.2125,0.2125,0.423027000152591,1,closed_loop_monte_carlo,ok,ok,-1452.25706799892
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,371,2021-03-28,372,0.031402674651835,0.031402674651835,0.0789396522085794,0.061798770807135,0.00686653008968166,0.0231950954798025,0.00134104908235084,0,0.946428571428571,0.158928571428571,0.2125,0.341386735389438,1,closed_loop_monte_carlo,ok,ok,-1486.06732087911
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,378,2021-04-04,379,0.0293174985462316,0.0293174985462316,0.0707999566860802,0.0541283964334095,0.00601426627037884,0.0206659993794178,0,0.00263723289643501,0.910714285714286,0.123214285714286,0.2125,0.320785976233468,1,closed_loop_monte_carlo,ok,ok,-1518.01557409894
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,385,2021-04-11,386,0.0333472601607064,0.0333472601607064,0.0837661478117437,0.0704354522708337,0.00782616136342597,0.0251515096292025,0.000369589168077907,0,0.928571428571429,0.141071428571429,0.2125,0.363092865459257,1,closed_loop_monte_carlo,ok,ok,-1548.42489731735
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,392,2021-04-18,393,0.0311717961702065,0.0311717961702065,0.0515642565802718,0.0474307997441401,0.00527008886046001,0.0256549661013009,0.000246741208445601,0,0.928571428571429,0.141071428571429,0.2125,0.377930950930477,1,closed_loop_monte_carlo,ok,ok,-1579.17739556747
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,399,2021-04-25,400,0.0241916448896973,0.0241916448896973,0.0252637729250306,0.0206723153950336,0.00229692393278151,0.0218947209569157,0,0,1,0.2125,0.2125,0.315892342699171,1,closed_loop_monte_carlo,ok,ok,-1612.20951715047
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,406,2021-05-02,407,0.0347253185062961,0.0347253185062961,0.0892309431513934,0.0648639674655544,0.00720710749617272,0.0244990350291634,0.00301917598096004,0,0.928571428571429,0.141071428571429,0.223214285714286,0.368787309147546,1,closed_loop_monte_carlo,ok,ok,-1646.34156606557
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,413,2021-05-09,414,0.0520638852388253,0.0520638852388253,0.147258425495152,0.128354427536203,0.0142616030595781,0.0233614412613851,0.0144408409178621,0,0.696428571428571,-0.0910714285714286,0.296428571428571,0.343306414875098,1,closed_loop_monte_carlo,ok,ok,-1681.3066139852
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,420,2021-05-16,421,0.0915789552558284,0.0915789552558284,0.228492655465785,0.161072464423802,0.0178969404915335,0.0205706417032372,0.0531113730610577,0,0.607142857142857,-0.180357142857143,0.382142857142857,0.311225380928129,1,closed_loop_monte_carlo,ok,ok,-1709.78875631573
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,427,2021-05-23,428,0.103031375244517,0.103031375244517,0.223392883518915,0.182019831529387,0.0202244257254875,0.0204514314872464,0.0506464399308099,0.0117090781009736,0.5,-0.2875,0.45,0.302937124070791,1,closed_loop_monte_carlo,ok,ok,-1737.49605726548
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,434,2021-05-30,435,0.279552180929947,0.279552180929947,0.409908053224437,0.321173274662482,0.0356859194069425,0.0139518053801908,0.000108978515352555,0.229805477627461,0.321428571428571,-0.466071428571429,0.582142857142857,0.204622902996875,1,closed_loop_monte_carlo,ok,ok,-1720.84776696735
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,441,2021-06-06,442,0.299336826414112,0.299336826414112,0.456290502042304,0.425939354219518,0.0473265949132797,0.0275976581288944,0.224412573371937,0,0.107142857142857,-0.680357142857143,0.705357142857143,0.425186312123507,1,closed_loop_monte_carlo,ok,ok,-1640.28671320459
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,448,2021-06-13,449,0.142068059488637,0.142068059488637,0.288503013627336,0.209859727290013,0.0233177474766681,0.0215563678194484,0.0484346103630192,0.0487593338295009,0.5,-0.2875,0.4625,0.313919664763084,1,closed_loop_monte_carlo,ok,ok,-1644.1572772863
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,455,2021-06-20,456,0.158389519119498,0.158389519119498,0.271077025303251,0.234636164570067,0.0260706849522297,0.0249927104178482,0.0621045329625692,0.0452215907868505,0.267857142857143,-0.519642857142857,0.617857142857143,0.445227549323531,1,closed_loop_monte_carlo,ok,ok,-1335.11726634216
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,462,2021-06-27,463,0.0553600348911476,0.0553600348911476,0.139734718214838,0.110311301587168,0.0122568112874632,0.019863707066175,0.000257916478415068,0.0229816000590944,0.660714285714286,-0.126785714285714,0.339285714285714,0.329973478387769,1,closed_loop_monte_carlo,ok,ok,-1321.63203700675
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,469,2021-07-04,470,0.0385203611038919,0.0385203611038919,0.105816654850671,0.0748151667592533,0.0083127963065837,0.0222600124169963,0,0.00794755238031186,0.875,0.0875,0.244642857142857,0.364033584797711,1,closed_loop_monte_carlo,ok,ok,-1292.03014959625
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,476,2021-07-11,477,0.110186981561409,0.110186981561409,0.269244047153323,0.234289592056132,0.0260321768951258,0.02435360918875,0,0.0598011954775336,0.464285714285714,-0.323214285714286,0.410714285714286,0.380933442476471,1,closed_loop_monte_carlo,ok,ok,-1315.44747060954
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,483,2021-07-18,484,0.0887527539760386,0.0887527539760386,0.207274962541546,0.186129455715108,0.020681050635012,0.0252157284109985,0,0.0428559749300281,0.589285714285714,-0.198214285714286,0.35,0.410354799381072,1,closed_loop_monte_carlo,ok,ok,-1339.71987216298
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,490,2021-07-25,491,0.0468522725501894,0.0468522725501894,0.115147955655561,0.102339060055102,0.0113710066727891,0.0314020219357607,0.000398361707232427,0.00368088223440724,0.875,0.0875,0.2125,0.561032292376787,1,closed_loop_monte_carlo,ok,ok,-1360.48704811897
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,497,2021-08-01,498,0.0405533644378424,0.0405533644378424,0.0927724059442336,0.0826478496053562,0.00918309440059513,0.0270001444306385,0,0.00437012560660882,0.910714285714286,0.123214285714286,0.223214285714286,0.418858221299601,1,closed_loop_monte_carlo,ok,ok,-1383.64578380379
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,504,2021-08-08,505,0.0331963284613469,0.0331963284613469,0.0650096791952777,0.0537831070026521,0.00597590077807246,0.0237909326947596,4.50334374219024e-05,0.00338446155109301,0.892857142857143,0.105357142857143,0.2125,0.389259532038958,1,closed_loop_monte_carlo,ok,ok,-1407.39832208096
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,511,2021-08-15,512,0.0344587515515163,0.0344587515515163,0.0524473006684525,0.0423397604969862,0.00470441783299847,0.0296494391002943,0.000104894618223496,0,0.982142857142857,0.194642857142857,0.2125,0.487098636082444,1,closed_loop_monte_carlo,ok,ok,-1431.98858530971
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,518,2021-08-22,519,0.0287428710662669,0.0287428710662669,0.0453105465307336,0.0344160481630842,0.0038240053514538,0.0249188657148131,0,0,1,0.2125,0.2125,0.41509923674578,1,closed_loop_monte_carlo,ok,ok,-1457.58480344111
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,525,2021-08-29,526,0.0298474544009548,0.0298474544009548,0.042296454195059,0.0361211580819538,0.00401346200910598,0.0257168464230335,2.00520887013035e-05,9.70938801140879e-05,0.964285714285714,0.176785714285714,0.2125,0.40353836829176,1,closed_loop_monte_carlo,ok,ok,-1483.45980613957
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,532,2021-09-05,533,0.0399019757600141,0.0399019757600141,0.0952892211799921,0.070958140343261,0.00788423781591788,0.0285849892665442,0.00292623607065022,0.000506512606901802,0.910714285714286,0.123214285714286,0.223214285714286,0.493254560711989,1,closed_loop_monte_carlo,ok,ok,-1506.0997513227
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,539,2021-09-12,540,0.103071969660369,0.103071969660369,0.223084058471655,0.197008613021984,0.0218898458913315,0.022100593108201,0.059081530660836,0,0.410714285714286,-0.376785714285714,0.483928571428571,0.355512769882186,1,closed_loop_monte_carlo,ok,ok,-1532.1674755014
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,546,2021-09-19,547,0.0464372463954723,0.0464372463954723,0.126811247120187,0.105583499666618,0.0117314999629575,0.0234552863966767,0.0112504600358381,0,0.803571428571429,0.0160714285714286,0.269642857142857,0.368218216741829,1,closed_loop_monte_carlo,ok,ok,-1555.32122149544
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,553,2021-09-26,554,0.0391499541944744,0.0391499541944744,0.104889843224351,0.0966650430946846,0.0107405603438538,0.0194480397621208,0,0.00896135408849983,0.714285714285714,-0.0732142857142857,0.255357142857143,0.29027127216261,1,closed_loop_monte_carlo,ok,ok,-1572.46572966039
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,560,2021-10-03,561,0.0287924441979063,0.0287924441979063,0.0368505351970326,0.0339457564534959,0.0037717507170551,0.0249293128093419,0,9.13806715092916e-05,0.982142857142857,0.194642857142857,0.2125,0.410034356116725,1,closed_loop_monte_carlo,ok,ok,-1597.45703453125
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,567,2021-10-10,568,0.0339810185118163,0.0339810185118163,0.0697784424499307,0.0378776639055956,0.00420862932284395,0.025974054166567,0,0.00379833502240537,0.946428571428571,0.158928571428571,0.2375,0.399674720073904,1,closed_loop_monte_carlo,ok,ok,-1623.53847092924
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,574,2021-10-17,575,0.0519738536491295,0.0519738536491295,0.141407483829114,0.11224026997769,0.0124711411086322,0.0223041442856667,0,0.0171985682548307,0.696428571428571,-0.0910714285714286,0.310714285714286,0.368136090410975,1,closed_loop_monte_carlo,ok,ok,-1650.04114548403
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,581,2021-10-24,582,0.0490054641094819,0.0490054641094819,0.101915362677952,0.0797339371265907,0.00885932634739896,0.0330707498040654,0.00686492712509311,0.000210460832924474,0.821428571428571,0.0339285714285714,0.244642857142857,0.615330916898531,1,closed_loop_monte_carlo,ok,ok,-1672.9855987023
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,588,2021-10-31,589,0.072042907220201,0.072042907220201,0.177429015944985,0.150444964372608,0.016716107152512,0.0263223407672419,0.029004459300447,0,0.625,-0.1625,0.35,0.437633414473671,1,closed_loop_monte_carlo,ok,ok,-1688.52039869581
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,595,2021-11-07,596,0.0486878851584564,0.0486878851584564,0.128797286325338,0.108638914871803,0.0120709905413115,0.0294820977950276,0,0.00713479682211728,0.821428571428571,0.0339285714285714,0.2125,0.54859365932519,1,closed_loop_monte_carlo,ok,ok,-1713.13273498366
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,602,2021-11-14,603,0.104575340901393,0.104575340901393,0.261839119496365,0.207570424846582,0.0230633805385091,0.0237620094356256,0,0.0577499509272586,0.553571428571429,-0.233928571428571,0.407142857142857,0.377183568398623,1,closed_loop_monte_carlo,ok,ok,-1739.23228465493
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,609,2021-11-21,610,0.0870128455920255,0.0870128455920255,0.214172673527131,0.175515547828186,0.0195017275364651,0.0292689394468978,0,0.0382421786086626,0.589285714285714,-0.198214285714286,0.391071428571429,0.468139912262175,1,closed_loop_monte_carlo,ok,ok,-1765.0291184275
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,616,2021-11-28,617,0.0334664303649237,0.0334664303649237,0.0425018133276911,0.0386414606453992,0.00429349562726658,0.0290314496297762,0.000141485107880948,0,0.982142857142857,0.194642857142857,0.2125,0.47589879627232,1,closed_loop_monte_carlo,ok,ok,-1788.64272824092
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,623,2021-12-05,624,0.0430019112596228,0.0430019112596228,0.110036894842687,0.0975790742190735,0.0108421193576748,0.0278395968904241,0.000357280192203817,0.00396291481932009,0.857142857142857,0.0696428571428571,0.2125,0.426950310694186,1,closed_loop_monte_carlo,ok,ok,-1815.61287059266
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,630,2021-12-12,631,0.0355008862463158,0.0355008862463158,0.0882198069024814,0.0735279943919192,0.00816977715465769,0.0232096369429828,0,0.00412147214867527,0.892857142857143,0.105357142857143,0.223214285714286,0.357506054989495,1,closed_loop_monte_carlo,ok,ok,-1841.99160538415
