Model,ExoMode,Strategy,ForecastConfiguration,OriginPosition,OriginDate,LeadTime,TargetDate,TargetRtEstimated,MedianForecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
"AR","None","local_online_fit","7",18,"29-Apr-2021",10,"09-May-2021",0.871333375151499,0.787866063203085,-0.0834673119484143,0.0834673119484143,0.0069667921638939,0.0670856695825889,1,0.866105982323887
"AR","None","local_online_fit","7",18,"29-Apr-2021",11,"10-May-2021",0.31674279234619,0.451361063056181,0.134618270709991,0.134618270709991,0.0181220788089484,0.0545692083820645,0.75,0.38840424401737
"AR","None","local_online_fit","7",18,"29-Apr-2021",12,"11-May-2021",0.483888130952106,0.544972857975613,0.0610847270235076,0.0610847270235076,0.00373134387553645,0.0412491301097474,1,0.506423007463753
"AR","None","local_online_fit","7",18,"29-Apr-2021",13,"12-May-2021",1.35465300474874,1.138826996684,-0.215826008064739,0.215826008064739,0.046580865757161,0.0900397194213567,1,0.991345522500229
"AR","None","local_online_fit","7",18,"29-Apr-2021",14,"13-May-2021",1.22048632108704,1.545429130218,0.324942809130965,0.324942809130965,0.105587829205922,0.15488286208102,1,1.8176957412812
"AR","None","local_online_fit","7",19,"06-May-2021",1,"07-May-2021",1.22230104821888,1.18708229925138,-0.0352187489675084,0.0352187489675084,0.00124036027883638,0.0521144057411946,1,0.814731134955688
"AR","None","local_online_fit","7",19,"06-May-2021",2,"08-May-2021",1.0655796891501,1.12163676383964,0.0560570746895357,0.0560570746895357,0.00314239562274818,0.0486982553400563,1,0.60705892950773
"AR","None","local_online_fit","7",19,"06-May-2021",3,"09-May-2021",0.871333375151499,0.857967609327678,-0.013365765823821,0.013365765823821,0.000178643696057221,0.0334239368868789,1,0.516849645773092
"AR","None","local_online_fit","7",19,"06-May-2021",4,"10-May-2021",0.31674279234619,0.412880601417582,0.0961378090713926,0.0961378090713926,0.00924247833304754,0.034456626779166,0.75,0.292772653708988
"AR","None","local_online_fit","7",19,"06-May-2021",5,"11-May-2021",0.483888130952106,0.627451783825691,0.143563652873585,0.143563652873585,0.0206105224264072,0.0490684222537132,0.75,0.395554156949964
"AR","None","local_online_fit","7",19,"06-May-2021",6,"12-May-2021",1.35465300474874,1.25288017401369,-0.101772830735047,0.101772830735047,0.0103577090758245,0.0839453040628333,1,1.06826055956505
"AR","None","local_online_fit","7",19,"06-May-2021",7,"13-May-2021",1.22048632108704,1.41076934345859,0.190283022371549,0.190283022371549,0.0362076286028514,0.0841992534651147,1,1.01589675210991
"AR","None","local_online_fit","7",19,"06-May-2021",8,"14-May-2021",0.910292247563198,1.21713851774569,0.306846270182494,0.306846270182494,0.0941546335249079,0.127985781379883,0.75,1.24846314826827
"AR","None","local_online_fit","7",19,"06-May-2021",9,"15-May-2021",0.588175839936643,1.11815405300344,0.529978213066795,0.529978213066795,0.280876906325473,0.261623890262415,0.25,0.987341750553964
"AR","None","local_online_fit","7",19,"06-May-2021",10,"16-May-2021",0.913673400743292,0.820566018055522,-0.0931073826877695,0.0931073826877695,0.00866898471096676,0.0698488829135369,1,0.915614156013005
"AR","None","local_online_fit","7",19,"06-May-2021",11,"17-May-2021",0.336667822678584,0.442895058962736,0.106227236284152,0.106227236284152,0.0112842257285691,0.0500484585849674,0.75,0.466237793552954
"AR","None","local_online_fit","7",19,"06-May-2021",12,"18-May-2021",0.532124496906547,0.607059378568114,0.0749348816615673,0.0749348816615673,0.00561523648963309,0.0428133607065148,1,0.533642048370398
"AR","None","local_online_fit","7",19,"06-May-2021",13,"19-May-2021",1.28867593169524,1.20360236469432,-0.0850735670009133,0.0850735670009133,0.00723751180225888,0.0880244966149269,1,1.11408069218112
"AR","None","local_online_fit","7",19,"06-May-2021",14,"20-May-2021",1.02206740089918,1.41336365519441,0.391296254295234,0.391296254295234,0.15311275862548,0.137339275057219,0.75,1.29981835486933
"AR","None","local_online_fit","7",20,"13-May-2021",1,"14-May-2021",0.910292247563198,1.15457813616099,0.244285888597794,0.244285888597794,0.0596755953680139,0.0926935778007313,0.75,0.707809723599393
"AR","None","local_online_fit","7",20,"13-May-2021",2,"15-May-2021",0.588175839936643,1.13425527133762,0.546079431400973,0.546079431400973,0.29820274539921,0.325373016700631,0,0.720106409614394
"AR","None","local_online_fit","7",20,"13-May-2021",3,"16-May-2021",0.913673400743292,0.838216206562295,-0.0754571941809968,0.0754571941809968,0.00569378815366866,0.0446732543963373,1,0.59394794198138
"AR","None","local_online_fit","7",20,"13-May-2021",4,"17-May-2021",0.336667822678584,0.403004998501566,0.0663371758229821,0.0663371758229821,0.00440062089616924,0.0244883944426183,1,0.270862291666281
"AR","None","local_online_fit","7",20,"13-May-2021",5,"18-May-2021",0.532124496906547,0.497043020043242,-0.0350814768633047,0.0350814768633047,0.00123071001891058,0.0290401196264745,1,0.431453801555534
"AR","None","local_online_fit","7",20,"13-May-2021",6,"19-May-2021",1.28867593169524,1.16621522837331,-0.122460703321922,0.122460703321922,0.0149966238580999,0.0714969712814833,1,0.838849235099275
"AR","None","local_online_fit","7",20,"13-May-2021",7,"20-May-2021",1.02206740089918,1.2291934571416,0.207126056242425,0.207126056242425,0.0429012031745401,0.096005391420986,0.75,1.00455997849969
"AR","None","local_online_fit","7",20,"13-May-2021",8,"21-May-2021",0.962552952029666,1.18068625947355,0.218133307443886,0.218133307443886,0.0475821398164088,0.0967811567433896,0.75,0.902576210054806
"AR","None","local_online_fit","7",20,"13-May-2021",9,"22-May-2021",0.703335697495307,1.16293601256465,0.459600315069343,0.459600315069343,0.21123244961184,0.19450751510362,0.5,0.999943255860291
"AR","None","local_online_fit","7",20,"13-May-2021",10,"23-May-2021",0.585472757122559,0.854423779314026,0.268951022191467,0.268951022191467,0.0723346523378348,0.106851540189269,0.75,0.919993150776662
"AR","None","local_online_fit","7",20,"13-May-2021",11,"24-May-2021",0.19832960949923,0.477204605739613,0.278874996240383,0.278874996240383,0.0777712635280737,0.152364525903071,0,0.461425140429021
"AR","None","local_online_fit","7",20,"13-May-2021",12,"25-May-2021",0.416114894595024,0.556606098803563,0.140491204208539,0.140491204208539,0.0197377784599655,0.0642432830688034,0.75,0.664645925364113
"AR","None","local_online_fit","7",20,"13-May-2021",13,"26-May-2021",1.09106608835422,1.09959508276146,0.00852899440723842,0.00852899440723842,7.27437455987043e-05,0.0771892083072954,1,1.09320515564168
"AR","None","local_online_fit","7",20,"13-May-2021",14,"27-May-2021",0.636237583858345,1.2856070848162,0.649369500957855,0.649369500957855,0.421680748774254,0.327035448775612,0.25,1.22830372066494
"AR","None","local_online_fit","7",21,"20-May-2021",1,"21-May-2021",0.962552952029666,0.848355882968201,-0.114197069061465,0.114197069061465,0.0130409705822289,0.0457918608146245,1,0.482039625559682
"AR","None","local_online_fit","7",21,"20-May-2021",2,"22-May-2021",0.703335697495307,0.744687312272652,0.0413516147773458,0.0413516147773458,0.00170995604469401,0.034356442018557,0.75,0.477828158775358
"AR","None","local_online_fit","7",21,"20-May-2021",3,"23-May-2021",0.585472757122559,0.809284056862582,0.223811299740023,0.223811299740023,0.0500914978913184,0.0915879624540407,0.5,0.581623378494556
"AR","None","local_online_fit","7",21,"20-May-2021",4,"24-May-2021",0.19832960949923,0.432660297717466,0.234330688218237,0.234330688218237,0.0549108714408325,0.129206486153295,0.25,0.34086763196303
"AR","None","local_online_fit","7",21,"20-May-2021",5,"25-May-2021",0.416114894595024,0.550494080298855,0.134379185703831,0.134379185703831,0.0180577655504248,0.0513028770565468,0.75,0.312705824862394
"AR","None","local_online_fit","7",21,"20-May-2021",6,"26-May-2021",1.09106608835422,1.17020057819847,0.0791344898442468,0.0791344898442468,0.00626226748290919,0.0530918992167068,1,0.698248420265713
"AR","None","local_online_fit","7",21,"20-May-2021",7,"27-May-2021",0.636237583858345,1.20559316056355,0.569355576705204,0.569355576705204,0.324165772725315,0.294515069014349,0,0.819797695191029
"AR","None","local_online_fit","7",21,"20-May-2021",8,"28-May-2021",0.0440664227816585,0.883759633618771,0.839693210837113,0.839693210837113,0.70508468832594,0.641731596629967,0,0.745252312975638
"AR","None","local_online_fit","7",21,"20-May-2021",9,"29-May-2021",0.155287958567339,0.826343918442332,0.671055959874994,0.671055959874994,0.450316101283749,0.488452833689613,0,0.661723293758071
"AR","None","local_online_fit","7",21,"20-May-2021",10,"30-May-2021",0.17399092298677,0.814296290672633,0.640305367685863,0.640305367685863,0.409990963887328,0.421859308135128,0,0.822803015482935
"AR","None","local_online_fit","7",21,"20-May-2021",11,"31-May-2021",1.45230594205109,0.5253232863866,-0.92698265566449,0.92698265566449,0.85929684390279,0.741966950401299,0,0.428939028032135
"AR","None","local_online_fit","7",21,"20-May-2021",12,"01-Jun-2021",1.67125406613729,0.608577844439255,-1.06267622169804,1.06267622169804,1.12928075216242,0.797502464253598,0,0.57037558528307
"AR","None","local_online_fit","7",21,"20-May-2021",13,"02-Jun-2021",2.49399477138233,1.14944762266992,-1.34454714871241,1.34454714871241,1.80780703511066,0.813904311460121,0,1.17198750931266
"AR","None","local_online_fit","7",21,"20-May-2021",14,"03-Jun-2021",1.09859314900542,1.35128279176189,0.252689642756465,0.252689642756465,0.0638520555563901,0.109210865605191,1,1.10242635046982
"AR","None","local_online_fit","7",22,"27-May-2021",1,"28-May-2021",0.0440664227816585,0.858866063139807,0.814799640358149,0.814799640358149,0.663898453927769,0.636694142766251,0,0.585943551753094
"AR","None","local_online_fit","7",22,"27-May-2021",2,"29-May-2021",0.155287958567339,0.857708599630487,0.702420641063148,0.702420641063148,0.493394756991564,0.48876941093208,0,0.662200976790565
"AR","None","local_online_fit","7",22,"27-May-2021",3,"30-May-2021",0.17399092298677,0.602089755521001,0.428098832534231,0.428098832534231,0.183268610417171,0.312781892949015,0,0.382522228618177
"AR","None","local_online_fit","7",22,"27-May-2021",4,"31-May-2021",1.45230594205109,0.278656486493694,-1.1736494555574,1.1736494555574,1.37745304453017,1.10702177603852,0,0.164373422663952
"AR","None","local_online_fit","7",22,"27-May-2021",5,"01-Jun-2021",1.67125406613729,0.458454955068225,-1.21279911106907,1.21279911106907,1.47088168380992,1.04070908835432,0,0.353981013714336
"AR","None","local_online_fit","7",22,"27-May-2021",6,"02-Jun-2021",2.49399477138233,1.00880285876273,-1.4851919126196,1.4851919126196,2.20579501731067,1.32041474557692,0,0.6685451762512
"AR","None","local_online_fit","7",22,"27-May-2021",7,"03-Jun-2021",1.09859314900542,0.800052197526717,-0.298540951478707,0.298540951478707,0.0891266997098119,0.117206758545258,0.75,0.645056956127507
"AR","None","local_online_fit","7",22,"27-May-2021",8,"04-Jun-2021",0.756253176746672,0.89281100665746,0.136557829910788,0.136557829910788,0.0186480409099437,0.0687398282255825,1,0.882458482899294
"AR","None","local_online_fit","7",22,"27-May-2021",9,"05-Jun-2021",0.649761624570194,1.0284288435967,0.378667219026507,0.378667219026507,0.143388862765269,0.132208993638058,0.75,0.885428693587335
"AR","None","local_online_fit","7",22,"27-May-2021",10,"06-Jun-2021",0.501410168222651,0.647195221299399,0.145785053076748,0.145785053076748,0.0212532817005903,0.0580911564332851,0.75,0.623872942574018
"AR","None","local_online_fit","7",22,"27-May-2021",11,"07-Jun-2021",0.155119299781206,0.337517745057037,0.182398445275832,0.182398445275832,0.0332691928390405,0.104393535649648,0,0.301765892537149
"AR","None","local_online_fit","7",22,"27-May-2021",12,"08-Jun-2021",0.380415426920092,0.573563463795134,0.193148036875042,0.193148036875042,0.0373061641486825,0.0733443198515934,0.75,0.587617327282654
"AR","None","local_online_fit","7",22,"27-May-2021",13,"09-Jun-2021",1.06706203904227,0.884163207307574,-0.182898831734699,0.182898831734699,0.0334519826499179,0.0743579116334517,1,0.779956760645939
"AR","None","local_online_fit","7",22,"27-May-2021",14,"10-Jun-2021",0.850419755625027,0.955384288849103,0.104964533224076,0.104964533224076,0.0110175532349481,0.0699641203074835,1,0.89678976392708
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",1,"01-Jan-2021",1.22571140718375,1.39335425433091,0.167642847147154,0.167642847147154,0.0281041241996041,0.122636261020877,1,1.51199585415599
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",2,"02-Jan-2021",0.409173979230357,0.810766187432725,0.401592208202368,0.401592208202368,0.161276301688854,0.155719783655604,0.75,1.23499414249499
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",3,"03-Jan-2021",0.37838073275964,0.669029303594938,0.290648570835299,0.290648570835299,0.0844765917286016,0.117510896240231,0.75,0.95059186145193
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",4,"04-Jan-2021",0.431830084052681,0.756849524836473,0.325019440783792,0.325019440783792,0.105637636887409,0.147328179136941,0.75,1.15790335562309
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",5,"05-Jan-2021",1.21336081445493,1.18079648648887,-0.0325643279660595,0.0325643279660595,0.00106043545588108,0.102035451905836,1,1.40492351187508
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",6,"06-Jan-2021",1.4412312336395,1.43727189368688,-0.00395933995261433,0.00395933995261433,1.5676372860368e-05,0.150605686863697,1,2.24055481905789
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",7,"07-Jan-2021",0.973403379483386,1.21004339650511,0.23664001702172,0.23664001702172,0.0559984976560398,0.165835240608517,1,2.20935900263745
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",8,"08-Jan-2021",1.34114446715532,1.09752521901783,-0.243619248137491,0.243619248137491,0.0593503380630765,0.131822155485119,1,1.55543979458026
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",9,"09-Jan-2021",1.03463218093139,0.868103884743427,-0.166528296187967,0.166528296187967,0.0277316734312674,0.102258476333602,1,1.37868258796844
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",10,"10-Jan-2021",0.830452383758157,0.883066312139228,0.0526139283810707,0.0526139283810707,0.00276822545968844,0.111436348537674,1,1.69191831237598
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",11,"11-Jan-2021",0.400951392842372,1.0239352465724,0.622983853730023,0.622983853730023,0.388108882008311,0.260530461931385,0.5,1.47347154449973
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",12,"12-Jan-2021",0.828954850296998,1.04857172099313,0.219616870696136,0.219616870696136,0.0482315698943635,0.115576735199214,1,1.3487887927272
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",13,"13-Jan-2021",1.01799202401632,1.04151633158285,0.0235243075665292,0.0235243075665292,0.000553393046484665,0.101406559644344,1,1.33530776059715
"AR","None","partA_fixed_fit","5",1,"31-Dec-2020",14,"14-Jan-2021",1.32390131291701,1.06547034457663,-0.258430968340376,0.258430968340376,0.0667865653973444,0.140967401455641,1,1.55324517314716
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",1,"08-Jan-2021",1.34114446715532,0.978540002232449,-0.362604464922874,0.362604464922874,0.131481997982004,0.155579593632857,0.75,0.976669653920584
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",2,"09-Jan-2021",1.03463218093139,0.937241152929569,-0.0973910280018249,0.0973910280018249,0.00948501233525223,0.0885900173547604,1,1.17246529591393
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",3,"10-Jan-2021",0.830452383758157,0.950912875064306,0.120460491306149,0.120460491306149,0.0145107299657188,0.0995726736633396,1,1.2930886705246
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",4,"11-Jan-2021",0.400951392842372,0.983554178346979,0.582602785504607,0.582602785504607,0.339426005677727,0.268292313103415,0.25,1.07270837675689
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",5,"12-Jan-2021",0.828954850296998,1.01757445730717,0.188619607010169,0.188619607010169,0.0355773561486705,0.103989793394583,1,1.24223557246797
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",6,"13-Jan-2021",1.01799202401632,1.18623176160759,0.168239737591277,0.168239737591277,0.0283046093047816,0.12392119680733,1,1.59484440386616
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",7,"14-Jan-2021",1.32390131291701,1.13058602299399,-0.193315289923024,0.193315289923024,0.0373708013180228,0.123979464837136,1,1.64341857164803
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",8,"15-Jan-2021",0.960229640450424,1.10089038279894,0.140660742348513,0.140660742348513,0.0197854444380346,0.117131048200972,1,1.45643162106469
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",9,"16-Jan-2021",0.834075742707592,0.990036009373776,0.155960266666184,0.155960266666184,0.0243236047785873,0.118999471428065,1,1.36632593176532
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",10,"17-Jan-2021",0.426410721510203,1.08857795299797,0.662167231487765,0.662167231487765,0.438465442456171,0.290225323158734,0.25,1.30307881594067
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",11,"18-Jan-2021",0.254907551360874,1.21103436402356,0.956126812662687,0.956126812662687,0.914178481892509,0.419394955682975,0,1.60710147225994
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",12,"19-Jan-2021",0.470996552827041,1.14564590055275,0.674649347725705,0.674649347725705,0.45515174238672,0.271770357289704,0.25,1.4398209822564
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",13,"20-Jan-2021",1.20488358595562,1.10855401446799,-0.0963295714876258,0.0963295714876258,0.0092793863429896,0.119090398697027,1,1.52146308543699
"AR","None","partA_fixed_fit","5",2,"07-Jan-2021",14,"21-Jan-2021",1.40229463158572,0.954994023779316,-0.447300607806401,0.447300607806401,0.200077833743976,0.148766607184721,1,1.39563520927422
"AR","None","partA_fixed_fit","5",3,"14-Jan-2021",1,"15-Jan-2021",0.960229640450424,1.58529588353677,0.625066243086346,0.625066243086346,0.390707808246079,0.265276569655651,0.5,1.67177858072344
