CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,259,260,4.35129025882259e-08,4.35129025882259e-08,1.41870988364228e-07,7.14710713151894e-08,7.94123014613216e-09,5.55871784078756e-09,0,3.00129546013062e-08,0.0892857142857143,-0.698214285714286,0.714285714285714,8.1202404879553e-08,1,closed_loop_monte_carlo,ok,ok,-13880.7192077997
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,266,267,2.01269430607833e-08,2.01269430607833e-08,9.62261416527115e-08,4.88069739227167e-08,5.42299710252408e-09,5.63917521118327e-09,0,9.06477074707594e-09,0.464285714285714,-0.323214285714286,0.421428571428571,7.67918852197434e-08,1,closed_loop_monte_carlo,ok,ok,-14231.9537092714
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,273,274,5.80195959662543e-09,5.80195959662543e-09,1.19750401898487e-08,5.0877996419071e-09,5.65311071323011e-10,5.23664852530242e-09,0,0,1,0.2125,0.2125,7.33294983346067e-08,1,closed_loop_monte_carlo,ok,ok,-14593.4705370535
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,280,281,3.15239746628485e-08,3.15239746628485e-08,1.04095527591025e-07,5.21526862013693e-08,5.79474291126325e-09,5.11899802026756e-09,2.06102337313176e-08,0,0.232142857142857,-0.555357142857143,0.598214285714286,6.80391402227024e-08,1,closed_loop_monte_carlo,ok,ok,-14971.8392552934
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,287,288,2.1255602920712e-08,2.1255602920712e-08,8.92129156680714e-08,4.52330462054538e-08,5.0258940228282e-09,4.62929407514809e-09,1.16004148227357e-08,0,0.375,-0.4125,0.466071428571429,6.50192734315467e-08,1,closed_loop_monte_carlo,ok,ok,-15350.1390251563
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,294,295,7.38336470428367e-09,7.38336470428367e-09,4.37114019440234e-08,2.14128533317291e-08,2.37920592574768e-09,4.98273777776034e-09,0,2.14210007756479e-11,0.982142857142857,0.194642857142857,0.2125,7.00343288322675e-08,1,closed_loop_monte_carlo,ok,ok,-15735.1978412861
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,301,302,3.8346861814139e-08,3.8346861814139e-08,1.29700218153735e-07,6.59376460257885e-08,7.3264051139765e-09,4.77555368036882e-09,0,2.62449030197936e-08,0,-0.7875,0.7875,6.88401444201966e-08,1,closed_loop_monte_carlo,ok,ok,-16126.5867036853
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,308,309,5.7591966389884e-09,5.7591966389884e-09,1.99533580061834e-08,1.12450570204687e-08,1.24945078005208e-09,4.50974585893633e-09,0,0,1,0.2125,0.2125,6.06388478854461e-08,1,closed_loop_monte_carlo,ok,ok,-16507.5266557387
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,315,316,3.47438776555402e-08,3.47438776555402e-08,1.10772345297766e-07,5.55966372225595e-08,6.17740413583994e-09,4.59406660830503e-09,2.39724069113952e-08,0,0.0357142857142857,-0.751785714285714,0.755357142857143,6.03094076484512e-08,1,closed_loop_monte_carlo,ok,ok,-16905.1629458204
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,322,323,3.20663829166982e-09,3.20663829166982e-09,2.34593238045076e-09,1.40610229808808e-09,1.56233588676454e-10,3.05040470299337e-09,0,0,1,0.2125,0.2125,4.51238355332022e-08,1,closed_loop_monte_carlo,ok,ok,-17335.577835054
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,1.81391984064587e-08,1.81391984064587e-08,6.73970870862834e-08,3.41709121395465e-08,3.79676801550516e-09,3.23581926632588e-09,0,1.11066111246277e-08,0.160714285714286,-0.626785714285714,0.658928571428571,4.21658975216114e-08,1,closed_loop_monte_carlo,ok,ok,-17861.4786956812
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,3.90965547749362e-09,3.90965547749362e-09,2.07747847706978e-08,1.00025375522022e-08,1.1113930613558e-09,2.69128738765511e-09,1.06975028482714e-10,0,0.982142857142857,0.194642857142857,0.2125,3.81819489834813e-08,1,closed_loop_monte_carlo,ok,ok,-18381.1779891588
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,1.13316809500149e-08,1.13316809500149e-08,5.02208760740139e-08,2.52887172948389e-08,2.80985747720432e-09,2.7981353990461e-09,5.72368807376444e-09,0,0.446428571428571,-0.341071428571429,0.419642857142857,3.91606649607912e-08,1,closed_loop_monte_carlo,ok,ok,-18745.8111433797
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,6.58703821073674e-09,6.58703821073674e-09,3.48057099940637e-08,1.68818451281741e-08,1.87576056979713e-09,3.00464508784867e-09,0,1.70663255309094e-09,0.857142857142857,0.0696428571428571,0.223214285714286,4.3830959932973e-08,1,closed_loop_monte_carlo,ok,ok,-19171.4145586379
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_ARX_I.mat,forecast_results,49,50,6.13173092630542e-07,6.13173092630542e-07,1.15721313153155e-06,6.13177260331911e-07,6.81308067035457e-08,8.0909009650806e-13,5.450414768369e-07,0,0,-0.7875,0.7875,1.21021645086269e-11,1,closed_loop_monte_carlo,ok,ok,-3159.25423877854
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_ARX_I.mat,forecast_results,56,57,1.19196054387102e-06,1.19196054387102e-06,2.21879168670268e-06,1.19198954871637e-06,1.32443283190708e-07,4.28986907725144e-12,1.05951297081123e-06,0,0,-0.7875,0.7875,6.49220637567132e-11,1,closed_loop_monte_carlo,ok,ok,-3392.65438806857
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_ARX_I.mat,forecast_results,63,64,4.0879342679071e-06,4.0879342679071e-06,8.14851605196346e-06,4.08871852605345e-06,4.54302058450383e-07,1.2149848032423e-10,0,3.6335107109764e-06,0.0714285714285714,-0.716071428571429,0.746428571428572,1.76352416003667e-09,1,closed_loop_monte_carlo,ok,ok,-3581.08557825952
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_ARX_I.mat,forecast_results,70,71,1.72353508833276e-06,1.72353508833276e-06,3.3404148761118e-06,1.72404030986316e-06,1.9156003442924e-07,9.16481238342662e-11,0,1.53188340577969e-06,0,-0.7875,0.7875,1.28361360429707e-09,1,closed_loop_monte_carlo,ok,ok,-3947.61646646491
