Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,5,131,0.650000000076945,0.2,0.8,0.64615960813834,0.666709473685863,1,0.0205498655475227,0.2,0.2,0.0205498655475227,0.00205498655475227,0.00205498655475227,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,6,132,0.650000000057823,0.2,0.8,0.645164911713104,0.672253121473045,1,0.0270882097599405,0.2,0.2,0.0270882097599405,0.00270882097599405,0.00270882097599405,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,7,133,0.650000000043452,0.2,0.8,0.644234144357361,0.678336747719189,1,0.0341026033618279,0.2,0.2,0.0341026033618279,0.00341026033618279,0.00341026033618279,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,8,134,0.650000000032654,0.2,0.8,0.643617491141038,0.684522141630781,1,0.0409046504897431,0.2,0.2,0.0409046504897431,0.00409046504897431,0.00409046504897431,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,9,135,0.650000000024538,0.2,0.8,0.64328952417173,0.692074122068056,1,0.0487845978963253,0.2,0.2,0.0487845978963253,0.00487845978963253,0.00487845978963253,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,10,136,0.65000000001844,0.2,0.8,0.643517218220102,0.698497752481499,1,0.0549805342613974,0.2,0.2,0.0549805342613974,0.00549805342613974,0.00549805342613974,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,11,137,0.650000000013857,0.2,0.8,0.643135857531567,0.703832806391666,1,0.0606969488600992,0.2,0.2,0.0606969488600992,0.00606969488600992,0.00606969488600992,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,12,138,0.650000000010413,0.2,0.8,0.642476053205489,0.710577054834028,1,0.068101001628539,0.2,0.2,0.068101001628539,0.00681010016285391,0.00681010016285391,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,13,139,0.650000000007826,0.2,0.8,0.642750870367148,0.719176878351398,1,0.0764260079842503,0.2,0.2,0.0764260079842503,0.00764260079842503,0.00764260079842503,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,14,140,0.650000000005881,0.2,0.8,0.643493919732426,0.727213302496326,1,0.0837193827638999,0.2,0.2,0.0837193827638999,0.00837193827638999,0.00837193827638999,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,1,127,0.650000000241279,0.5,0.5,0.650058254303577,0.650814694152591,0,0.000756439849013191,-0.5,0.5,0.000989456098207775,0.000247364024551944,0.000189109962253298,5.8254062298646e-05,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,2,128,0.650000000181315,0.5,0.5,0.650196577221577,0.652154839649182,0,0.00195826242760488,-0.5,0.5,0.00274457058864974,0.000686142647162435,0.000489565606901221,0.000196577040261214,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,3,129,0.650000000136254,0.5,0.5,0.650491644363592,0.654074304613482,0,0.00358266024989029,-0.5,0.5,0.0055492371592416,0.0013873092898104,0.000895665062472573,0.000491644227337829,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,4,130,0.650000000102392,0.5,0.5,0.651136638318714,0.656670448803103,0,0.00553381048438839,-0.5,0.5,0.010080363349677,0.00252009083741925,0.0013834526210971,0.00113663821632215,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,5,131,0.650000000076945,0.5,0.5,0.651780711264077,0.659327615941723,0,0.0075469046776464,-0.5,0.5,0.0146697494261729,0.00366743735654323,0.0018867261694116,0.00178071118713163,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,6,132,0.650000000057823,0.5,0.5,0.652630640994708,0.662958545324983,0,0.0103279043302749,-0.5,0.5,0.0208504680778181,0.00521261701945452,0.00258197608256872,0.00263064093688581,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,7,133,0.650000000043452,0.5,0.5,0.65359670987438,0.667547379194979,0,0.0139506693205983,-0.5,0.5,0.0283375086443106,0.00708437716107765,0.00348766733014957,0.00359670983092808,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,8,134,0.650000000032654,0.5,0.5,0.65487933675299,0.672101769742909,0,0.0172224329899191,-0.5,0.5,0.0367397798712636,0.00918494496781591,0.00430560824747978,0.00487933672033614,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,9,135,0.650000000024538,0.5,0.5,0.655837125869005,0.678821926220283,0,0.0229848003512783,-0.5,0.5,0.0463333037291456,0.0115833259322864,0.00574620008781956,0.00583712584446683,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,10,136,0.65000000001844,0.5,0.5,0.657946452861973,0.685846030786844,0,0.0278995779248716,-0.5,0.5,0.0596853892990024,0.0149213473247506,0.00697489448121791,0.00794645284353268,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,11,137,0.650000000013857,0.5,0.5,0.65999012883436,0.692047626885107,0,0.0320574980507469,-0.5,0.5,0.0720180133327588,0.0180045033331897,0.00801437451268672,0.00999012882050299,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,12,138,0.650000000010413,0.5,0.5,0.662055622995945,0.697938715340858,0,0.035883092344913,-0.5,0.5,0.0841055842870396,0.0210263960717599,0.00897077308622826,0.0120556229855316,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,13,139,0.650000000007826,0.5,0.5,0.664776988706424,0.704645726238499,0,0.0398687375320749,-0.5,0.5,0.09897669232647,0.0247441730816175,0.00996718438301872,0.0147769886985988,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,126,127,14,140,0.650000000005881,0.5,0.5,0.666993412622061,0.710477911143233,0,0.0434844985211715,-0.5,0.5,0.111458148985894,0.0278645372464736,0.0108711246302929,0.0169934126161807,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,1,134,0.650000000032654,0.05,0.95,0.648409429734022,0.652782245338547,1,0.00437281560452496,0.05,0.05,0.00437281560452496,0.000109320390113124,0.000109320390113124,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,2,135,0.650000000024538,0.05,0.95,0.647079378349931,0.655762310949127,1,0.0086829325991955,0.05,0.05,0.0086829325991955,0.000217073314979888,0.000217073314979888,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,3,136,0.65000000001844,0.05,0.95,0.646094987265703,0.658059714573723,1,0.0119647273080192,0.05,0.05,0.0119647273080192,0.000299118182700481,0.000299118182700481,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,4,137,0.650000000013857,0.05,0.95,0.644280125030106,0.660921263048629,1,0.0166411380185233,0.05,0.05,0.0166411380185233,0.000416028450463082,0.000416028450463082,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,5,138,0.650000000010413,0.05,0.95,0.642768455176457,0.664596575032091,1,0.0218281198556336,0.05,0.05,0.0218281198556336,0.00054570299639084,0.00054570299639084,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,6,139,0.650000000007826,0.05,0.95,0.638177778233241,0.670592357182539,1,0.0324145789492977,0.05,0.05,0.0324145789492977,0.000810364473732442,0.000810364473732442,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,7,140,0.650000000005881,0.05,0.95,0.63556038391565,0.677260470793461,1,0.0417000868778108,0.05,0.05,0.0417000868778108,0.00104250217194527,0.00104250217194527,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,8,141,0.650000000004419,0.05,0.95,0.633240983645433,0.684629860042068,1,0.0513888763966349,0.05,0.05,0.0513888763966349,0.00128472190991587,0.00128472190991587,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,9,142,0.650000000003321,0.05,0.95,0.631056920165928,0.691898527171113,1,0.0608416070051858,0.05,0.05,0.0608416070051858,0.00152104017512965,0.00152104017512965,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,10,143,0.650000000002496,0.05,0.95,0.629752651506414,0.701032019548731,1,0.0712793680423165,0.05,0.05,0.0712793680423165,0.00178198420105791,0.00178198420105791,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,11,144,0.650000000001875,0.05,0.95,0.628771206030828,0.710253147187921,1,0.0814819411570925,0.05,0.05,0.0814819411570925,0.00203704852892731,0.00203704852892731,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,12,145,0.650000000001409,0.05,0.95,0.628628092665355,0.720184020875261,1,0.0915559282099061,0.05,0.05,0.0915559282099061,0.00228889820524765,0.00228889820524765,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,13,146,0.650000000001059,0.05,0.95,0.628604636053306,0.729930880254287,1,0.101326244200981,0.05,0.05,0.101326244200981,0.00253315610502453,0.00253315610502453,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,14,147,0.650000000000796,0.05,0.95,0.629563803606446,0.740915700365248,1,0.111351896758802,0.05,0.05,0.111351896758802,0.00278379741897006,0.00278379741897006,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,1,134,0.650000000032654,0.1,0.9,0.649178874896981,0.651492304071287,1,0.0023134291743061,0.1,0.1,0.0023134291743061,0.000115671458715305,0.000115671458715305,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,2,135,0.650000000024538,0.1,0.9,0.647848982636148,0.654411693637965,1,0.00656271100181671,0.1,0.1,0.00656271100181671,0.000328135550090836,0.000328135550090836,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,3,136,0.65000000001844,0.1,0.9,0.646469276531426,0.657096506188311,1,0.0106272296568853,0.1,0.1,0.0106272296568853,0.000531361482844267,0.000531361482844267,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,4,137,0.650000000013857,0.1,0.9,0.64462722147536,0.660233360151781,1,0.0156061386764208,0.1,0.1,0.0156061386764208,0.00078030693382104,0.00078030693382104,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,5,138,0.650000000010413,0.1,0.9,0.642924611163948,0.663793987453273,1,0.0208693762893253,0.1,0.1,0.0208693762893253,0.00104346881446626,0.00104346881446626,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,6,139,0.650000000007826,0.1,0.9,0.640423273525375,0.668337905468045,1,0.0279146319426695,0.1,0.1,0.0279146319426695,0.00139573159713348,0.00139573159713348,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,7,140,0.650000000005881,0.1,0.9,0.638447907494704,0.673919665045573,1,0.0354717575508684,0.1,0.1,0.0354717575508684,0.00177358787754342,0.00177358787754342,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,8,141,0.650000000004419,0.1,0.9,0.636710261617675,0.681886433431233,1,0.0451761718135584,0.1,0.1,0.0451761718135584,0.00225880859067792,0.00225880859067792,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,9,142,0.650000000003321,0.1,0.9,0.635107939136155,0.690071071852772,1,0.0549631327166173,0.1,0.1,0.0549631327166173,0.00274815663583087,0.00274815663583087,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,10,143,0.650000000002496,0.1,0.9,0.63369034171424,0.697951396629053,1,0.0642610549148128,0.1,0.1,0.0642610549148128,0.00321305274574064,0.00321305274574064,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,11,144,0.650000000001875,0.1,0.9,0.632185534723974,0.706663751426193,1,0.0744782167022198,0.1,0.1,0.0744782167022198,0.00372391083511099,0.00372391083511099,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,12,145,0.650000000001409,0.1,0.9,0.631230283891189,0.716351409129355,1,0.0851211252381655,0.1,0.1,0.0851211252381655,0.00425605626190828,0.00425605626190828,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,13,146,0.650000000001059,0.1,0.9,0.630572466101223,0.726184248358332,1,0.0956117822571091,0.1,0.1,0.0956117822571091,0.00478058911285546,0.00478058911285546,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,14,147,0.650000000000796,0.1,0.9,0.630522576242336,0.735648405209501,1,0.105125828967165,0.1,0.1,0.105125828967165,0.00525629144835825,0.00525629144835825,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,1,134,0.650000000032654,0.2,0.8,0.650040178049885,0.6508498628061,0,0.000809684756214124,-0.8,0.8,0.00121146492853297,0.000121146492853297,8.09684756214124e-05,4.01780172318844e-05,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,2,135,0.650000000024538,0.2,0.8,0.648313953002843,0.652593000594935,1,0.00427904759209219,0.2,0.2,0.00427904759209219,0.000427904759209219,0.000427904759209219,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,3,136,0.65000000001844,0.2,0.8,0.647686219029404,0.654869009282753,1,0.00718279025334911,0.2,0.2,0.00718279025334911,0.000718279025334911,0.000718279025334911,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,4,137,0.650000000013857,0.2,0.8,0.646853641480041,0.658375070325185,1,0.0115214288451441,0.2,0.2,0.0115214288451441,0.00115214288451441,0.00115214288451441,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,5,138,0.650000000010413,0.2,0.8,0.644796134758771,0.662931697473852,1,0.0181355627150811,0.2,0.2,0.0181355627150811,0.00181355627150811,0.00181355627150811,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,6,139,0.650000000007826,0.2,0.8,0.643718801999118,0.666870824788978,1,0.0231520227898596,0.2,0.2,0.0231520227898596,0.00231520227898596,0.00231520227898596,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,7,140,0.650000000005881,0.2,0.8,0.643562185698559,0.671913298281572,1,0.0283511125830129,0.2,0.2,0.0283511125830129,0.00283511125830129,0.00283511125830129,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,8,141,0.650000000004419,0.2,0.8,0.643991746988823,0.678296827738478,1,0.0343050807496544,0.2,0.2,0.0343050807496544,0.00343050807496544,0.00343050807496544,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,9,142,0.650000000003321,0.2,0.8,0.643271174943488,0.68518919260089,1,0.0419180176574022,0.2,0.2,0.0419180176574022,0.00419180176574022,0.00419180176574022,0,0
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,133,134,10,143,0.650000000002496,0.2,0.8,0.642151114697634,0.692958299665736,1,0.0508071849681012,0.2,0.2,0.0508071849681012,0.00508071849681012,0.00508071849681012,0,0
