Scenario,Model,ExoMode,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
A1,ARX,Both,63,64,3,66,1.16326248630447,1.1632624920529,5.74842795586505e-09,5.74842795586505e-09,3.30444239637709e-17,4.92295800544637e-09,0,2.15649603729773e-09
A1,ARX,Both,63,64,4,67,1.16454303787336,1.16454305082055,1.29471935395031e-08,1.29471935395031e-08,1.67629820549352e-16,1.13685214390517e-08,0,3.95716998058404e-09
A1,ARX,Both,63,64,5,68,1.16577483178899,1.16577485711104,2.53220495682882e-08,2.53220495682882e-08,6.41206194338845e-16,2.26126353099056e-08,0,6.47707903977945e-09
A1,ARX,Both,63,64,6,69,1.16695750304426,1.16695754817156,4.51273070023461e-08,4.51273070023461e-08,2.036473837284e-15,4.09274906397626e-08,0,9.69849550669366e-09
A1,ARX,Both,63,64,7,70,1.16809070118813,1.16809077666509,7.5476966898691e-08,7.5476966898691e-08,5.6967725322261e-15,6.89836325605696e-08,0,1.42206791342581e-08
A1,ARX,Both,63,64,8,71,1.16917409042954,1.16917420940941,1.18979868624081e-07,1.18979868624081e-07,1.41562091378035e-14,1.10256175865785e-07,0,1.99005926182494e-08
A1,ARX,Both,63,64,9,72,1.17020734973689,1.17020753091476,1.81177870040017e-07,1.81177870040017e-07,3.28254205922372e-14,1.69138319182515e-07,0,2.68718745588536e-08
A1,ARX,Both,63,64,10,73,1.17119017293313,1.17119043909655,2.66163421525079e-07,2.66163421525079e-07,7.08429669579366e-14,2.50735688239128e-07,0,3.51331146397627e-08
A1,ARX,Both,63,64,11,74,1.17212226878654,1.17212264897573,3.80189185245072e-07,3.80189185245072e-07,1.44543816577312e-13,3.61340089358484e-07,0,4.47355397725779e-08
A1,ARX,Both,63,64,12,75,1.17300336109701,1.17300389242985,5.31332838615839e-07,5.31332838615839e-07,2.82314585391565e-13,5.0846446860585e-07,0,5.54846428246769e-08
A1,ARX,Both,63,64,13,76,1.17383318877787,1.17383391893904,7.30161162199039e-07,7.30161162199039e-07,5.33135322783851e-13,7.01463705427625e-07,0,6.7367320610856e-08
A1,ARX,Both,63,64,14,77,1.17461150593327,1.17461248878084,9.82847570218937e-07,9.82847570218937e-07,9.65989346285267e-13,9.50425601632511e-07,0,8.04792392727904e-08
A1,ARX,Both,70,71,1,71,1.16917409042954,1.16917409102263,5.93085136557647e-10,5.93085136557647e-10,3.51749979205603e-19,4.0866457872034e-10,0,4.26234714190343e-10
A1,ARX,Both,70,71,2,72,1.17020734973689,1.17020735244416,2.70727174012109e-09,2.70727174012109e-09,7.32932027485826e-18,2.02682469203137e-09,0,1.46888440299975e-09
A1,ARX,Both,70,71,3,73,1.17119017293313,1.1711901805049,7.57176810139981e-09,7.57176810139981e-09,5.73316721813757e-17,5.94103897805848e-09,0,3.34870386975439e-09
A1,ARX,Both,70,71,4,74,1.17212226878654,1.17212228538953,1.66029863191142e-08,1.66029863191142e-08,2.75659154712692e-16,1.3668458329372e-08,0,6.22800538918611e-09
A1,ARX,Both,70,71,5,75,1.17300336109701,1.17300339278156,3.16845467640547e-08,3.16845467640547e-08,1.00391050364357e-15,2.73121004380607e-08,0,1.01810392338919e-08
A1,ARX,Both,70,71,6,76,1.17383318877787,1.17383324427348,5.54956018916641e-08,5.54956018916641e-08,3.07976182931808e-15,4.9434841752226e-08,0,1.51475890164399e-08
A1,ARX,Both,70,71,7,77,1.17461150593327,1.17461159813391,9.22006355708049e-08,9.22006355708049e-08,8.50095719966038e-15,8.31874861884074e-08,0,2.12303621349719e-08
A1,ARX,Both,70,71,8,78,1.17533808193104,1.17533822618086,1.44249823197384e-07,1.44249823197384e-07,2.08080114924766e-14,1.32201870538405e-07,0,2.87324505299225e-08
A1,ARX,Both,70,71,9,79,1.17601270147102,1.17601291806019,2.16589171930792e-07,2.16589171930792e-07,4.69108693976663e-14,2.01715530942812e-07,0,3.7250883710982e-08
A1,ARX,Both,70,71,10,80,1.17663516464889,1.17663547947896,3.14830074898964e-07,3.14830074898964e-07,9.91179760608873e-14,2.97051901653066e-07,0,4.75631490304274e-08
A1,ARX,Both,70,71,11,81,1.17720528701538,1.17720573337327,4.46357897310179e-07,4.46357897310179e-07,1.99235372491164e-13,4.24736521299608e-07,0,5.97292415527306e-08
A1,ARX,Both,70,71,12,82,1.17772289963092,1.17772351875601,6.19125088974215e-07,6.19125088974215e-07,3.8331587579733e-13,5.93552082937975e-07,0,7.32660409563657e-08
A1,ARX,Both,70,71,13,83,1.17818784911572,1.17818869160234,8.42486618246596e-07,8.42486618246596e-07,7.09783701924586e-13,8.11677486307122e-07,0,8.93816826663674e-08
A1,ARX,Both,70,71,14,84,1.17859999769523,1.17860112446875,1.12677351737922e-06,1.12677351737922e-06,1.26961855946714e-12,1.08964828622697e-06,0,1.08311536017869e-07
A1,ARX,Both,77,78,1,78,1.17533808193104,1.17533808264346,7.12420789028556e-10,7.12420789028556e-10,5.0754338064007e-19,5.50816465278498e-10,0,5.18198595145236e-10
A1,ARX,Both,77,78,2,79,1.17601270147102,1.17601270470231,3.23128812595996e-09,3.23128812595996e-09,1.04412229529699e-17,2.75148154013946e-09,0,1.60257568326827e-09
A1,ARX,Both,77,78,3,80,1.17663516464889,1.17663517359917,8.95028229308537e-09,8.95028229308537e-09,8.01075531259174e-17,7.87602151768812e-09,0,3.52089379873632e-09
A1,ARX,Both,77,78,4,81,1.17720528701538,1.17720530670478,1.96894003323678e-08,1.96894003323678e-08,3.87672485448244e-16,1.76691563688911e-08,0,6.25581719759793e-09
A1,ARX,Both,77,78,5,82,1.17772289963092,1.17772293735777,3.77268523088503e-08,3.77268523088503e-08,1.4233153851338e-15,3.4629936365407e-08,0,1.0050314414034e-08
A1,ARX,Both,77,78,6,83,1.17818784911572,1.17818791548713,6.63714099236046e-08,6.63714099236046e-08,4.40516405524716e-15,6.14266782488709e-08,0,1.55138467627935e-08
A1,ARX,Both,77,78,7,84,1.17859999769523,1.17860010606405,1.08368825246785e-07,1.08368825246785e-07,1.17438022853683e-14,1.01538588455815e-07,0,2.2184614922871e-08
A1,ARX,Both,77,78,8,85,1.17895922324091,1.17895939176599,1.68525077448578e-07,1.68525077448578e-07,2.84007017290492e-14,1.59035924865128e-07,0,3.07962983447929e-08
A1,ARX,Both,77,78,9,86,1.17926541930649,1.17926567203252,2.52726026772621e-07,2.52726026772621e-07,6.38704446082753e-14,2.39551642489122e-07,0,4.0486410335383e-08
A1,ARX,Both,77,78,10,87,1.17951849515947,1.17951885988927,3.64729798585373e-07,3.64729798585373e-07,1.33027825976126e-13,3.48341421634806e-07,0,5.21113243112659e-08
A1,ARX,Both,77,78,11,88,1.179718375808,1.17971888954741,5.13739413010583e-07,5.13739413010583e-07,2.63928184480459e-13,4.92735843140826e-07,0,6.5696423523498e-08
A1,ARX,Both,77,78,12,89,1.17986500202314,1.17986570763984,7.0561669751612e-07,7.0561669751612e-07,4.97894923813556e-13,6.80819138603677e-07,0,8.10289133013065e-08
A1,ARX,Both,77,78,13,90,1.17995833035638,1.17995928223108,9.51874699284261e-07,9.51874699284261e-07,9.06065443137502e-13,9.21965224767421e-07,0,9.88998176132405e-08
A1,ARX,Both,77,78,14,91,1.17999833315251,1.17999959750447,1.26435195624275e-06,1.26435195624275e-06,1.59858586925487e-12,1.22698565803159e-06,0,1.1867805466137e-07
A1,ARX,Both,84,85,1,85,1.17895922324091,1.17895922412397,8.83054962486085e-10,8.83054962486085e-10,7.79786066771301e-19,5.9605646838021e-10,0,8.76925754234037e-10
A1,ARX,Both,84,85,2,86,1.17926541930649,1.17926542330087,3.99438215836767e-09,3.99438215836767e-09,1.5955088827086e-17,2.86989051412334e-09,0,2.79928763502468e-09
A1,ARX,Both,84,85,3,87,1.17951849515947,1.17951850602077,1.08613011917669e-08,1.08613011917669e-08,1.17967863578276e-16,8.44886278100137e-09,0,5.8014857362565e-09
A1,ARX,Both,84,85,4,88,1.179718375808,1.17971839919593,2.33879300370887e-08,2.33879300370887e-08,5.46995271419757e-16,1.93188324979252e-08,0,1.0158608898525e-08
A1,ARX,Both,84,85,5,89,1.17986500202314,1.17986504572449,4.37013476517478e-08,4.37013476517478e-08,1.90980778657892e-15,3.80990603621178e-08,0,1.54698628351824e-08
A1,ARX,Both,84,85,6,90,1.17995833035638,1.17995840670236,7.63459802044508e-08,7.63459802044508e-08,5.8287086933784e-15,6.81339704754357e-08,0,2.205679128231e-08
A1,ARX,Both,84,85,7,91,1.17999833315251,1.17999845648175,1.23329238155279e-07,1.23329238155279e-07,1.52101009839614e-14,1.12312696703359e-07,0,3.05377481080171e-08
A1,ARX,Both,84,85,8,92,1.17998499855785,1.17998518997745,1.91419598616349e-07,1.91419598616349e-07,3.66414627344442e-14,1.75371881928744e-07,0,4.14630187406395e-08
A1,ARX,Both,84,85,9,93,1.17991833052372,1.1799186137092,2.83185478844317e-07,2.83185478844317e-07,8.01940154282849e-14,2.62904473956481e-07,0,5.3913136066619e-08
A1,ARX,Both,84,85,10,94,1.17979834880531,1.17979875497085,4.06165542754522e-07,4.06165542754522e-07,1.64970448121075e-13,3.80520122953174e-07,0,6.86126872539994e-08
A1,ARX,Both,84,85,11,95,1.17962508895577,1.17962565650258,5.67546812435538e-07,5.67546812435538e-07,3.22109384305739e-13,5.3623624849027e-07,0,8.47406395054762e-08
A1,ARX,Both,84,85,12,96,1.17939860231575,1.1793993776638,7.75348046211377e-07,7.75348046211377e-07,6.011645927638e-13,7.38121921205358e-07,0,1.0286166651774e-07
A1,ARX,Both,84,85,13,97,1.17911895599813,1.1791199939145,1.037916372848e-06,1.037916372848e-06,1.07727039702595e-12,9.95009480344835e-07,0,1.22955918835377e-07
A1,ARX,Both,84,85,14,98,1.17878623286813,1.17878760124148,1.36837335018569e-06,1.36837335018569e-06,1.87244562549841e-12,1.31794699640049e-06,0,1.45865319212124e-07
A1,ARX,Both,91,92,1,92,1.17998499855785,1.17998499964425,1.08640141327498e-09,1.08640141327498e-09,1.18026803076588e-18,6.71352220729362e-10,0,1.06753822448624e-09
A1,ARX,Both,91,92,2,93,1.17991833052372,1.17991833530321,4.77948081112345e-09,4.77948081112345e-09,2.28434368238973e-17,3.30348412082139e-09,0,3.67035746240418e-09
A1,ARX,Both,91,92,3,94,1.17979834880531,1.17979836153009,1.27247872239167e-08,1.27247872239167e-08,1.61920209893953e-16,9.62228403869305e-09,0,7.85937920300128e-09
A1,ARX,Both,91,92,4,95,1.17962508895577,1.17962511614816,2.71923850103661e-08,2.71923850103661e-08,7.39425802551985e-16,2.16767705649465e-08,0,1.41828371824637e-08
A1,ARX,Both,91,92,5,96,1.17939860231575,1.17939865282044,5.05046870991066e-08,5.05046870991066e-08,2.55072341897866e-15,4.21738291462365e-08,0,2.31021417551602e-08
A1,ARX,Both,91,92,6,97,1.17911895599813,1.17911904154608,8.55479540540216e-08,8.55479540540216e-08,7.31845244282899e-15,7.41406410400794e-08,0,3.47904777209251e-08
A1,ARX,Both,91,92,7,98,1.17878623286813,1.1787863706535,1.37785361786769e-07,1.37785361786769e-07,1.89848059227107e-14,1.21947435655695e-07,0,4.92518568706579e-08
A1,ARX,Both,91,92,8,99,1.17840053151882,1.17840074289957,2.11380749792767e-07,2.11380749792767e-07,4.46818213829522e-14,1.90023685093305e-07,0,6.64311811116036e-08
A1,ARX,Both,91,92,9,100,1.17796196624182,1.17796227663607,3.1039425141266e-07,3.1039425141266e-07,9.63445913100256e-14,2.82723578130343e-07,0,8.5952243655818e-08
A1,ARX,Both,91,92,10,101,1.17747066699349,1.17747110678253,4.39789045403316e-07,4.39789045403316e-07,1.9341440445676e-13,4.06649794785589e-07,0,1.07186084563615e-07
A1,ARX,Both,91,92,11,102,1.1769267793564,1.17692738714788,6.0779148047807e-07,6.0779148047807e-07,3.69410483741725e-13,5.68285683010138e-07,0,1.31868185038186e-07
A1,ARX,Both,91,92,12,103,1.17633046449619,1.17633128703326,8.22537072675544e-07,8.22537072675544e-07,6.76567235925654e-13,7.74843818913191e-07,0,1.60868791398983e-07
A1,ARX,Both,91,92,13,104,1.17568189911383,1.17568299123524,1.0921214184112e-06,1.0921214184112e-06,1.19272919255248e-12,1.03536756715927e-06,0,1.94414428500433e-07
A1,ARX,Both,91,92,14,105,1.17498127539323,1.17498269955031,1.42415707515831e-06,1.42415707515831e-06,2.02822337472346e-12,1.35879455273047e-06,0,2.30836857906258e-07
A1,ARX,Both,98,99,1,99,1.17840053151882,1.17840053291047,1.3916447993978e-09,1.3916447993978e-09,1.93667524769093e-18,7.84517238826431e-10,0,1.07311565189505e-09
A1,ARX,Both,98,99,2,100,1.17796196624182,1.17796197183629,5.59446422521148e-09,5.59446422521148e-09,3.12980299671711e-17,3.63241930855117e-09,0,3.97454741341008e-09
A1,ARX,Both,98,99,3,101,1.17747066699349,1.17747068075404,1.37605493666371e-08,1.37605493666371e-08,1.89352718871656e-16,9.93627312527599e-09,0,9.06795316613085e-09
A1,ARX,Both,98,99,4,102,1.1769267793564,1.17692680802081,2.86644141755943e-08,2.86644141755943e-08,8.21648640030011e-16,2.20236611503388e-08,0,1.64082491482809e-08
A1,ARX,Both,98,99,5,103,1.17633046449619,1.17633051774869,5.32525028518194e-08,5.32525028518194e-08,2.83582905998303e-15,4.22344256913022e-08,0,2.67903325079644e-08
A1,ARX,Both,98,99,6,104,1.17568189911383,1.17568198989218,9.07783579418009e-08,9.07783579418009e-08,8.24071027060972e-15,7.4181866803623e-08,0,4.03035103624383e-08
A1,ARX,Both,98,99,7,105,1.17498127539323,1.17498141953184,1.44138611046785e-07,1.44138611046785e-07,2.07759391944963e-14,1.21223604290479e-07,0,5.69626305568782e-08
A1,ARX,Both,98,99,8,106,1.17422880094433,1.17422901820322,2.17258891099803e-07,2.17258891099803e-07,4.72014257619161e-14,1.87212439181936e-07,0,7.58297908354244e-08
A1,ARX,Both,98,99,9,107,1.17342469874155,1.17342501318829,3.14446742644137e-07,3.14446742644137e-07,9.88767539595079e-14,2.77162006598639e-07,0,9.64983693507726e-08
A1,ARX,Both,98,99,10,108,1.17256920705771,1.17256964920386,4.42146147694444e-07,4.42146147694444e-07,1.95493215921037e-13,3.95486722470917e-07,0,1.21127053720471e-07
A1,ARX,Both,98,99,11,109,1.17166257939348,1.17166318714201,6.07748530612184e-07,6.07748530612184e-07,3.69358276461269e-13,5.48733039726665e-07,0,1.48864521765102e-07
A1,ARX,Both,98,99,12,110,1.17070508440219,1.17070590112311,8.16720918894731e-07,8.16720918894731e-07,6.67033059360254e-13,7.43798099788072e-07,0,1.79860654370145e-07
A1,ARX,Both,98,99,13,111,1.16969700581028,1.16969808155602,1.07574574470526e-06,1.07574574470526e-06,1.15722890725147e-12,9.87686843509669e-07,0,2.14094037886969e-07
A1,ARX,Both,98,99,14,112,1.16863864233318,1.16864003486678,1.39253360642577e-06,1.39253360642577e-06,1.93914984502517e-12,1.28862131822209e-06,0,2.52321335603156e-07
A1,ARX,Both,105,106,1,106,1.17422880094433,1.17422880209746,1.15313181225929e-09,1.15313181225929e-09,1.32971297644439e-18,6.57092109119301e-10,0,1.19732418424334e-09
A1,ARX,Both,105,106,2,107,1.17342469874155,1.1734247038525,5.11095588073829e-09,5.11095588073829e-09,2.61218700148533e-17,3.34639340558872e-09,0,3.74714420603439e-09
A1,ARX,Both,105,106,3,108,1.17256920705771,1.17256922010538,1.3047671387767e-08,1.3047671387767e-08,1.70241728643153e-16,9.54755926170965e-09,0,8.45506176183619e-09
A1,ARX,Both,105,106,4,109,1.17166257939348,1.17166260673665,2.73431712827232e-08,2.73431712827232e-08,7.4764901579634e-16,2.14042856907761e-08,0,1.52106491291271e-08
A1,ARX,Both,105,106,5,110,1.17070508440219,1.17070513492921,5.05270238981836e-08,5.05270238981836e-08,2.55298014400762e-15,4.06258383033197e-08,0,2.36758623817224e-08
A1,ARX,Both,105,106,6,111,1.16969700581028,1.16969708939848,8.35882041361202e-08,8.35882041361202e-08,6.98698787070171e-15,6.98767199806364e-08,0,3.44818688047255e-08
A1,ARX,Both,105,106,7,112,1.16863864233318,1.16863877375933,1.31426147964575e-07,1.31426147964575e-07,1.72728323688064e-14,1.11449393518864e-07,0,4.88632386774768e-08
A1,ARX,Both,105,106,8,113,1.16753030758684,1.1675305059858,1.98398963924262e-07,1.98398963924262e-07,3.93621488862207e-14,1.68915166293754e-07,0,6.69352513416044e-08
A1,ARX,Both,105,106,9,114,1.16637232999476,1.16637261573578,2.85741028172026e-07,2.85741028172026e-07,8.16479351808067e-14,2.45549341358774e-07,0,8.86049874582184e-08
A1,ARX,Both,105,106,10,115,1.16516505269069,1.16516544932653,3.96635841504178e-07,3.96635841504178e-07,1.57319990765728e-13,3.45556689398643e-07,0,1.1427946267073e-07
A1,ARX,Both,105,106,11,116,1.16390883341696,1.16390937193945,5.38522493487292e-07,5.38522493487292e-07,2.90006475991771e-13,4.73041647661463e-07,0,1.44310786487356e-07
A1,ARX,Both,105,106,12,117,1.16260404441844,1.16260475575924,7.11340800929605e-07,7.11340800929605e-07,5.06005735067172e-13,6.32155406594177e-07,0,1.79491211838023e-07
A1,ARX,Both,105,106,13,118,1.16125107233228,1.16125199715304,9.24820761083467e-07,9.24820761083467e-07,8.55293440131003e-13,8.29803937347279e-07,0,2.18880776559072e-07
A1,ARX,Both,105,106,14,119,1.15985031807331,1.15985150014012,1.18206680865818e-06,1.18206680865818e-06,1.39728194013133e-12,1.07069572672863e-06,0,2.6489175553035e-07
A1,ARX,Both,112,113,1,113,1.16753030758684,1.16753030858091,9.94073712234922e-10,9.94073712234922e-10,9.88182545356518e-19,4.24801871456992e-10,0.25,1.41568745615217e-09
A1,ARX,Both,112,113,2,114,1.16637232999476,1.16637233413954,4.14478718013811e-09,4.14478718013811e-09,1.71792607686372e-17,2.23444271233812e-09,0,4.37290287313985e-09
A1,ARX,Both,112,113,3,115,1.16516505269069,1.16516506330765,1.06169593117045e-08,1.06169593117045e-08,1.12719825026388e-16,6.26957041838239e-09,0,1.00131412605897e-08
A1,ARX,Both,112,113,4,116,1.16390883341696,1.16390885440761,2.09906554360373e-08,2.09906554360373e-08,4.40607615634442e-16,1.3412694045546e-08,0,1.86187193440546e-08
A1,ARX,Both,112,113,5,117,1.16260404441844,1.16260408159273,3.71742894245131e-08,3.71742894245131e-08,1.38192779421746e-15,2.5892491484214e-08,0,2.95279334316945e-08
A1,ARX,Both,112,113,6,118,1.16125107233228,1.16125113375484,6.14225532657997e-08,6.14225532657997e-08,3.77273004969e-15,4.50424336951984e-08,0,4.30019516661773e-08
A1,ARX,Both,112,113,7,119,1.15985031807331,1.15985041289339,9.48200815642508e-08,9.48200815642508e-08,8.99084786785118e-15,7.17739398544322e-08,0,5.99148502478108e-08
A1,ARX,Both,112,113,8,120,1.15840219671524,1.15840233399065,1.37275409706206e-07,1.37275409706206e-07,1.88445381100066e-14,1.07114291165228e-07,0,8.04998857573125e-08
A1,ARX,Both,112,113,9,121,1.15690713736768,1.15690732943956,1.92071877513911e-07,1.92071877513911e-07,3.68916061317187e-14,1.51965828755331e-07,0,1.05567373565041e-07
A1,ARX,Both,112,113,10,122,1.15536558304898,1.15536584567351,2.62624526570221e-07,2.62624526570221e-07,6.89716419562327e-14,2.09641415183093e-07,0,1.33384366995948e-07
A1,ARX,Both,112,113,11,123,1.15377799055497,1.15377834039442,3.49839454072409e-07,3.49839454072409e-07,1.22387643625681e-13,2.82091786058598e-07,0,1.65002502217071e-07
A1,ARX,Both,112,113,12,124,1.15214483032355,1.15214528024041,4.49916860878474e-07,4.49916860878474e-07,2.0242518170274e-13,3.68971877799199e-07,0,2.00451949150526e-07
A1,ARX,Both,112,113,13,125,1.15046658629535,1.15046715351303,5.6721767971446e-07,5.6721767971446e-07,3.21735896180656e-13,4.73162716100687e-07,0,2.38445601652426e-07
A1,ARX,Both,112,113,14,126,1.1487437557703,1.14874446211961,7.06349302603826e-07,7.06349302603826e-07,4.98929337288911e-13,5.9572403567539e-07,0,2.84567967356875e-07
A1,ARX,Both,119,120,1,120,1.15840219671524,1.15840219691434,1.99103178388782e-10,1.99103178388782e-10,3.96420756445151e-20,1.15918078839409e-10,1,1.32653266149418e-09
A1,ARX,Both,119,120,2,121,1.15690713736768,1.15690713795328,5.85604675862328e-10,5.85604675862328e-10,3.42932836391822e-19,3.71423672065576e-10,0.75,4.23027352036698e-09
A1,ARX,Both,119,120,3,122,1.15536558304898,1.15536558511837,2.06938977065363e-09,2.06938977065363e-09,4.28237402288588e-18,9.30246573598797e-10,0.75,9.00954694182943e-09
A1,ARX,Both,119,120,4,123,1.15377799055497,1.15377799545795,4.90298024402591e-09,4.90298024402591e-09,2.40392152733084e-17,1.78778321036077e-09,0.75,1.60355084766195e-08
A1,ARX,Both,119,120,5,124,1.15214483032355,1.15214483755659,7.23304172112194e-09,7.23304172112194e-09,5.23168925394906e-17,2.63972143279803e-09,0.75,2.56870587023172e-08
A1,ARX,Both,119,120,6,125,1.15046658629535,1.15046659523537,8.94001184192916e-09,8.94001184192916e-09,7.99238117338337e-17,3.59656097866553e-09,0.75,3.79559698115983e-08
A1,ARX,Both,119,120,7,126,1.1487437557703,1.14874376469866,8.92835672061665e-09,8.92835672061665e-09,7.97155537305805e-17,4.46689670437668e-09,1,5.42315973794949e-08
A1,ARX,Both,119,120,8,127,1.14697684926026,1.14697685579033,6.53006848594373e-09,6.53006848594373e-09,4.26417944311154e-17,5.65536028747834e-09,1,7.52972366679927e-08
A1,ARX,Both,119,120,9,128,1.14516639033777,1.14516639085734,5.19573051249722e-10,5.19573051249722e-10,2.69956155584946e-19,6.53356817290371e-09,1,9.99903799758783e-08
A1,ARX,Both,119,120,10,129,1.14331291548087,1.14331290494462,-1.05362512048401e-08,1.05362512048401e-08,1.11012589451495e-16,9.48641604159306e-09,1,1.28980750968566e-07
A1,ARX,Both,119,120,11,130,1.14141697391417,1.14141694428063,-2.96335420646443e-08,2.96335420646443e-08,8.78146815297043e-16,1.37263017877901e-08,1,1.61985992397362e-07
A1,ARX,Both,119,120,12,131,1.13947912744607,1.13947906495904,-6.24870246657139e-08,6.24870246657139e-08,3.90462825157353e-15,2.30874931691124e-08,0.75,2.01266133259548e-07
A1,ARX,Both,119,120,13,132,1.1374999503023,1.13749983833197,-1.11970323235511e-07,1.11970323235511e-07,1.25373532854647e-14,4.03502777042893e-08,0.75,2.44719277397998e-07
A1,ARX,Both,119,120,14,133,1.13548002895576,1.1354798450362,-1.83919565355239e-07,1.83919565355239e-07,3.38264065204602e-14,6.97711209375464e-08,0.5,2.95530801552868e-07
A1,ARX,Both,126,127,1,127,1.14697684926026,1.14697684826364,-9.96625670879325e-10,9.96625670879325e-10,9.93262727855665e-19,5.20423181092787e-10,0,1.35528149813879e-09
A1,ARX,Both,126,127,2,128,1.14516639033777,1.14516638580827,-4.52950144058661e-09,4.52950144058661e-09,2.05163833002762e-17,2.75737287817416e-09,0,4.32618496581938e-09
A1,ARX,Both,126,127,3,129,1.14331291548087,1.14331290332164,-1.21592285129424e-08,1.21592285129424e-08,1.47846838029951e-16,8.81040978691535e-09,0,9.18787484982531e-09
A1,ARX,Both,126,127,4,130,1.14141697391417,1.14141694696078,-2.69533901864349e-08,2.69533901864349e-08,7.26485242542208e-16,2.08069248324665e-08,0,1.6331341778919e-08
A1,ARX,Both,126,127,5,131,1.13947912744607,1.13947907552386,-5.19222078665393e-08,5.19222078665393e-08,2.69591566973612e-15,4.18657373336807e-08,0,2.62779485393771e-08
A1,ARX,Both,126,127,6,132,1.1374999503023,1.13749985907309,-9.12292028587558e-08,9.12292028587558e-08,8.32276745424402e-15,7.55490805964203e-08,0,3.9703388410306e-08
A1,ARX,Both,126,127,7,133,1.13548002895576,1.1354798795665,-1.49389264736399e-07,1.49389264736399e-07,2.2317152418482e-14,1.27024897891539e-07,0,5.63730749858493e-08
A1,ARX,Both,126,127,8,134,1.13341996195275,1.13341972885236,-2.33100383661977e-07,2.33100383661977e-07,5.43357888633609e-14,2.0179292625766e-07,0,7.66748547431639e-08
A1,ARX,Both,126,127,9,135,1.13132035973557,1.13132000943399,-3.50301578855294e-07,3.50301578855294e-07,1.22711196148512e-13,3.07021958921726e-07,0,1.00949810510897e-07
A1,ARX,Both,126,127,10,136,1.12918184446167,1.12918133789713,-5.06564540758703e-07,5.06564540758703e-07,2.56607633954075e-13,4.51239770295054e-07,0,1.28863710202598e-07
A1,ARX,Both,126,127,11,137,1.12700504981929,1.12700433484424,-7.14975052718003e-07,7.14975052718003e-07,5.11189326009111e-13,6.44548016188246e-07,0,1.60340503430056e-07
A1,ARX,Both,126,127,12,138,1.12479062083966,1.12478963302922,-9.87810439889714e-07,9.87810439889714e-07,9.75769465155109e-13,8.98576408941359e-07,0,1.94824527732784e-07
A1,ARX,Both,126,127,13,139,1.12253921370586,1.12253787693323,-1.3367726312552e-06,1.3367726312552e-06,1.78696106767295e-12,1.22663746707157e-06,0,2.3201118687366e-07
A1,ARX,Both,126,127,14,140,1.12025149555844,1.120249723051,-1.77250743460533e-06,1.77250743460533e-06,3.14178260573117e-12,1.64269599654358e-06,0,2.73395061700654e-07
A1,ARX,Both,133,134,1,134,1.13341996195275,1.13341995874893,-3.20381454699259e-09,3.20381454699259e-09,1.02644276515213e-17,2.79353487256076e-09,0,1.81496040418949e-09
A1,ARX,Both,133,134,2,135,1.13132035973557,1.13132034567193,-1.40636389200921e-08,1.40636389200921e-08,1.97785939674729e-16,1.26246257189007e-08,0,5.74814817966285e-09
A1,ARX,Both,133,134,3,136,1.12918184446167,1.12918180570214,-3.87595326944989e-08,3.87595326944989e-08,1.50230137469593e-15,3.48780992359071e-08,0,1.23548745123436e-08
A1,ARX,Both,133,134,4,137,1.12700504981929,1.12700496631447,-8.3504824610614e-08,8.3504824610614e-08,6.97305573324941e-15,7.59973248319766e-08,0,2.26487466004066e-08
A1,ARX,Both,133,134,5,138,1.12479062083966,1.12479046477043,-1.56069221768362e-07,1.56069221768362e-07,2.43576019833823e-14,1.43946004740572e-07,0,3.72714761831539e-08
A1,ARX,Both,133,134,6,139,1.12253921370586,1.12253894676916,-2.66936706072585e-07,2.66936706072585e-07,7.12552050488815e-14,2.48838809818124e-07,0,5.52895696448452e-08
A1,ARX,Both,133,134,7,140,1.12025149555844,1.12025106541768,-4.30140759455355e-07,4.30140759455355e-07,1.8502107294483e-13,4.01720080077538e-07,0,7.85239767098211e-08
A1,ARX,Both,133,134,8,141,1.11792814429764,1.11792748981889,-6.54478747419418e-07,6.54478747419418e-07,4.2834243082369e-13,6.16147758231773e-07,0,1.06228470797554e-07
A1,ARX,Both,133,134,9,142,1.11556984838258,1.11556888969602,-9.58686566354672e-07,9.58686566354672e-07,9.1907993250891e-13,9.08936394598362e-07,0,1.36567136543864e-07
A1,ARX,Both,133,134,10,143,1.11317730662725,1.11317595013957,-1.35648767551899e-06,1.35648767551899e-06,1.84005881383492e-12,1.29669154932152e-06,0,1.68708147341157e-07
A1,ARX,Both,133,134,11,144,1.1107512279934,1.11074935663642,-1.87135697959917e-06,1.87135697959917e-06,3.50197694509453e-12,1.80069381287994e-06,0,2.06173323247238e-07
A1,ARX,Both,133,134,12,145,1.10829233138049,1.10828980321388,-2.52816660228916e-06,2.52816660228916e-06,6.39162636893032e-12,2.44437943183678e-06,0,2.50457882822186e-07
A1,ARX,Both,133,134,13,146,1.10580134541265,1.10579799610256,-3.34931008527661e-06,3.34931008527661e-06,1.12178780473356e-11,3.25253255414203e-06,0,2.98762481865111e-07
A1,ARX,Both,133,134,14,147,1.10327900822278,1.1032746431001,-4.36512267887323e-06,4.36512267887323e-06,1.90542960016134e-11,4.25377461851722e-06,0,3.50783778968466e-07
