Scenario,Model,ExoMode,WindowDay,WindowDayIdx,ForecastDrivenRMSE,ForecastDrivenMAE,PersistenceRtRMSE,PersistenceRtMAE
A2,N4SID,None,112,113,0.321067945563805,0.237544591487893,1.67880684017209e-06,1.41292201659228e-06
A2,N4SID,None,119,120,0.303513936979869,0.225707380125601,1.60174165050101e-07,1.34806697360546e-07
A2,N4SID,None,126,127,0.188561241538111,0.137031716597896,1.52814340213772e-08,1.28612874001582e-08
A2,N4SID,None,133,134,0.0673654489581093,0.0485082148499194,1.45796809545527e-09,1.22705249136093e-09
A2,N4SID,None,140,141,0.0866700450163766,0.0637031417421967,1.39107317951345e-10,1.17065722195418e-10
A2,N4SID,None,147,148,0.0502592896398898,0.0388159073400846,1.32799105005306e-11,1.11618650830029e-11
A2,N4SID,None,154,155,0.0365596325951409,0.0271872952797217,1.27051493695679e-12,1.08332390677138e-12
A2,N4SID,None,161,162,0.0220484984104267,0.016034529809769,6.0953338503817e-14,4.54239820360921e-14
A2,N4SID,None,168,169,0.0108161220000541,0.0080849768423488,2.12977703176197e-14,1.92861599706313e-14
A2,N4SID,None,175,176,0.00819087316421676,0.00630210298525518,6.31169356937273e-15,5.64627709666508e-15
A2,N4SID,None,182,183,0.00721477799908347,0.00539952282787727,1.10322240837512e-14,9.51619735392991e-15
A2,N4SID,None,189,190,0.00276386355872244,0.00222198588401556,3.0560676768916e-15,1.80807749724668e-15
A2,N4SID,None,196,197,0.00563497726876756,0.00403066096187594,4.35844609164316e-15,3.77475828372553e-15
A2,N4SID,None,203,204,0.00239914505565711,0.00178417361087213,1.10066569020271e-15,7.61295788314393e-16
A2,N4SID,None,210,211,0.00081109640554719,0.000668057728805801,2.12522489455522e-15,1.90323947078598e-15
A2,N4SID,None,217,218,0.0014743117112071,0.00108818185095863,1.9043295562248e-15,1.54638207001361e-15
A2,N4SID,None,224,225,0.000680481636722368,0.000525293294326886,5.1264695215528e-16,3.25136742925939e-16
A2,N4SID,None,231,232,0.000618338462411895,0.000462970951073893,2.12387807775633e-15,1.80014733278508e-15
A2,N4SID,None,238,239,0.000369157925812658,0.000286154714943429,4.77928123680043e-16,3.15224037348928e-16
A2,N4SID,None,245,246,0.000303559949501992,0.000221480659204558,1.30185189290517e-16,9.91270557701033e-17
A2,N4SID,None,252,253,0.000123561499922205,9.25487476454246e-05,2.71137414064811e-16,2.22044604925031e-16
A2,N4SID,None,259,260,0.000126140847268081,9.67174412492496e-05,1.35314785275441e-16,9.81357852124022e-17
A2,N4SID,None,266,267,0.000135149875720092,9.65630391624415e-05,5.42262143783384e-17,3.91551870291908e-17
A2,N4SID,None,273,274,6.54094777358737e-05,4.90590588768807e-05,4.50455853867674e-17,3.46944695195361e-17
A2,N4SID,None,280,281,4.0105709627201e-05,3.07625600330736e-05,4.04603565571184e-17,3.91551870291908e-17
A2,N4SID,None,287,288,3.37056107182e-05,2.50556077080808e-05,5.0787503002539e-18,1.98254111540207e-18
A2,N4SID,None,294,295,2.63038164009977e-05,1.91519966236037e-05,1.87295056722722e-17,1.75950523991933e-17
A2,N4SID,None,301,302,2.05847133197794e-05,1.48387605507982e-05,1.13564309121152e-18,4.95635278850516e-19
A2,N4SID,None,308,309,1.55105667878646e-05,1.09743604591905e-05,2.318121752821e-19,6.19544098563145e-20
A2,N4SID,None,315,316,8.35248724816996e-06,5.95388942148458e-06,6.1331736667335e-19,3.09772049281573e-19
A2,N4SID,None,322,323,6.12422308746539e-06,4.43094318899726e-06,3.27831922207154e-19,1.23908819712629e-19
A2,N4SID,None,329,330,4.79892192195584e-06,3.44593552496397e-06,1.1590608764105e-19,3.09772049281573e-20
A2,N4SID,None,336,337,2.66911704948876e-06,1.97778266381426e-06,0,0
A2,N4SID,None,343,344,1.61884490265427e-06,1.22987326136052e-06,0,0
A2,N4SID,None,350,351,1.64333288133141e-06,1.17246886649868e-06,0,0
A2,N4SID,S,49,50,963.968353994786,763.823464050742,801.91049224581,622.723895714696
A2,N4SID,S,56,57,401.334163036746,331.22742744726,198.062994833304,163.716140618805
A2,N4SID,S,63,64,209.867783671751,173.768356984191,22.6088693626653,18.9766522007873
A2,N4SID,S,70,71,101.059073771056,84.1782646887675,2.21396700786164,1.86262939375437
A2,N4SID,S,77,78,38.1734984051577,29.6422279707395,0.212054600131904,0.178459914440274
A2,N4SID,S,84,85,13.2610021648671,9.46396635439188,0.0202477645616723,0.0170407233952038
A2,N4SID,S,91,92,4.15623667295602,2.69255520989283,0.00193238564794117,0.00162632519334238
A2,N4SID,S,98,99,2.2913493665015,1.43721165276562,0.000184398024059133,0.000155192592310576
A2,N4SID,S,105,106,0.216404802488156,0.125991469052993,1.75950180066522e-05,1.48083172949295e-05
A2,N4SID,S,112,113,0.9500581442158,0.608099617376069,1.67880684017209e-06,1.41292201659228e-06
A2,N4SID,S,119,120,0.322049879918355,0.2070052840041,1.60174165050101e-07,1.34806697360546e-07
A2,N4SID,S,126,127,0.0786133935423078,0.0609283638823293,1.52814340213772e-08,1.28612874001582e-08
A2,N4SID,S,133,134,0.334600582195525,0.202863847850995,1.45796809545527e-09,1.22705249136093e-09
A2,N4SID,S,140,141,0.046756529098979,0.0290683891412516,1.39107317951345e-10,1.17065722195418e-10
A2,N4SID,S,147,148,0.0889398128045696,0.0575234644441898,1.32799105005306e-11,1.11618650830029e-11
A2,N4SID,S,154,155,0.0380701236368504,0.0316292770186741,1.27051493695679e-12,1.08332390677138e-12
A2,N4SID,S,161,162,0.00432555969099924,0.00352139749554567,6.0953338503817e-14,4.54239820360921e-14
A2,N4SID,S,168,169,0.00618709140665593,0.00506409034261925,2.12977703176197e-14,1.92861599706313e-14
A2,N4SID,S,175,176,0.0055004551828572,0.00477287106185756,6.31169356937273e-15,5.64627709666508e-15
A2,N4SID,S,182,183,0.0140176324642704,0.0103740792154102,1.10322240837512e-14,9.51619735392991e-15
A2,N4SID,S,189,190,0.0138393068624961,0.0104985216846322,3.0560676768916e-15,1.80807749724668e-15
A2,N4SID,S,196,197,0.0137555925269754,0.00966738945683135,4.35844609164316e-15,3.77475828372553e-15
A2,N4SID,S,203,204,0.00719826732952187,0.00521168877182341,1.10066569020271e-15,7.61295788314393e-16
A2,N4SID,S,210,211,0.00441361800174168,0.00315938070005858,2.12522489455522e-15,1.90323947078598e-15
A2,N4SID,S,217,218,0.00172661421745987,0.00133386952260419,1.9043295562248e-15,1.54638207001361e-15
A2,N4SID,S,224,225,0.00174633429871529,0.00132796843250802,5.1264695215528e-16,3.25136742925939e-16
A2,N4SID,S,231,232,0.00188121406125663,0.00133411952691241,2.12387807775633e-15,1.80014733278508e-15
A2,N4SID,S,238,239,0.00108554629719471,0.000794933388153079,4.77928123680043e-16,3.15224037348928e-16
A2,N4SID,S,245,246,0.00092291908878734,0.000679099134102844,1.30185189290517e-16,9.91270557701033e-17
A2,N4SID,S,252,253,0.000655283571757602,0.000472300842068709,2.71137414064811e-16,2.22044604925031e-16
A2,N4SID,S,259,260,0.00017762017306287,0.000138867638289563,1.35314785275441e-16,9.81357852124022e-17
A2,N4SID,S,266,267,0.000249756328780614,0.000179655761679899,5.42262143783384e-17,3.91551870291908e-17
A2,N4SID,S,273,274,0.000131405839126732,9.5444402797474e-05,4.50455853867674e-17,3.46944695195361e-17
A2,N4SID,S,280,281,0.000167248041583203,0.000119082732613444,4.04603565571184e-17,3.91551870291908e-17
A2,N4SID,S,287,288,6.17166130280544e-05,4.44166470194559e-05,5.0787503002539e-18,1.98254111540207e-18
A2,N4SID,S,294,295,5.82873874113447e-05,4.11562557596816e-05,1.87295056722722e-17,1.75950523991933e-17
A2,N4SID,S,301,302,4.28802588509146e-05,3.04158719270529e-05,1.13564309121152e-18,4.95635278850516e-19
A2,N4SID,S,308,309,3.19906636218245e-05,2.20018984547315e-05,2.318121752821e-19,6.19544098563145e-20
A2,N4SID,S,315,316,1.99361032982795e-05,1.43250501941723e-05,6.1331736667335e-19,3.09772049281573e-19
A2,N4SID,S,322,323,1.33522697076105e-05,9.49088151898741e-06,3.27831922207154e-19,1.23908819712629e-19
A2,N4SID,S,329,330,1.46035383127008e-05,1.04525160561878e-05,1.1590608764105e-19,3.09772049281573e-20
A2,N4SID,S,336,337,8.09913437207383e-06,5.62642947549955e-06,0,0
A2,N4SID,S,343,344,5.34426838345931e-06,3.68441997936143e-06,0,0
A2,N4SID,S,350,351,3.51450066379673e-06,2.47696082592742e-06,0,0
A2,SSEST,I,49,50,58.5879003645652,43.5845500973813,801.91049224581,622.723895714696
A2,SSEST,I,56,57,314.451455100604,260.152971838362,198.062994833304,163.716140618805
A2,SSEST,I,63,64,122.045604503982,97.3194523086347,22.6088693626653,18.9766522007873
A2,SSEST,I,70,71,99.5912434486054,79.3500130932638,2.21396700786164,1.86262939375437
A2,SSEST,I,77,78,49.0043405524283,39.3601161748323,0.212054600131904,0.178459914440274
A2,SSEST,I,84,85,29.9799563033494,23.734737021917,0.0202477645616723,0.0170407233952038
A2,SSEST,I,91,92,18.4340790791903,14.5400621984073,0.00193238564794117,0.00162632519334238
A2,SSEST,I,98,99,13.2517412732002,10.5157626922485,0.000184398024059133,0.000155192592310576
A2,SSEST,I,105,106,8.1906397445709,6.49172454299746,1.75950180066522e-05,1.48083172949295e-05
A2,SSEST,I,112,113,5.45737335768743,4.22043038154404,1.67880684017209e-06,1.41292201659228e-06
A2,SSEST,I,119,120,3.47277483109404,2.67536629584674,1.60174165050101e-07,1.34806697360546e-07
A2,SSEST,I,126,127,1.08832407885843,0.825495500193237,1.52814340213772e-08,1.28612874001582e-08
A2,SSEST,I,133,134,0.648033064077,0.514994331029551,1.45796809545527e-09,1.22705249136093e-09
A2,SSEST,I,140,141,0.277567174840739,0.222615241413211,1.39107317951345e-10,1.17065722195418e-10
A2,SSEST,I,147,148,0.534755375680882,0.410298294975086,1.32799105005306e-11,1.11618650830029e-11
A2,SSEST,I,154,155,0.182205911415801,0.144106898823412,1.27051493695679e-12,1.08332390677138e-12
A2,SSEST,I,161,162,0.169612163053851,0.134718907180203,6.0953338503817e-14,4.54239820360921e-14
A2,SSEST,I,168,169,0.112262255589096,0.08663474909518,2.12977703176197e-14,1.92861599706313e-14
A2,SSEST,I,175,176,0.107599751034559,0.084151727857854,6.31169356937273e-15,5.64627709666508e-15
A2,SSEST,I,182,183,0.0871469892591211,0.0677826859516567,1.10322240837512e-14,9.51619735392991e-15
A2,SSEST,I,189,190,0.0140181234729919,0.0110303986309841,3.0560676768916e-15,1.80807749724668e-15
A2,SSEST,I,196,197,0.0293682775525135,0.0229013674749352,4.35844609164316e-15,3.77475828372553e-15
A2,SSEST,I,203,204,0.0224031939918284,0.0173076376391452,1.10066569020271e-15,7.61295788314393e-16
A2,SSEST,I,210,211,0.0145577385665999,0.0114123247524894,2.12522489455522e-15,1.90323947078598e-15
A2,SSEST,I,217,218,0.00831416116712289,0.00645486879092805,1.9043295562248e-15,1.54638207001361e-15
A2,SSEST,I,224,225,0.00526437284045324,0.00404377390132059,5.1264695215528e-16,3.25136742925939e-16
A2,SSEST,I,231,232,0.00558101295649673,0.00417572421132693,2.12387807775633e-15,1.80014733278508e-15
A2,SSEST,I,238,239,0.000923441659043758,0.000663653191083052,4.77928123680043e-16,3.15224037348928e-16
A2,SSEST,I,245,246,0.00327576513255617,0.00245736662345321,1.30185189290517e-16,9.91270557701033e-17
A2,SSEST,I,252,253,0.00259747240071487,0.00192069563033367,2.71137414064811e-16,2.22044604925031e-16
A2,SSEST,I,259,260,0.00108133072240301,0.000804522947846266,1.35314785275441e-16,9.81357852124022e-17
A2,SSEST,I,266,267,0.000860907990658412,0.00063700809328516,5.42262143783384e-17,3.91551870291908e-17
A2,SSEST,I,273,274,0.000183152826219474,0.000141693297839042,4.50455853867674e-17,3.46944695195361e-17
A2,SSEST,I,280,281,0.000209964587482182,0.000163605882378166,4.04603565571184e-17,3.91551870291908e-17
A2,SSEST,I,287,288,0.000145145225290884,0.0001120059960326,5.0787503002539e-18,1.98254111540207e-18
A2,SSEST,I,294,295,0.000110848487264104,8.66891287126371e-05,1.87295056722722e-17,1.75950523991933e-17
A2,SSEST,I,301,302,4.11977425695413e-05,3.16057402374661e-05,1.13564309121152e-18,4.95635278850516e-19
A2,SSEST,I,308,309,4.65269290218001e-05,3.54085539094018e-05,2.318121752821e-19,6.19544098563145e-20
A2,SSEST,I,315,316,6.07968496511776e-05,4.73187146196522e-05,6.1331736667335e-19,3.09772049281573e-19
A2,SSEST,I,322,323,4.05916441589358e-05,3.14377507633095e-05,3.27831922207154e-19,1.23908819712629e-19
A2,SSEST,I,329,330,1.37423966464823e-06,1.03903106291258e-06,1.1590608764105e-19,3.09772049281573e-20
A2,SSEST,I,336,337,1.93902926263044e-05,1.48675030841435e-05,0,0
A2,SSEST,I,343,344,1.38393147279423e-05,1.04752163173167e-05,0,0
A2,SSEST,I,350,351,7.95793793517369e-06,6.02662354248284e-06,0,0
A2,SSEST,None,49,50,310.234929502119,230.29140792747,801.91049224581,622.723895714696
A2,SSEST,None,56,57,27.8164195191062,19.1034042499922,198.062994833304,163.716140618805
A2,SSEST,None,63,64,74.4697367984829,49.993661383714,22.6088693626653,18.9766522007873
A2,SSEST,None,70,71,10.1267506512517,6.92107422746313,2.21396700786164,1.86262939375437
A2,SSEST,None,77,78,3.49894816154846,2.38185548547451,0.212054600131904,0.178459914440274
A2,SSEST,None,84,85,1.14716207808032,0.820206362748536,0.0202477645616723,0.0170407233952038
A2,SSEST,None,91,92,0.967175665822467,0.692645354256241,0.00193238564794117,0.00162632519334238
A2,SSEST,None,98,99,0.613001595669085,0.426818988861817,0.000184398024059133,0.000155192592310576
A2,SSEST,None,105,106,0.47012314221471,0.316302211134269,1.75950180066522e-05,1.48083172949295e-05
A2,SSEST,None,112,113,0.236621086095058,0.169245283285563,1.67880684017209e-06,1.41292201659228e-06
A2,SSEST,None,119,120,0.261575609006605,0.185194547431214,1.60174165050101e-07,1.34806697360546e-07
A2,SSEST,None,126,127,0.161796439767709,0.115761279933122,1.52814340213772e-08,1.28612874001582e-08
A2,SSEST,None,133,134,0.050705235247065,0.0376794124556845,1.45796809545527e-09,1.22705249136093e-09
A2,SSEST,None,140,141,0.0772562629657244,0.0534593986061029,1.39107317951345e-10,1.17065722195418e-10
A2,SSEST,None,147,148,0.0650658675611926,0.0444775867408018,1.32799105005306e-11,1.11618650830029e-11
A2,SSEST,None,154,155,0.0354037491313142,0.0244503313192511,1.27051493695679e-12,1.08332390677138e-12
A2,SSEST,None,161,162,0.0182073928419218,0.0128298420407719,6.0953338503817e-14,4.54239820360921e-14
A2,SSEST,None,168,169,0.00817677669862762,0.00612881897856982,2.12977703176197e-14,1.92861599706313e-14
A2,SSEST,None,175,176,0.00833964097748981,0.00589698148229305,6.31169356937273e-15,5.64627709666508e-15
A2,SSEST,None,182,183,0.00628590663522876,0.00453199366256084,1.10322240837512e-14,9.51619735392991e-15
A2,SSEST,None,189,190,0.00225380352417256,0.00176956540562994,3.0560676768916e-15,1.80807749724668e-15
A2,SSEST,None,196,197,0.00514662550078265,0.00353525936243989,4.35844609164316e-15,3.77475828372553e-15
A2,SSEST,None,203,204,0.00240927707907967,0.00169231096686417,1.10066569020271e-15,7.61295788314393e-16
A2,SSEST,None,210,211,0.000946485487042953,0.00071644119331873,2.12522489455522e-15,1.90323947078598e-15
A2,SSEST,None,217,218,0.00115348268088574,0.000838278547153277,1.9043295562248e-15,1.54638207001361e-15
A2,SSEST,None,224,225,0.000688736697091745,0.000499184256394986,5.1264695215528e-16,3.25136742925939e-16
A2,SSEST,None,231,232,0.000635915324052315,0.00044776126245713,2.12387807775633e-15,1.80014733278508e-15
A2,SSEST,None,238,239,0.000380507983745376,0.000276266429259926,4.77928123680043e-16,3.15224037348928e-16
A2,SSEST,None,245,246,0.000280868105380721,0.000195617464898906,1.30185189290517e-16,9.91270557701033e-17
A2,SSEST,None,252,253,0.000155336398555376,0.000110683103577201,2.71137414064811e-16,2.22044604925031e-16
A2,SSEST,None,259,260,0.000134846046520228,9.67214256158184e-05,1.35314785275441e-16,9.81357852124022e-17
A2,SSEST,None,266,267,0.000120967108877689,8.41804072758937e-05,5.42262143783384e-17,3.91551870291908e-17
A2,SSEST,None,273,274,6.50900291417675e-05,4.67667888742265e-05,4.50455853867674e-17,3.46944695195361e-17
A2,SSEST,None,280,281,4.55004066596853e-05,3.26873384654385e-05,4.04603565571184e-17,3.91551870291908e-17
A2,SSEST,None,287,288,3.0367249927489e-05,2.1773685168538e-05,5.0787503002539e-18,1.98254111540207e-18
A2,SSEST,None,294,295,2.40175210218078e-05,1.69354371271102e-05,1.87295056722722e-17,1.75950523991933e-17
A2,SSEST,None,301,302,1.86205024617019e-05,1.29614220774276e-05,1.13564309121152e-18,4.95635278850516e-19
A2,SSEST,None,308,309,1.48834757217724e-05,1.02398771973363e-05,2.318121752821e-19,6.19544098563145e-20
A2,SSEST,None,315,316,7.91310138438485e-06,5.462173456984e-06,6.1331736667335e-19,3.09772049281573e-19
A2,SSEST,None,322,323,5.62395429013066e-06,3.89430311573744e-06,3.27831922207154e-19,1.23908819712629e-19
A2,SSEST,None,329,330,4.29436890664361e-06,2.97472884568004e-06,1.1590608764105e-19,3.09772049281573e-20
A2,SSEST,None,336,337,2.49963358955257e-06,1.79052111720334e-06,0,0
A2,SSEST,None,343,344,1.74248830230236e-06,1.24208892838672e-06,0,0
A2,SSEST,None,350,351,1.54181509499988e-06,1.06014456028642e-06,0,0
A2,SSEST,S,49,50,590.932475009759,432.123157164096,801.91049224581,622.723895714696
A2,SSEST,S,56,57,334.962563446539,255.307105341331,198.062994833304,163.716140618805
A2,SSEST,S,63,64,129.574223745311,99.7758244942274,22.6088693626653,18.9766522007873
A2,SSEST,S,70,71,66.7652028569362,51.6629084129428,2.21396700786164,1.86262939375437
A2,SSEST,S,77,78,44.7383886320703,34.7184998660176,0.212054600131904,0.178459914440274
A2,SSEST,S,84,85,28.4089358250034,21.8957271629554,0.0202477645616723,0.0170407233952038
A2,SSEST,S,91,92,19.0021745975417,14.689362795042,0.00193238564794117,0.00162632519334238
A2,SSEST,S,98,99,13.7593231862383,10.703943368957,0.000184398024059133,0.000155192592310576
A2,SSEST,S,105,106,7.73224465872122,5.96302719044443,1.75950180066522e-05,1.48083172949295e-05
A2,SSEST,S,112,113,4.76384299286838,3.62307843183069,1.67880684017209e-06,1.41292201659228e-06
A2,SSEST,S,119,120,3.31673419313318,2.50758450922985,1.60174165050101e-07,1.34806697360546e-07
A2,SSEST,S,126,127,1.99082228564631,1.51064491848159,1.52814340213772e-08,1.28612874001582e-08
A2,SSEST,S,133,134,1.4206618349313,1.08465889840431,1.45796809545527e-09,1.22705249136093e-09
A2,SSEST,S,140,141,0.831146947129891,0.623124053720543,1.39107317951345e-10,1.17065722195418e-10
A2,SSEST,S,147,148,0.736905802770302,0.563153861965325,1.32799105005306e-11,1.11618650830029e-11
A2,SSEST,S,154,155,0.217534495870046,0.160992664822641,1.27051493695679e-12,1.08332390677138e-12
A2,SSEST,S,161,162,0.193295346565465,0.140668989825209,6.0953338503817e-14,4.54239820360921e-14
A2,SSEST,S,168,169,0.142474331894357,0.107137579921757,2.12977703176197e-14,1.92861599706313e-14
A2,SSEST,S,175,176,0.106438114176823,0.078612984899687,6.31169356937273e-15,5.64627709666508e-15
A2,SSEST,S,182,183,0.0554201108727997,0.0409859797858499,1.10322240837512e-14,9.51619735392991e-15
A2,SSEST,S,189,190,0.0409398945970052,0.0300786692353997,3.0560676768916e-15,1.80807749724668e-15
A2,SSEST,S,196,197,0.0253586095701697,0.0182916047104842,4.35844609164316e-15,3.77475828372553e-15
A2,SSEST,S,203,204,0.0130030067704753,0.00962719772120335,1.10066569020271e-15,7.61295788314393e-16
A2,SSEST,S,210,211,0.00974988750325374,0.00710783899661047,2.12522489455522e-15,1.90323947078598e-15
A2,SSEST,S,217,218,0.00990524786732517,0.00715130056178472,1.9043295562248e-15,1.54638207001361e-15
A2,SSEST,S,224,225,0.00345116704604989,0.00250897931940157,5.1264695215528e-16,3.25136742925939e-16
A2,SSEST,S,231,232,0.00207506201327006,0.00147630126183714,2.12387807775633e-15,1.80014733278508e-15
A2,SSEST,S,238,239,0.00150897954529597,0.00103306618210624,4.77928123680043e-16,3.15224037348928e-16
A2,SSEST,S,245,246,0.00125723935853666,0.000918980200049374,1.30185189290517e-16,9.91270557701033e-17
A2,SSEST,S,252,253,0.000774817346188542,0.000523404207787435,2.71137414064811e-16,2.22044604925031e-16
A2,SSEST,S,259,260,0.000541042963326345,0.000382936819414246,1.35314785275441e-16,9.81357852124022e-17
A2,SSEST,S,266,267,0.00035525823583689,0.00023741216977609,5.42262143783384e-17,3.91551870291908e-17
A2,SSEST,S,273,274,0.000201948294779288,0.000137970475201717,4.50455853867674e-17,3.46944695195361e-17
A2,SSEST,S,280,281,0.000214971354689725,0.000142983759183094,4.04603565571184e-17,3.91551870291908e-17
A2,SSEST,S,287,288,0.000100866877187784,6.80250931327769e-05,5.0787503002539e-18,1.98254111540207e-18
A2,SSEST,S,294,295,6.21253644699399e-05,4.25121659772332e-05,1.87295056722722e-17,1.75950523991933e-17
A2,SSEST,S,301,302,3.71454416042127e-05,2.46257496936288e-05,1.13564309121152e-18,4.95635278850516e-19
A2,SSEST,S,308,309,2.2654114919828e-05,1.48647211834259e-05,2.318121752821e-19,6.19544098563145e-20
A2,SSEST,S,315,316,1.5040803424658e-05,1.04144060168509e-05,6.1331736667335e-19,3.09772049281573e-19
A2,SSEST,S,322,323,1.45251922058042e-05,9.40592134041198e-06,3.27831922207154e-19,1.23908819712629e-19
A2,SSEST,S,329,330,6.54099996206984e-06,4.34165387397056e-06,1.1590608764105e-19,3.09772049281573e-20
A2,SSEST,S,336,337,4.00552082423101e-06,2.66483111622509e-06,0,0
A2,SSEST,S,343,344,3.82524439780022e-06,2.43388469102317e-06,0,0
A2,SSEST,S,350,351,2.3489518612649e-06,1.58452120623094e-06,0,0
A3,ARX,Both,49,50,0.313108640130182,0.165954630932548,16.8148985290594,12.3866586646063
A3,ARX,Both,56,57,0.586857174907706,0.318995210608798,17.7730475748492,13.2146184094496
A3,ARX,Both,63,64,0.822174380068889,0.458670045866646,12.1530632277441,9.31064190545588
A3,ARX,Both,70,71,0.90866984605633,0.523731889119383,2.66797595174493,1.59133638584905
A3,ARX,Both,77,78,0.71968717639976,0.424562299097001,20.5161481683367,14.38799787887
A3,ARX,Both,84,85,0.482879772787932,0.290858086757096,32.1815388231203,23.5285513435294
A3,ARX,Both,91,92,0.276767196993993,0.170069368664461,30.5693328809935,22.9838512164065
A3,ARX,Both,98,99,0.0531906048252727,0.036482434245264,18.391037951174,14.2812214675135
A3,ARX,Both,105,106,0.393110034086936,0.230052276396171,2.69042068384922,2.3248742886913
A3,ARX,Both,112,113,0.921304392741484,0.549478159524491,13.2609519691012,9.28425003693029
A3,ARX,Both,119,120,1.26981648025035,0.758447820195702,25.6924724100902,18.7299621588022
A3,ARX,Both,126,127,1.61163898493587,0.96103661449845,32.49950759399,24.0229113146392
A3,ARX,Both,133,134,2.09316599523151,1.2552777870666,28.5949617255344,21.5471542023473
A3,ARX,Both,140,141,2.3738835627608,1.42949977204912,9.20825800643359,7.60270696944706
A3,ARX,Both,147,148,2.55812715647949,1.56548568714334,23.4526913564687,15.8079661498225
A3,ARX,Both,154,155,2.34652609839857,1.4556853175528,51.5506751457048,37.2186155645924
A3,ARX,Both,161,162,1.62877712399336,1.02651575300472,58.8438309919444,43.7904695185988
A3,ARX,Both,168,169,0.836662342987304,0.537146979961904,43.5889798918609,33.3489074405954
A3,ARX,Both,175,176,0.203153392189608,0.134167609996796,16.6341874057961,13.4460734184482
A3,ARX,Both,182,183,0.0590678511486525,0.0369662298099261,12.3628679197767,7.9533025789393
A3,ARX,Both,189,190,0.0226095566124929,0.0141100458074236,36.6858130284577,26.5020667954105
A3,ARX,Both,196,197,0.0166151853889208,0.0126165225663694,53.2685421594514,39.2158575000558
A3,ARX,Both,203,204,0.446143764998963,0.262037159224243,55.0974910835819,41.161673054687
A3,ARX,Both,210,211,1.34165920980585,0.804281645524952,33.0394239242726,25.6672092514587
A3,ARX,Both,217,218,2.08547310899426,1.26558306971762,15.4702903390001,9.04125844416036
A3,ARX,Both,224,225,2.45384046929696,1.50891469774873,68.3457071295404,48.5201819732468
A3,ARX,Both,231,232,2.16467664627943,1.37148723759281,96.5839730498462,71.1341909963581
A3,ARX,Both,238,239,1.49145384178022,0.94676271318115,85.5330881907944,64.7019051371277
A3,ARX,Both,245,246,0.481697196181117,0.320392139221748,46.9714374110701,36.7806226336807
A3,ARX,Both,252,253,0.177338543222851,0.114010106644888,4.33734132828871,3.56880824341842
A3,ARX,Both,259,260,0.104358008414356,0.0637928023705529,43.5577961311724,30.8872642610443
A3,ARX,Both,266,267,0.113907890248307,0.0633114607684157,76.2375241930877,55.8441527259378
A3,ARX,Both,273,274,0.243445702232313,0.141779391184725,90.1449483386776,66.9757600761263
A3,ARX,Both,280,281,0.577839655419756,0.342445729450333,71.8770961388833,54.6418012298117
A3,ARX,Both,287,288,1.49247136603098,0.904969012861622,14.1095416757011,12.0969975669326
A3,ARX,Both,294,295,2.38209693685186,1.46640760221684,72.6024386677468,50.0130709401281
A3,ARX,Both,301,302,1.4229633555104,0.927370999394303,138.515338631892,100.707220189495
A3,ARX,Both,308,309,0.634042657213926,0.321994671656804,152.645942610634,113.867036351163
A3,ARX,Both,315,316,4.06361191183432,2.49146883427537,121.517942141685,92.3622836183207
A3,ARX,Both,322,323,6.13676660284259,3.83190571597532,75.7160233256961,58.3758830813211
A3,ARX,Both,329,330,5.67451601646423,3.58912375822173,38.5412214602882,30.0337095555515
A3,ARX,Both,336,337,3.42349834253944,2.18706920584058,16.4104582167095,12.8915132149397
A3,ARX,Both,343,344,1.24574209114322,0.805087386263105,5.91627246543106,4.67720292283824
A3,ARX,Both,350,351,0.0306434967350049,0.0224730309657356,1.81682345540558,1.44393794426875
A3,ARX,I,49,50,0.0978276389101542,0.0509371781118578,16.8148985290594,12.3866586646063
A3,ARX,I,56,57,0.123677423293977,0.0663223657635967,17.7730475748492,13.2146184094496
A3,ARX,I,63,64,0.00851300539042271,0.00580006370168868,12.1530632277441,9.31064190545588
A3,ARX,I,70,71,0.252612809285659,0.135674731309089,2.66797595174493,1.59133638584905
A3,ARX,I,77,78,0.399015603288226,0.220418923491256,20.5161481683367,14.38799787887
A3,ARX,I,84,85,0.360063020057447,0.202125143665837,32.1815388231203,23.5285513435294
A3,ARX,I,91,92,0.283255214546008,0.161914224417452,30.5693328809935,22.9838512164065
A3,ARX,I,98,99,0.281473958756955,0.160951867824938,18.391037951174,14.2812214675135
A3,ARX,I,105,106,0.290855545288133,0.167355492344346,2.69042068384922,2.3248742886913
A3,ARX,I,112,113,0.25022627503972,0.14454432799185,13.2609519691012,9.28425003693029
A3,ARX,I,119,120,0.161072150484781,0.0923569070048334,25.6924724100902,18.7299621588022
A3,ARX,I,126,127,0.160817138927056,0.0911700224009451,32.49950759399,24.0229113146392
A3,ARX,I,133,134,0.153153958218504,0.0876486095426766,28.5949617255344,21.5471542023473
A3,ARX,I,140,141,0.0561764201632419,0.0324614217553614,9.20825800643359,7.60270696944706
A3,ARX,I,147,148,0.0679941729231928,0.0381186670195137,23.4526913564687,15.8079661498225
A3,ARX,I,154,155,0.157119336619239,0.090643281623857,51.5506751457048,37.2186155645924
A3,ARX,I,161,162,0.231670631097197,0.134947611102429,58.8438309919444,43.7904695185988
A3,ARX,I,168,169,0.232198299057776,0.137519161644166,43.5889798918609,33.3489074405954
A3,ARX,I,175,176,0.0634351204325665,0.0405315272754641,16.6341874057961,13.4460734184482
