Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,2,79,1.17601270147102,1.17601434991421,1.64844319616719e-06,2.71736497098991e-12,1.64844319616719e-06,1.22195536984313e-06,8.24221598083597e-07,4.38149619985673e-07,4.23642794622481e-06,0,0,-0.7875,0.7875,1.31094743499593e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,3,80,1.17663516464889,1.17663873541302,3.57076412837998e-06,1.27503564605252e-11,3.57076412837998e-06,2.74889296626939e-06,1.78538206418999e-06,7.58363342029389e-07,9.8262729419929e-06,0,0,-0.7875,0.7875,2.26460421615116e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,4,81,1.17720528701538,1.17721146713678,6.18012140796154e-06,3.81939006171445e-11,6.18012140796154e-06,4.88578395149646e-06,3.09006070398077e-06,1.09872404689404e-06,1.77972430308593e-05,0,0,-0.7875,0.7875,3.41827594840804e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,5,82,1.17772289963092,1.17773280432167,9.90469075290434e-06,9.81028989106688e-11,9.90469075290434e-06,7.99267892296587e-06,4.95234537645217e-06,1.51835034661318e-06,2.94963594302811e-05,0,0,-0.7875,0.7875,4.63604069850243e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,6,83,1.17818784911572,1.17820231127876,1.44621630371322e-05,2.09154159712593e-10,1.44621630371322e-05,1.2056058666316e-05,7.23108151856611e-06,1.90719070598533e-06,4.51139917738708e-05,0,0,-0.7875,0.7875,5.92176919961274e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,7,84,1.17859999769523,1.17862002230965,2.00246144197447e-05,4.00985182659447e-10,2.00246144197447e-05,1.71701075049774e-05,1.00123072098723e-05,2.31106913128332e-06,6.49421074312428e-05,0,0,-0.7875,0.7875,7.39972329499849e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,8,85,1.17895922324091,1.17898615967789,2.69364369780423e-05,7.25571637072043e-10,2.69364369780423e-05,2.34377405453179e-05,1.34682184890211e-05,2.83753074367121e-06,8.91640832212381e-05,0,0,-0.7875,0.7875,9.08391534859554e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,9,86,1.17926541930649,1.17930062554841,3.52062419199939e-05,1.23947947012913e-09,3.52062419199939e-05,3.10375798662641e-05,1.76031209599969e-05,3.27896287607432e-06,0.000118787025562117,0,0,-0.7875,0.7875,1.05962383670777e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,10,87,1.17951849515947,1.17956392406406,4.54289045925815e-05,2.06378537248188e-09,4.54289045925815e-05,4.01552347141688e-05,2.27144522962908e-05,3.68010003585773e-06,0.000154304003881611,0,0,-0.7875,0.7875,1.22408280830433e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,11,88,1.179718375808,1.17977496369687,5.65878888647564e-05,3.20218916617002e-09,5.65878888647564e-05,5.05308370330606e-05,2.82939444323782e-05,4.23426862486975e-06,0.000194860553591525,0,0,-0.7875,0.7875,1.41535172298868e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,12,89,1.17986500202314,1.17993411784884,6.91158256964641e-05,4.77699736170401e-09,6.91158256964641e-05,6.25837119665832e-05,3.45579128482321e-05,4.75977012043272e-06,0.00024230902088096,0,0,-0.7875,0.7875,1.61370804913075e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,13,90,1.17995833035638,1.18004184653498,8.35161785992522e-05,6.97495208782219e-09,8.35161785992522e-05,7.64006297310228e-05,4.17580892996261e-05,5.35228752746586e-06,0.000296692456962511,0,0,-0.7875,0.7875,1.8048500447565e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,77,78,14,91,1.17999833315251,1.18009844189468,0.00010010874216726,1.00217602583109e-08,0.00010010874216726,9.20732324174445e-05,5.00543710836299e-05,6.03014220412756e-06,0.000358245032590743,0,0,-0.7875,0.7875,2.02732928384353e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,1,85,1.17895922324091,1.17895977754779,5.54306882172284e-07,3.07256119623558e-13,5.54306882172284e-07,3.3998887564045e-07,2.77153441086142e-07,2.2295336763456e-07,1.02984313166132e-06,0,0,-0.7875,0.7875,6.25800880393879e-07
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,2,86,1.17926541930649,1.17926711887178,1.69956528339732e-06,2.88852215252941e-12,1.69956528339732e-06,1.26739924480991e-06,8.4978264169866e-07,4.74110108827919e-07,4.37940385111801e-06,0,0,-0.7875,0.7875,1.42173597739159e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,3,87,1.17951849515947,1.17952218701419,3.69185472304245e-06,1.36297912960509e-11,3.69185472304245e-06,2.79510380945721e-06,1.84592736152123e-06,7.79734308409275e-07,9.95230547262693e-06,0,0,-0.7875,0.7875,2.52003246159482e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,4,88,1.179718375808,1.17972498529843,6.6094904276337e-06,4.36853637129815e-11,6.6094904276337e-06,5.03245939583483e-06,3.30474521381685e-06,1.2598801466035e-06,1.80814419208364e-05,0,0,-0.7875,0.7875,4.0534431662298e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,5,89,1.17986500202314,1.17987521886731,1.02168441660222e-05,1.04383904712782e-10,1.02168441660222e-05,8.15554397510922e-06,5.1084220830111e-06,1.77243184826259e-06,2.98190939567178e-05,0,0,-0.7875,0.7875,5.63455563273862e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,6,90,1.17995833035638,1.17997329033959,1.49599832106606e-05,2.23801097663247e-10,1.49599832106606e-05,1.22265732415361e-05,7.47999160533031e-06,2.29398171462947e-06,4.52456062669526e-05,0,0,-0.7875,0.7875,7.39406847199975e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,7,91,1.17999833315251,1.18001936198967,2.10288371540468e-05,4.42211992051419e-10,2.10288371540468e-05,1.74377166931558e-05,1.05144185770234e-05,2.91748826768412e-06,6.50378182744937e-05,0,0,-0.7875,0.7875,9.25870511048199e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,8,92,1.17998499855785,1.180012723177,2.77246191486835e-05,7.68654506939549e-10,2.77246191486835e-05,2.3657901180987e-05,1.38623095743418e-05,3.54164883670793e-06,8.90565969033918e-05,0,0,-0.7875,0.7875,1.11323899253946e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,9,93,1.17991833052372,1.17995462223633,3.62917126088824e-05,1.31708840408572e-09,3.62917126088824e-05,3.11729508245293e-05,1.81458563044412e-05,4.24662876891135e-06,0.000117885793637029,0,0,-0.7875,0.7875,1.33199135916029e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,10,94,1.17979834880531,1.17984456416406,4.62153587543757e-05,2.13585938479565e-09,4.62153587543757e-05,4.00659481418517e-05,2.31076793771878e-05,5.09451980357234e-06,0.000152094567457572,0,0,-0.7875,0.7875,1.57055032796172e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,11,95,1.17962508895577,1.17968286449613,5.77755403630142e-05,3.33801306423829e-09,5.77755403630142e-05,5.0343683272527e-05,2.88877701815071e-05,5.96049756235173e-06,0.000191698306982513,0,0,-0.7875,0.7875,1.81550604710368e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,12,96,1.17939860231575,1.17946935293377,7.07506180190887e-05,5.00564995008299e-09,7.07506180190887e-05,6.20617809960811e-05,3.53753090095443e-05,6.82956020737757e-06,0.000237073145265443,0,0,-0.7875,0.7875,2.08491598564509e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,13,97,1.17911895599813,1.17920420724541,8.52512472850897e-05,7.26777516366351e-09,8.52512472850897e-05,7.56780805500062e-05,4.26256236425449e-05,7.5324543855726e-06,0.00029039328444691,0,0,-0.7875,0.7875,2.34292227264676e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,84,85,14,98,1.17878623286813,1.17888771162537,0.00010147875723554,1.02979381700697e-08,0.00010147875723554,9.10469074600585e-05,5.07393786177701e-05,8.30364969841568e-06,0.000350668055254078,0,0,-0.7875,0.7875,2.61914070420755e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,1,92,1.17998499855785,1.17998551415068,5.1559282354674e-07,2.658359596929e-13,5.1559282354674e-07,3.127395204879e-07,2.5779641177337e-07,2.64407256245214e-07,8.85124174176966e-07,0,0,-0.7875,0.7875,7.51608646820667e-07
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,2,93,1.17991833052372,1.17992007974505,1.74922132112343e-06,3.05977523027279e-12,1.74922132112343e-06,1.15956967710051e-06,8.74610660561714e-07,5.72851855651368e-07,3.77060103073923e-06,0,0,-0.7875,0.7875,1.79765583763203e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,3,94,1.17979834880531,1.17980206560552,3.71680020916365e-06,1.3814603794839e-11,3.71680020916365e-06,2.63366083693829e-06,1.85840010458183e-06,1.023285106172e-06,8.96978855546848e-06,0,0,-0.7875,0.7875,3.27513335096619e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,4,95,1.17962508895577,1.17963154571578,6.45676000865514e-06,4.16897498093683e-11,6.45676000865514e-06,4.88954390176611e-06,3.22838000432757e-06,1.43198538838374e-06,1.73425821652362e-05,0,0,-0.7875,0.7875,4.8691438787607e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,5,96,1.17939860231575,1.17940867776546,1.00754497096567e-05,1.01514686851821e-10,1.00754497096567e-05,8.05793711847376e-06,5.03772485482834e-06,1.92026273073687e-06,2.93027294475667e-05,0,0,-0.7875,0.7875,6.30327745354542e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,6,97,1.17911895599813,1.17913363619931,1.46802011831149e-05,2.15508306776727e-10,1.46802011831149e-05,1.22327570235213e-05,7.34010059155743e-06,2.43129617323312e-06,4.52760098410554e-05,0,0,-0.7875,0.7875,7.87800954199502e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,7,98,1.17878623286813,1.17880630060819,2.00677400508109e-05,4.0271419074692e-10,2.00677400508109e-05,1.73357193764545e-05,1.00338700254055e-05,2.88027586681228e-06,6.50965913018275e-05,0,0,-0.7875,0.7875,9.39987411402443e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,8,99,1.17840053151882,1.17842745802145,2.69265026306975e-05,7.2503654392096e-10,2.69265026306975e-05,2.34671778879678e-05,1.34632513153488e-05,3.47983445316835e-06,8.8659214727338e-05,0,0,-0.7875,0.7875,1.13322988660736e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,9,100,1.17796196624182,1.17799715011315,3.5183871330613e-05,1.23790480180913e-09,3.5183871330613e-05,3.08699236989149e-05,1.75919356653065e-05,4.06096972632719e-06,0.000117261751253483,0,0,-0.7875,0.7875,1.33605407089954e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,10,101,1.17747066699349,1.17751520470364,4.45377101510047e-05,1.98360762549491e-09,4.45377101510047e-05,3.93591181745509e-05,2.22688550755024e-05,4.74956289396311e-06,0.000150097613816014,0,0,-0.7875,0.7875,1.55511331875746e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,11,102,1.1769267793564,1.17698198241976,5.52030633600431e-05,3.04737820433293e-09,5.52030633600431e-05,4.91830294446845e-05,2.76015316800216e-05,5.53282478968908e-06,0.00018818927603137,0,0,-0.7875,0.7875,1.78336020010827e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,12,103,1.17633046449619,1.17639774689271,6.72823965239822e-05,4.52692088201037e-09,6.72823965239822e-05,6.04966224306872e-05,3.36411982619911e-05,6.13614801149853e-06,0.000232457454664603,0,0,-0.7875,0.7875,1.99249574616145e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,13,104,1.17568189911383,1.17576253808841,8.0638974584879e-05,6.50264422210076e-09,8.0638974584879e-05,7.32212950506492e-05,4.03194872924395e-05,6.78372934772575e-06,0.000282392611087756,0,0,-0.7875,0.7875,2.22816934185022e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,91,92,14,105,1.17498127539323,1.17507685143011,9.55760368779313e-05,9.13477882529168e-09,9.55760368779313e-05,8.76374988353579e-05,4.77880184389656e-05,7.67604253653076e-06,0.000338904683783614,0,0,-0.7875,0.7875,2.46783844387033e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,1,99,1.17840053151882,1.17840105166864,5.20149820992799e-07,2.70555836278841e-13,5.20149820992799e-07,2.63272484900422e-07,2.600749104964e-07,2.92868725498829e-07,6.3178254605667e-07,0,0,-0.7875,0.7875,8.87809086524971e-07
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,2,100,1.17796196624182,1.1779635227603,1.55651847655314e-06,2.4227497678513e-12,1.55651847655314e-06,1.06086086111043e-06,7.78259238276569e-07,5.84017017868366e-07,3.41159761885201e-06,0,0,-0.7875,0.7875,1.92704975432445e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,3,101,1.17747066699349,1.1774742383778,3.571384306289e-06,1.27547858632074e-11,3.571384306289e-06,2.44369297340717e-06,1.7856921531445e-06,9.7278943844703e-07,8.23813678874075e-06,0,0,-0.7875,0.7875,3.2866954483568e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,4,102,1.1769267793564,1.17693305458707,6.27523067686653e-06,3.93785200478867e-11,6.27523067686653e-06,4.53113611585583e-06,3.13761533843326e-06,1.50261778602001e-06,1.5749879396898e-05,0,0,-0.7875,0.7875,4.88830710704269e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,5,103,1.17633046449619,1.17634010935013,9.64485394572279e-06,9.30232076343244e-11,9.64485394572279e-06,7.19313788398981e-06,4.82242697286139e-06,2.08000982256373e-06,2.5466683682529e-05,0,0,-0.7875,0.7875,6.82026013010262e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,6,104,1.17568189911383,1.17569565948449,1.37603706635847e-05,1.89347800799243e-10,1.37603706635847e-05,1.07045338126555e-05,6.88018533179235e-06,2.81920749341524e-06,3.8471009331742e-05,0,0,-0.7875,0.7875,8.98891969952631e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,7,105,1.17498127539323,1.17500015465832,1.88792650936964e-05,3.56426650478064e-10,1.88792650936964e-05,1.50614185989705e-05,9.43963254684821e-06,3.43953480374526e-06,5.48972163447736e-05,0,0,-0.7875,0.7875,1.1088282058147e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,8,106,1.17422880094433,1.17425385784652,2.5056902186904e-05,6.27848347204076e-10,2.5056902186904e-05,2.01950452316672e-05,1.2528451093452e-05,4.20350661129998e-06,7.41457458377504e-05,0,0,-0.7875,0.7875,1.3283491574978e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,9,107,1.17342469874155,1.17345677546175,3.20767202022232e-05,1.02891597893171e-09,3.20767202022232e-05,2.603389313884e-05,1.60383601011116e-05,5.04491402206209e-06,9.60692450016065e-05,0,0,-0.7875,0.7875,1.57854914706324e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,10,108,1.17256920705771,1.17260951639242,4.03093347105532e-05,1.62484246480741e-09,4.03093347105532e-05,3.3219136011125e-05,2.01546673552766e-05,5.73953873444499e-06,0.000123591905960341,0,0,-0.7875,0.7875,1.79096918959676e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,11,109,1.17166257939348,1.17171204733611,4.9467942631054e-05,2.44707734814925e-09,4.9467942631054e-05,4.14085889465861e-05,2.4733971315527e-05,6.43788074028984e-06,0.000155166798203821,0,0,-0.7875,0.7875,2.01968658032903e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,12,110,1.17070508440219,1.17076490556851,5.98211663178638e-05,3.57857193962953e-09,5.98211663178638e-05,5.07363607418049e-05,2.99105831589319e-05,7.37333770154946e-06,0.000191029702477641,0,0,-0.7875,0.7875,2.29362865950544e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,13,111,1.16969700581028,1.16976819761469,7.1191804412285e-05,5.06827301547704e-09,7.1191804412285e-05,6.12546249582501e-05,3.55959022061425e-05,8.09380898939005e-06,0.000231956101116593,0,0,-0.7875,0.7875,2.56042577383431e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,98,99,14,112,1.16863864233318,1.16872234120024,8.3698867061166e-05,7.00550034732274e-09,8.3698867061166e-05,7.31481457910503e-05,4.1849433530583e-05,8.81540469585551e-06,0.000278501817833288,0,0,-0.7875,0.7875,2.84058824068789e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,1,106,1.17422880094433,1.17422928512825,4.84183920068659e-07,2.34434068453054e-13,4.84183920068659e-07,1.86063358774567e-07,2.4209196003433e-07,2.79183236440161e-07,3.16009918011062e-07,0,0,-0.7875,0.7875,8.86092805962857e-07
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,2,107,1.17342469874155,1.17342619125247,1.49251091863256e-06,2.22758884223741e-12,1.49251091863256e-06,8.20269279905923e-07,7.46255459316281e-07,5.76668711776973e-07,2.3682875884834e-06,0,0,-0.7875,0.7875,2.01359100915344e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,3,108,1.17256920705771,1.17257226096729,3.05390957855423e-06,9.32636371398525e-12,3.05390957855423e-06,1.93744553548629e-06,1.52695478927711e-06,9.61387550346693e-07,6.23016257006448e-06,0,0,-0.7875,0.7875,3.39105713542676e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,4,109,1.17166257939348,1.17166774059829,5.16120481441895e-06,2.66380351363814e-11,5.16120481441895e-06,3.51800420165002e-06,2.58060240720948e-06,1.46930654840172e-06,1.17811099518139e-05,0,0,-0.7875,0.7875,5.07112103415031e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,5,110,1.17070508440219,1.17071266581995,7.58141776380228e-06,5.74778953092967e-11,7.58141776380228e-06,5.71740303938966e-06,3.79070888190114e-06,2.10680707896094e-06,1.98307977163914e-05,0,0,-0.7875,0.7875,6.93159223230655e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,6,111,1.16969700581028,1.16970813872546,1.11329151835093e-05,1.23941800483213e-10,1.11329151835093e-05,8.5843385550535e-06,5.56645759175467e-06,2.71173045860995e-06,3.03513354473761e-05,0,0,-0.7875,0.7875,8.85058266086869e-06
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,7,112,1.16863864233318,1.16865406299748,1.54206643052657e-05,2.37796887615695e-10,1.54206643052657e-05,1.21600992075045e-05,7.71033215263284e-06,3.36513763414259e-06,4.36449766469948e-05,0,0,-0.7875,0.7875,1.07841992692537e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,8,113,1.16753030758684,1.16755053538039,2.02277935550388e-05,4.09163632105269e-10,2.02277935550388e-05,1.61045699630701e-05,1.01138967775194e-05,4.10838775120048e-06,5.82482803050954e-05,0,0,-0.7875,0.7875,1.31982873334824e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,9,114,1.16637232999476,1.16639853833913,2.62083443718364e-05,6.86877314712768e-10,2.62083443718364e-05,2.07306776496077e-05,1.31041721859182e-05,4.87821084196316e-06,7.53056663953533e-05,0,0,-0.7875,0.7875,1.58920052362177e-05
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,105,106,10,115,1.16516505269069,1.16519791654356,3.28638528734881e-05,1.08003282569027e-09,3.28638528734881e-05,2.58928748051779e-05,1.64319264367441e-05,5.789873576173e-06,9.42961366103834e-05,0,0,-0.7875,0.7875,1.88105935987615e-05
